ID_REF	VALUE
250676_at	9.300450874
253693_at	7.867551159
249928_at	7.037491961
253039_at	7.705901986
246429_at	5.437946384
254580_at	6.750885554
255884_at	6.430371374
266017_at	9.907843451
262105_at	7.129280095
260406_at	4.86954457
254256_at	5.419555668
252060_at	5.138986923
246108_at	8.317233475
248199_at	7.950367608
257919_at	6.764903426
261143_at	9.680868765
265648_at	8.405182416
263442_at	4.262256932
249903_at	5.965940288
255360_at	7.778440035
247177_at	7.446571335
261474_at	5.845440077
252378_at	4.655548274
264704_at	5.565553455
264289_at	8.75035724
261648_at	8.834176139
264728_at	6.766121382
259445_at	8.124180309
251336_at	8.08538786
253951_at	7.454557688
258792_at	8.891285924
259137_at	9.032700016
248821_at	5.570854872
259325_at	5.06589142
255900_at	5.440955798
265869_at	4.421817927
263452_at	4.454574655
262823_at	8.624412243
247913_at	6.257739636
247290_at	5.357979368
249691_at	6.815042629
264041_at	2.68940511
266316_at	9.800165357
264852_at	6.948604131
246313_at	3.019070803
247279_at	9.441244179
250415_at	3.154563941
266071_at	6.027786024
253489_at	8.709279258
259418_at	4.263063027
266658_at	8.123563692
262549_at	4.359843442
258621_at	5.831003525
255842_at	5.346091019
245711_at	8.706343302
256050_at	7.616923607
258295_at	8.445983253
266620_at	5.12972006
253891_at	8.048296683
253628_at	9.694151246
249423_at	3.704095965
253827_at	7.277253859
245797_at	5.42090231
256884_at	3.96473314
250335_at	7.986886936
255764_at	7.653913776
260581_at	4.957097894
266867_at	5.91339889
267537_at	7.179415817
261394_at	3.060078627
252652_at	6.332442627
248190_at	5.047857768
266246_at	6.896812781
258251_at	8.938790033
260068_at	3.284148885
263182_at	8.543302399
259753_at	4.950498722
260673_at	6.907890718
254520_at	5.512134569
247393_at	6.173691665
259179_at	4.030302746
251979_at	3.344574414
252179_at	4.901733498
251745_at	8.645230911
265632_at	5.760390034
248870_at	7.76123073
254432_at	8.393265534
252979_at	7.460398106
265732_at	8.060330181
262945_at	6.481317404
245632_at	6.00772985
254545_at	6.726249528
249747_at	5.362350079
246495_at	6.116822295
263478_at	8.526966676
247426_at	7.446910502
261545_at	6.842404983
254291_at	9.015720083
253956_at	5.169072631
265184_at	8.700982606
263471_at	6.431313432
245514_at	6.735473954
252878_at	8.651687673
252489_at	4.871859888
265682_at	3.769832505
256837_at	5.081938933
258394_at	7.638974961
256792_at	3.381058392
257794_at	7.312452506
247891_at	5.161517069
265959_at	6.99102675
259015_at	9.123933134
259160_at	4.639729676
261938_at	7.371453187
252908_at	8.084462276
265737_at	8.50591652
252131_at	6.935476048
253965_at	4.094153471
263915_at	4.794147369
245936_at	6.408649032
257827_at	4.714820364
263918_at	3.944427251
254125_at	4.696689427
257083_s_at	4.718193276
255844_at	6.063178224
250323_at	8.723664208
251544_at	6.594513848
256046_at	7.728322988
259448_at	3.743522258
247137_at	7.874208405
264008_at	8.748282943
262801_at	7.299114808
251143_at	6.283030025
253455_at	8.465827639
257999_at	5.721106268
252533_at	4.699904781
262912_at	5.857172554
255710_at	6.372749656
263873_at	6.197539381
252825_at	6.186446411
265938_at	7.381566134
258972_at	7.299728726
247919_at	2.909806021
245777_at	7.125220638
249746_at	7.709299343
265797_at	5.072853496
265867_at	7.573509689
247464_at	5.398552924
247533_at	4.899156958
255806_at	3.945837906
246631_at	10.06219187
251640_at	11.23910223
247452_at	5.807136897
262421_at	4.714618086
247166_at	6.649265675
259172_at	5.375974917
251704_at	9.936012728
253292_at	7.161999554
264512_at	5.850207145
249021_at	5.547609941
259979_at	9.932856904
255504_at	8.581908499
254408_at	5.778816296
253284_at	9.764220037
247261_at	8.958806634
257407_at	6.961811595
254585_at	5.80816222
257664_at	2.878963617
258078_at	5.107946135
253614_at	7.487154063
266772_s_at	4.888514156
257053_at	9.932700558
267357_at	10.23163922
258544_at	3.932296599
256396_at	5.185275681
262164_at	6.448840488
257785_at	7.91742789
252944_at	4.054495257
245032_at	3.023740027
264022_at	6.924743366
253139_at	10.34749726
254784_at	11.15916129
248719_at	9.339338564
247734_at	7.005332678
254188_at	6.282908596
249379_at	4.659480744
250198_at	4.944340402
256989_at	2.800813347
253181_at	5.653358501
258682_at	8.464589535
256891_at	9.031812104
261914_at	3.562610768
253780_at	8.112776589
266792_at	7.794195635
267592_at	4.638562224
246544_at	2.975028385
260037_at	9.80073052
252278_at	8.778974026
264866_at	4.718405644
251576_at	3.773682686
252473_s_at	4.049850057
253958_at	9.139776631
264854_at	7.070972846
249984_at	9.334193931
266749_at	8.012439071
252470_at	7.151910391
256529_at	5.506927196
254559_at	9.783328121
250289_at	10.76437841
247708_at	9.120667893
261460_at	4.027898168
254586_at	5.270277995
252427_at	6.342146686
247610_at	4.732767017
264660_at	7.390037593
251494_at	9.575671386
260308_at	6.150634921
247629_at	3.867204648
258869_at	5.563995422
258074_at	5.372390273
262571_at	7.935440831
248014_at	7.943138043
259226_at	6.891685651
261225_at	8.993051597
249237_at	9.341536948
245985_at	9.954843601
259749_at	6.615573365
265626_at	8.798249307
261315_at	6.344465395
264624_at	11.1051899
263379_at	8.672353838
252864_at	6.578782851
251285_at	7.322943631
247240_at	7.551802854
250014_at	8.63060979
246194_at	7.019141992
257965_at	6.98135423
245272_at	4.458750106
267514_at	4.852387323
266717_at	5.058881162
267079_at	6.408641315
249471_at	7.466172915
254850_at	6.809415088
252474_at	9.914883934
254660_at	3.847455821
260397_at	9.472717666
264655_at	11.63691422
258442_at	2.945664435
251823_at	6.341288414
249258_at	6.212973309
251295_at	6.74587168
254422_at	9.242556537
265449_at	7.11941844
258519_at	8.704487716
259864_at	9.068750519
256861_at	7.856177025
259072_at	8.74415755
254686_at	8.854948246
264819_at	3.90141599
255511_at	6.071565631
248544_at	5.674612669
252155_at	7.233977821
253578_at	5.556807975
250566_at	2.912513662
266366_at	9.128509192
253972_at	8.067782123
258782_at	3.579695935
266097_at	10.09960207
256627_at	6.648005238
250999_at	5.532114878
251091_at	9.371191469
255043_at	5.97719159
248665_at	9.241572434
261700_at	6.848587749
263731_at	6.317080161
254229_at	2.599523798
260222_at	8.19675912
245066_at	7.499237048
248347_at	7.419502768
259728_at	3.534933171
258179_at	6.967009726
249589_at	8.682874494
247826_at	6.21483011
264161_at	6.423420455
260790_at	6.323694404
249078_at	8.949703306
260442_at	8.446658014
257646_at	5.247919179
249210_at	6.959228932
256866_at	6.759881967
255624_at	9.346059852
263859_at	6.617576705
248222_at	7.805212816
259074_at	5.980787593
246652_at	6.838698748
248636_at	7.50070689
265169_x_at	9.390916991
264347_at	5.192072759
256438_s_at	9.645039322
250682_x_at	8.465174859
266900_at	4.437388784
250683_x_at	8.059230749
254772_at	5.085080712
253667_at	10.04354515
251226_at	8.866060649
255140_x_at	7.64485183
266098_at	6.092070615
264565_at	5.607530017
247477_at	9.12551597
246229_at	6.747860272
259553_x_at	10.17136524
247094_at	8.066185733
257175_s_at	6.611140907
247600_at	6.702606839
266356_at	7.63984065
262427_s_at	8.176564582
251974_at	4.59607674
249205_at	8.391732236
252833_at	6.909497684
248790_at	8.679509876
263373_at	8.150268605
267094_at	5.822254534
250801_at	6.319596765
254767_s_at	9.320169619
258218_at	9.723526357
255751_at	7.499442948
263411_at	6.297957575
259854_at	7.319767693
251575_at	7.598391031
252537_at	8.156840763
247755_at	11.23888216
261985_at	6.357513805
245410_at	6.519347425
251010_at	6.77559726
251840_at	9.678120419
264260_at	10.60716121
250474_at	7.443903734
249596_s_at	5.347472909
253684_at	8.713599097
245688_at	11.13516148
253078_at	8.108111316
262883_at	6.342682608
254044_at	8.814451091
260466_at	6.358406099
255417_at	8.648563618
260803_at	8.687677274
261099_at	6.889341258
248178_at	8.23019165
263481_at	5.714554398
257080_at	7.069975105
250958_at	5.975625672
265188_at	8.37372338
265405_at	6.736036627
246913_at	6.84956586
248344_at	7.039414964
258745_at	8.880861209
248990_at	5.839142421
249755_at	6.678188409
254029_at	7.853596519
247059_at	7.974063292
246252_s_at	7.595090612
247648_at	6.462946728
256302_at	7.092834777
258521_at	10.90238435
261675_at	6.012752792
254915_s_at	7.98635223
260950_s_at	7.610521514
250469_at	8.489710735
255642_at	6.980213862
247337_at	9.599166032
257162_s_at	4.889186556
254213_at	5.646303635
246991_at	8.403627912
245956_s_at	11.1996239
261500_at	8.411350909
247634_at	6.877821606
256216_at	10.0737261
264386_at	9.799009836
253500_at	8.185023801
259947_at	5.910785265
246825_at	9.834795082
266184_s_at	7.218240608
264577_at	10.01080571
266737_at	6.706067089
253191_at	9.013854292
263137_at	10.80795123
263276_at	7.045816829
254079_at	7.688938592
250377_at	10.35821401
264375_at	6.106225272
250868_at	6.161679573
254076_at	9.668305573
246800_at	8.150527755
245574_at	6.388406718
253705_at	9.030840569
262655_s_at	3.95209521
247781_at	5.919255763
245878_at	6.683317563
248205_at	6.519069716
254284_at	6.321800946
255292_s_at	6.118847256
262504_at	10.50670655
258859_at	6.373845491
266687_at	8.721665044
247649_at	5.319428201
265463_at	5.890245257
248306_at	6.402835951
253073_at	10.23924806
265049_at	8.714827916
256864_at	8.015775581
260824_at	6.92098829
250546_at	8.451868933
261794_at	6.900967879
264338_at	8.471951098
263914_at	6.25264986
250982_at	5.452154965
250747_at	5.515157073
263047_at	8.91977702
253829_at	10.01618327
264902_at	6.436975684
AFFX-Athal-GAPDH_3_s_at	11.24046112
248708_at	6.590904957
265050_at	9.57173876
245697_at	5.890038869
248036_at	9.765222294
265250_at	6.36979988
247947_at	8.657996025
264960_at	8.355044925
259149_at	6.372024763
248526_at	8.320697987
252034_at	9.183150385
253763_at	4.771289072
246562_at	7.106323944
255823_at	4.328172046
248736_at	8.055071718
258474_at	8.143523663
253708_at	7.378205301
259596_at	7.298520562
249439_at	7.207798695
257146_at	7.362007386
264342_at	8.773803707
252859_at	7.439952789
247115_at	6.262701873
263073_at	10.46410823
248099_at	6.968647062
250848_at	6.254990889
256252_at	11.56514234
253340_s_at	8.722841791
253212_s_at	7.905343381
247984_s_at	5.445955589
253099_s_at	9.73595064
252606_at	8.00081821
253936_at	3.57048403
265864_at	4.507587571
267414_at	4.585900927
262518_at	10.66622417
261945_at	6.422117024
263892_at	6.420670973
254190_at	9.77037939
260363_at	4.487056179
262433_s_at	8.78290984
245387_at	8.97314488
266327_at	6.566114321
266308_at	3.350592629
252625_at	10.50770956
263090_at	2.94106758
252319_at	4.385229495
245886_at	8.882166809
262939_s_at	8.795533103
263797_at	8.281682284
247210_at	11.64992716
247442_s_at	10.62166499
246197_at	8.565240219
263929_at	9.425054316
247136_at	10.98375787
252147_at	5.845299419
254324_at	5.941077816
263016_at	9.204237372
251431_at	8.814301543
264563_s_at	4.007703538
247032_at	7.306137694
259309_at	5.96793416
262871_at	7.07995659
266758_at	6.977293715
254080_at	10.45617643
258515_at	9.849328655
247991_at	5.386836828
263519_at	10.10707108
265857_s_at	9.085019594
246300_at	7.01321486
251667_at	11.30986597
257834_at	8.500411564
249169_at	4.560719065
265060_at	7.990652318
254561_at	8.694091769
256025_at	6.694511027
257684_s_at	9.76420482
254726_at	9.434346062
251783_at	11.02852804
256207_at	9.379518547
258816_at	10.13882182
249375_at	12.38212578
256199_at	5.889100492
250434_at	8.122386298
258633_at	6.884830047
254216_at	9.930264718
248793_at	6.959996079
259519_at	8.838775061
247841_at	7.124115991
256294_at	9.398747517
262796_at	9.505011945
248152_at	4.990031063
262236_at	5.317129299
247626_at	8.908632883
252991_at	10.67070366
259903_at	6.556016565
256070_at	8.464802134
263882_at	8.111632772
263492_at	4.744549491
250569_at	7.721761244
249286_at	5.001783835
265582_at	4.342788895
256888_at	6.831555845
252527_at	9.639191709
261032_at	7.953516189
247607_at	8.075884262
253741_at	6.699043012
256950_at	4.731534607
249045_at	10.84360412
253406_at	6.148793793
253695_at	8.839202976
260163_at	5.658138062
265114_at	4.029619573
258698_at	7.532843413
263629_at	5.991181063
264573_at	4.117653677
250825_at	8.012817026
247604_at	9.452729216
261853_at	7.023362623
267465_at	5.892161389
255981_at	7.577753199
263962_at	6.435194642
252276_at	8.641341362
256065_at	9.478051252
258006_at	7.50721216
258736_at	7.955941607
248249_at	7.96590742
259273_s_at	6.121636147
261362_s_at	11.8104879
256510_at	6.238525865
261783_at	8.117712337
248378_at	8.228271185
249315_at	8.222060692
260602_at	10.79947408
246912_at	5.225311095
252291_s_at	11.3231871
258410_at	10.64719989
245362_at	9.783746402
263153_s_at	9.599506083
261844_at	5.533770546
255783_at	8.009817452
259708_at	7.355271988
265252_at	7.599508469
249103_at	7.897965597
258555_at	9.288923823
261130_at	8.97242675
248806_at	5.952209433
251297_at	7.251990886
247978_at	12.12258507
257458_at	3.165471859
266330_at	11.82290897
253748_at	6.671335918
248718_at	10.14882294
267052_at	7.834327241
256890_at	10.52510939
258921_at	10.03774932
264922_s_at	8.331678966
263716_at	9.003030977
260910_at	7.391059656
247588_at	10.16165375
247939_at	6.423375664
259853_at	6.097098732
266079_at	6.96698696
258286_at	7.60231953
262077_at	9.275336134
245987_at	9.203363507
257560_at	6.432647776
255689_at	5.312894747
246855_at	9.771663332
261831_at	10.70188228
251796_at	8.439727099
247933_at	7.959061199
246446_at	7.918867529
248556_at	5.619476845
265629_at	6.457571234
260521_at	7.595065146
247257_at	7.499927649
256905_at	9.634609977
251333_at	6.465410876
257798_at	11.25309024
259883_at	8.173539989
259240_at	6.538122879
252912_at	11.6288027
247551_at	8.264237734
263211_at	4.993874347
247298_at	8.968729021
259159_at	8.381651144
251997_at	12.06193832
262052_at	6.860027571
249812_at	10.90558858
250715_at	5.559259959
257125_at	9.458661131
265029_at	7.374510649
251037_at	9.107780675
250233_at	7.103070137
254560_at	8.242024353
257896_at	6.734362215
263382_at	5.711921391
263074_at	9.694125379
245989_s_at	8.278131741
262961_at	7.726350796
248668_at	6.604355021
259176_at	6.425871607
250352_at	7.946232511
262984_at	7.13976388
256797_at	9.207821902
251834_at	8.134191137
261891_at	7.992982402
264904_s_at	11.00131479
258821_at	10.98404314
264020_at	11.11935731
249014_at	8.517952359
253528_s_at	8.972351852
252879_at	7.785694112
245772_at	7.32227352
245523_at	10.01287212
264679_s_at	12.4432816
258086_at	9.413557598
258162_at	10.50272008
247990_at	9.31139823
254747_at	7.295850455
261381_at	5.210532477
265671_at	11.20494012
260000_at	6.968436249
264517_at	7.268096225
249818_at	8.622426037
259029_at	9.989386665
263532_s_at	7.201353533
253617_at	7.733234587
262274_at	7.297223492
262331_at	5.478722261
252234_at	10.8322032
253396_at	9.383418418
262239_at	8.207018833
246993_at	6.045826454
247584_at	11.04532621
250995_at	12.84509908
263430_at	6.63761202
266036_s_at	9.301266775
261079_s_at	8.750509726
246546_at	11.23841159
253596_s_at	6.830753986
265464_at	6.625347836
254798_at	7.005481119
246986_at	5.327614504
251963_at	7.556798236
260130_s_at	12.22218631
256002_at	9.168253733
267614_at	6.473114142
252150_at	8.304972818
245028_at	6.977351929
266980_at	10.59634253
247957_at	5.649113697
251045_s_at	2.501377179
260839_at	8.072791839
253558_at	8.663983437
257797_at	7.145468431
263548_at	11.93615915
255650_s_at	5.933235807
257198_at	8.461429373
264097_s_at	10.51274256
267003_at	6.852919695
248429_at	5.57411111
255629_at	11.73240157
258050_at	7.628139623
259194_at	9.503799543
263939_at	7.577280405
261964_at	2.453748115
257912_at	7.17852792
248608_at	9.811260372
246949_at	2.283755972
248773_at	5.812378683
248162_at	11.70856071
246242_at	3.13094562
250367_s_at	9.784571163
256241_at	11.4306148
257938_at	10.89272197
246191_at	10.87094712
266495_at	9.521089361
249268_at	8.836047452
256437_s_at	10.3100017
258369_at	8.803188391
266456_at	7.520341252
266705_at	9.851705082
262985_s_at	12.77602385
253487_at	11.75044371
267215_at	5.053689499
251349_s_at	5.496233643
253378_at	3.055735474
266981_at	12.00813927
253033_at	8.887730682
250553_at	9.864964142
258311_at	6.913763141
246936_at	7.899217032
250545_at	9.13992989
256648_at	10.31106732
245841_s_at	12.52439843
260729_at	6.51369483
253539_at	6.757042697
259114_at	10.46897492
248095_at	7.953866189
266554_s_at	10.7892121
264865_at	8.294258371
266905_at	10.0701856
266700_at	9.858496168
260519_at	7.077231052
267446_s_at	7.704308409
266118_at	11.65218597
259090_at	10.73078363
244901_at	5.33027255
244902_at	5.643508417
244903_at	9.389438299
244904_at	6.97034942
244905_at	3.121783253
244906_at	8.247304524
244907_at	2.735569491
244908_at	2.991402561
244909_at	3.137383151
244910_s_at	3.630275186
244911_at	2.143447498
244912_at	10.7105312
244913_at	4.339929154
244914_at	3.055846251
244915_s_at	3.697344252
244916_at	3.384236189
244917_at	3.16797724
244918_at	2.759261797
244919_at	5.385768544
244920_s_at	7.421536887
244921_s_at	6.881915995
244922_s_at	6.487543958
244923_s_at	7.323067893
244924_at	5.710300356
244925_at	4.505491296
244926_s_at	5.104529971
244927_at	5.8849209
244928_s_at	6.429417121
244929_at	9.246990086
244930_at	2.633494234
244931_at	4.170286504
244932_at	3.668170431
244933_at	4.539674114
244934_at	4.987628701
244935_at	10.48823539
244936_at	7.987105885
244937_at	3.030490953
244938_at	5.628485577
244939_at	6.569523461
244940_at	10.15391292
244941_at	3.971738691
244942_at	4.881741047
244943_at	6.126323594
244944_s_at	8.793203915
244945_at	5.435603348
244946_at	3.603511464
244947_at	4.184230861
244948_at	3.479627278
244949_at	3.681266789
244950_at	7.001959834
244951_s_at	8.067782123
244952_at	3.24475061
244953_s_at	7.516762814
244954_s_at	4.990053229
244955_at	3.061576948
244956_s_at	4.339212619
244957_at	4.193939049
244958_at	4.369789113
244959_s_at	7.25825958
244960_at	8.427995311
244961_at	9.979623955
244962_at	7.735891212
244963_at	10.04926124
244964_at	9.127877017
244965_at	5.065975009
244966_at	3.608939361
244967_at	7.451550962
244968_at	8.784047777
244969_at	7.117302122
244970_at	7.230891922
244971_at	11.98281306
244972_at	5.250647842
244973_at	4.756282555
244974_at	6.311111662
244975_at	6.112730742
244976_at	10.08788121
244977_at	3.897340936
244978_at	10.15928529
244979_at	10.17914163
244980_at	9.948533992
244981_at	7.698820691
244982_at	10.74008239
244983_at	9.400740312
244984_at	10.32325747
244985_at	10.10097987
244986_at	10.38864796
244987_s_at	12.28612432
244988_s_at	10.07327207
244989_s_at	3.542918703
244990_s_at	2.11666533
244991_s_at	3.595228455
244992_s_at	12.12823656
244993_s_at	9.900848989
244994_at	2.387439098
244995_at	2.895455526
244996_at	7.452445712
244997_at	7.360031729
244999_at	2.695094852
245000_at	5.604704127
245001_at	11.9643281
245002_at	5.175208353
245003_at	7.18813466
245004_at	8.995525986
245005_at	2.820312461
245006_at	10.97017111
245007_at	5.384050099
245008_at	6.165778183
245009_at	10.83214434
245010_at	6.662892203
245011_at	7.353495565
245012_at	9.213577874
245013_at	12.60278991
245014_at	12.03625689
245015_at	7.677691711
245016_at	8.016811472
245017_at	8.941022079
245019_at	6.874973891
245020_at	8.987683627
245021_at	9.293448444
245022_at	7.152745322
245023_at	10.57187577
245024_at	9.648511681
245025_at	5.332636997
245026_at	7.244104598
245027_at	5.073578639
245029_at	3.020418509
245030_at	2.274431537
245031_at	6.773179328
245033_at	5.698771917
245034_at	5.972376098
245035_at	9.781160141
245036_at	5.120419913
245037_at	4.054495257
245038_at	8.033797954
245039_at	6.922707962
245040_at	4.87945139
245041_at	10.85374341
245042_at	5.84885928
245043_at	8.364445005
245044_at	9.884086729
245045_at	9.802091311
245046_at	8.984210998
245047_at	8.778974026
245048_at	9.440922491
245049_at	3.60774881
245050_at	10.41597978
245051_at	7.87394443
245052_at	4.383047958
245053_at	3.343241363
245054_at	6.296627588
245055_at	4.399681351
245056_at	5.397045165
245057_at	3.038905817
245058_at	3.111349294
245059_at	7.615759133
245060_at	11.50462216
245061_at	10.26934842
245062_at	8.325044151
245063_at	7.809404036
245064_at	8.543430242
245065_at	7.637466419
245067_at	10.37508377
245068_at	3.424539457
245069_at	2.855727004
245070_at	3.635427352
245071_at	3.524781389
245072_s_at	3.092433537
245073_at	3.231535391
245074_at	5.441080848
245075_at	4.260919118
245076_at	8.733504607
245077_at	2.600096439
245078_at	6.997112773
245079_at	4.596817289
245080_at	5.165875312
245081_at	3.320122449
245082_at	4.689019779
245083_at	8.290532504
245084_at	6.134874598
245085_at	9.221286193
245086_at	3.961182737
245087_at	5.804406078
245088_at	2.995110386
245089_at	8.391622876
245090_at	6.388835633
245091_at	3.257175575
245092_at	7.104954937
245093_at	5.974368826
245094_at	8.301877939
245095_at	3.857059505
245096_at	8.231490966
245097_at	8.107773309
245098_at	9.383114271
245099_at	7.547989422
245100_at	7.005412216
245101_at	9.474878914
245102_at	2.636576861
245103_at	2.875471092
245104_at	7.657899617
245105_at	5.485834763
245106_at	7.764858351
245107_at	4.578636507
245108_at	3.014190244
245109_at	5.701308838
245110_at	4.561741232
245111_at	2.866280407
245112_at	7.400477064
245113_at	8.430345009
245114_at	9.207693852
245115_at	10.26399168
245116_at	7.75557176
245117_at	7.008400271
245118_at	7.372122169
245119_at	8.039684959
245120_at	7.041328939
245121_at	11.64758634
245122_at	8.3492419
245123_at	7.491981919
245124_at	8.826538634
245125_at	3.182511563
245126_at	6.984329823
245127_at	9.38606025
245128_at	2.487820509
245129_at	2.310544581
245130_at	4.720705482
245131_s_at	9.476738496
245132_at	7.040157563
245133_at	5.572287599
245134_s_at	6.6864089
245135_at	3.055429864
245136_at	8.005177694
245137_at	5.179147397
245138_at	4.385229495
245139_at	8.278543571
245140_at	5.455264137
245141_at	9.300919925
245142_at	6.375504562
245143_at	5.737483902
245144_at	8.438499035
245145_at	7.89451608
245146_at	8.902287946
245147_at	6.245184164
245148_at	10.39396033
245149_at	6.170719705
245150_at	7.102301321
245151_at	6.61270956
245152_at	7.657388897
245153_at	2.419310341
245154_at	3.084679879
245155_at	9.891448439
245156_at	6.343859085
245157_at	2.633112422
245158_at	3.681780512
245159_at	2.900198422
245160_at	2.400505872
245161_at	6.083666982
245162_at	4.048716652
245163_at	3.041198493
245164_at	10.51992662
245165_at	6.173004288
245166_at	5.822254534
245167_s_at	9.233766164
245168_at	11.77799318
245169_at	9.378468587
245170_at	3.109832709
245171_at	6.131324184
245172_at	7.642903053
245173_at	9.554942559
245174_at	6.237035828
245175_at	11.00404079
245176_at	8.162617225
245177_at	2.693983651
245178_at	8.131200289
245179_at	5.797209569
245180_at	8.951529733
245181_at	6.723519605
245182_at	5.42411956
245183_at	5.797328495
245184_at	3.119862803
245185_at	6.226893813
245186_at	5.925518697
245187_s_at	7.786194981
245188_at	5.76439024
245189_at	2.436176832
245190_at	4.755315979
245191_at	3.890200588
245192_at	2.559583298
245193_at	8.003760946
245194_at	6.415210412
245195_at	8.395708909
245196_at	6.41209703
245197_at	7.042517383
245198_at	7.202680477
245199_at	10.42886403
245200_at	6.728504182
245201_at	5.562454462
245202_at	5.982866676
245203_at	2.225557985
245204_at	3.279361896
245205_at	4.184230861
245206_at	7.275493557
245207_at	8.72848965
245208_at	6.468872725
245209_at	10.15358293
245210_at	5.954242764
245211_at	7.8473902
245212_at	2.671965297
245213_at	8.070303233
245214_at	2.692831488
245215_at	5.223589866
245216_at	7.527276438
245217_at	3.457836381
245218_s_at	5.647779894
245219_at	6.756052086
245220_at	2.162806115
245221_s_at	3.576985874
245222_at	2.786610278
245223_at	2.95943136
245224_at	4.25635262
245225_at	3.499264243
245226_at	8.347608856
245227_s_at	4.831732991
245228_at	8.470169128
245229_at	7.416306613
245230_at	5.208511473
245231_at	5.850866303
245232_at	2.484468149
245233_at	3.955095167
245234_at	5.643456607
245235_at	8.932266193
245236_at	5.466233206
245237_at	5.770556457
245238_at	10.9878454
245239_at	3.314176783
245240_at	3.436681177
245241_at	3.533015415
245242_at	5.95880973
245243_at	7.45347114
245244_at	8.874388246
245245_at	4.175344102
245246_at	3.157528987
245247_at	8.256913305
245248_at	5.59285437
245249_at	10.8041945
245250_at	8.958040806
245251_at	8.778427505
245252_at	9.790496287
245253_at	3.643521151
245254_at	8.404590377
245255_at	9.802281169
245256_at	6.201590661
245257_at	4.48488936
245258_at	8.032091988
245259_at	5.320445194
245260_at	7.591345609
245261_at	7.944283678
245262_at	6.774056431
245263_at	6.167236327
245264_at	6.238525865
245265_at	3.093251825
245266_at	7.517005901
245267_at	3.060631691
245268_at	6.366550067
245269_at	8.532234525
245270_at	10.88305538
245271_at	6.893848932
245273_at	7.23552542
245274_at	8.25196894
245275_at	2.723666536
245276_at	6.654631556
245277_at	8.181807482
245278_at	9.627962497
245279_at	8.750809549
245280_at	7.849464587
245281_at	9.064537363
245282_at	7.444430909
245283_at	6.078609804
245284_at	7.086567353
