ID_REF	VALUE
258804_at	5.704654957
249191_at	4.072156792
248316_at	4.11585942
249719_at	8.987370598
247101_at	9.628640506
265713_at	4.653373266
257666_at	6.301955257
260399_at	5.27789593
251774_at	6.27215913
253962_at	3.609522857
265841_at	7.138704153
244998_at	8.853303329
254111_at	3.330278239
247693_at	7.135668513
264000_at	8.652572076
250676_at	9.278152921
253693_at	8.278242663
249928_at	7.010279514
253039_at	8.121227528
246429_at	5.560018337
254580_at	7.842756824
255884_at	5.273043639
266017_at	9.581570022
262105_at	6.406829951
260406_at	5.375218804
254256_at	6.322102245
252060_at	5.141156922
246108_at	8.18684718
248199_at	8.715369457
257919_at	6.631511845
261143_at	9.79311072
265648_at	8.293893519
263442_at	4.963416455
249903_at	6.032053799
255360_at	8.554970419
247177_at	6.81598132
261474_at	5.543154961
252378_at	5.112659208
264704_at	6.286750398
264289_at	8.177254637
261648_at	8.80875937
264728_at	7.82917538
259445_at	8.096601253
251336_at	7.673078345
253951_at	8.452224352
258792_at	8.366778672
259137_at	8.653356838
248821_at	6.33953615
259325_at	5.169373476
255900_at	6.205437556
265869_at	4.928145039
263452_at	4.666972608
262823_at	9.469571058
247913_at	5.843138241
247290_at	4.903803125
249691_at	7.786033921
264041_at	3.371369144
266316_at	9.135187125
264852_at	6.774650979
246313_at	3.924963296
247279_at	9.101498328
250415_at	3.191028126
266071_at	6.28692788
253489_at	9.000179634
259418_at	4.012619005
266658_at	8.39531601
262549_at	4.526460247
258621_at	6.263544188
255842_at	5.347532893
245711_at	8.856925302
256050_at	7.755952476
258295_at	8.433472796
266620_at	5.961247549
253891_at	8.063069674
253628_at	10.02497422
249423_at	3.820559044
253827_at	7.03615527
245797_at	6.19082847
256884_at	4.002241643
250335_at	7.727423474
255764_at	8.549099508
260581_at	4.867973303
266867_at	6.565297337
267537_at	7.751042582
261394_at	3.049910531
252652_at	6.729562454
248190_at	5.166813613
266246_at	7.559723594
258251_at	8.886529212
260068_at	2.976117103
263182_at	8.384247197
259753_at	5.021615414
260673_at	7.369661365
254520_at	5.952844881
247393_at	6.029200325
259179_at	4.679803078
251979_at	3.54729677
252179_at	4.833110051
251745_at	9.102614924
265632_at	4.776794997
248870_at	7.941810784
254432_at	8.874196264
252979_at	7.974282658
265732_at	7.632248511
262945_at	6.699394232
245632_at	6.781789024
254545_at	7.174360897
249747_at	5.117010861
246495_at	6.44641009
263478_at	9.079328256
247426_at	7.396650818
261545_at	6.464385918
254291_at	9.027258362
253956_at	6.048330888
265184_at	8.810232693
263471_at	7.044784254
245514_at	6.635749635
252878_at	9.209871395
252489_at	4.642269223
265682_at	4.28308382
256837_at	5.32138888
258394_at	8.252021575
256792_at	3.357838152
257794_at	7.803273311
247891_at	5.839258728
265959_at	7.682449816
259015_at	9.479869865
259160_at	5.18629393
261938_at	7.230376447
252908_at	8.020444423
265737_at	8.33946371
252131_at	6.855673714
253965_at	4.257808884
263915_at	5.155366372
245936_at	6.895394137
257827_at	4.988996549
263918_at	3.990890238
254125_at	5.019102932
257083_s_at	5.254509092
255844_at	5.699449763
250323_at	8.062471991
251544_at	6.589309157
256046_at	7.926374486
259448_at	3.916346788
247137_at	7.77345327
264008_at	8.777627239
262801_at	7.281271467
251143_at	6.270617922
253455_at	9.098416953
257999_at	5.771402799
252533_at	5.52023324
262912_at	5.714024445
255710_at	6.804416793
263873_at	6.927359282
252825_at	6.00915983
265938_at	7.311830959
258972_at	7.905566999
247919_at	3.445068346
245777_at	6.643492664
249746_at	7.715010207
265797_at	4.583622234
265867_at	8.10685961
247464_at	5.973065273
247533_at	4.9658986
255806_at	4.168428348
246631_at	10.06477454
251640_at	11.37626647
247452_at	5.770596966
262421_at	4.695541733
247166_at	7.086867223
259172_at	5.18629393
251704_at	10.37518496
253292_at	6.903318753
264512_at	6.277249615
249021_at	5.089048162
259979_at	10.06116888
255504_at	8.526872179
254408_at	5.509833234
253284_at	9.703247171
247261_at	9.306401719
257407_at	7.174299662
254585_at	6.168381409
257664_at	3.138894905
258078_at	5.761982117
253614_at	7.346865361
266772_s_at	4.836108473
257053_at	9.676255928
267357_at	10.42215199
258544_at	4.325040708
256396_at	5.684210356
262164_at	6.17444482
257785_at	8.066567112
252944_at	4.170468439
245032_at	3.361252144
264022_at	7.224845612
253139_at	10.76412024
254784_at	11.14859966
248719_at	9.453857295
247734_at	7.395180944
254188_at	6.383283793
249379_at	4.569965618
250198_at	4.952904336
256989_at	2.712851972
253181_at	5.95755029
258682_at	8.222839157
