ID_REF	VALUE
258947_at	7.506058409
252411_at	8.000739954
259629_at	6.418906634
261037_at	6.337130407
258606_at	7.710650271
263783_at	9.049938615
262536_at	10.00906951
264153_at	7.665833558
255795_at	6.619101287
261191_at	7.269382061
256526_at	7.140751125
248322_at	5.954990801
250257_at	8.093344966
263800_at	7.45155737
253048_at	6.405769449
249230_at	8.486380851
260656_at	10.63068758
248327_at	7.038533992
261470_at	9.1397077
250796_at	5.877185681
256057_at	7.095191261
264435_at	7.766142172
262745_at	9.12277472
249983_at	8.93603167
252084_at	5.803184279
249918_at	9.318404548
256442_at	7.190767551
256049_at	7.934361939
261488_at	7.785526668
253386_at	10.15707002
266545_at	8.389264327
250435_at	7.117575101
266821_at	8.301852251
247455_at	6.500017284
263760_at	8.936705947
251884_at	7.274181481
264597_at	7.778951203
249264_s_at	5.670226115
260982_at	8.638818887
258025_at	7.01983237
256076_at	9.410437107
262085_at	6.91766426
262383_at	9.097640554
245018_at	8.482850974
248282_at	6.258739233
267169_at	7.996670541
267069_at	8.593417948
252648_at	6.967723726
265853_at	6.108843538
265075_at	9.427162509
247848_at	6.639573248
267005_at	8.535491217
260744_at	8.869471236
246075_at	5.363282446
251744_at	8.375465224
253643_at	9.80942147
266800_at	10.52894956
265741_at	7.406135801
256856_at	7.830872417
245866_s_at	9.461164081
259791_at	6.598560851
249417_at	7.918900481
266455_at	7.284750595
259927_at	6.004269291
247215_at	6.481767232
249197_at	6.344826366
256763_at	7.381379888
260046_at	5.669686608
254255_at	4.508391884
247694_at	7.868454952
252181_at	10.06153575
266600_at	6.769628184
249932_at	5.392556045
264096_at	6.165420253
253859_at	7.4494273
252353_at	5.643898033
250075_at	8.306376622
254120_at	9.930926758
250098_at	8.006912093
251820_at	8.809440179
264434_at	7.5282409
247773_at	4.530308376
248873_at	6.028082373
254075_at	6.510298392
258495_at	7.465202731
250149_at	5.912043188
249002_at	7.28084659
260227_at	9.076145517
253632_at	5.7605592
267411_at	8.164782771
260155_at	9.363338546
259428_at	4.711416007
260876_at	7.448012553
249410_at	3.743147171
260481_at	11.66567526
252053_at	9.257186584
245776_at	7.620330959
251054_at	5.490695512
265276_at	8.538980056
264232_at	6.950650287
251507_at	6.42902457
247789_at	6.031197127
246226_at	9.133938771
252688_at	5.116094601
257954_at	5.543796954
252906_at	8.466246029
260696_at	6.675629965
262160_at	7.3719884
261476_at	7.640147488
251969_at	7.579948259
260769_at	6.227412862
246303_at	6.586925466
247208_at	7.503798795
251603_at	6.591087037
255599_at	6.427315643
260201_at	6.169036128
245840_at	5.708792192
261405_at	8.56221412
265742_at	7.505395157
247431_at	10.67192959
246927_s_at	5.240284695
249493_at	6.150400849
256009_at	6.115778076
267580_at	5.850798162
248978_at	7.20389116
261017_at	5.956795753
263533_at	7.80662644
267288_at	7.974385148
264758_at	9.408709585
252924_at	7.811767108
264954_at	8.467501831
258804_at	5.892933012
249191_at	4.660249685
248316_at	5.391951983
249719_at	9.966501848
247101_at	10.0786962
265713_at	4.959926208
257666_at	6.277596366
260399_at	6.872634125
251774_at	7.15147244
253962_at	4.407479303
265841_at	7.971208085
244998_at	9.038152666
254111_at	4.069719054
247693_at	8.013713469
264000_at	9.825908257
250676_at	10.23500891
253693_at	8.912857107
249928_at	7.570205882
253039_at	9.002507122
246429_at	5.913080946
254580_at	8.256164049
255884_at	6.566548499
266017_at	10.95784283
262105_at	7.500630846
260406_at	6.43945238
254256_at	6.527421252
252060_at	6.284107565
246108_at	8.685472955
248199_at	9.483359917
257919_at	7.126907588
261143_at	10.47573141
265648_at	9.127374931
263442_at	5.485036166
249903_at	7.035217894
255360_at	8.681263249
247177_at	7.94451519
261474_at	6.309667445
252378_at	5.504314887
264704_at	6.305678162
264289_at	9.512116343
261648_at	9.534039555
264728_at	8.203921827
259445_at	8.28169066
251336_at	8.694076898
253951_at	8.648538969
258792_at	9.768854263
259137_at	9.313865411
248821_at	6.710067005
259325_at	6.203082821
255900_at	6.761746304
265869_at	5.141401671
263452_at	4.264189222
262823_at	9.932913161
247913_at	6.628684069
247290_at	6.128941577
249691_at	8.379937742
264041_at	4.395248378
266316_at	10.38426256
264852_at	7.567552103
246313_at	4.010772519
247279_at	10.49765057
250415_at	4.659272806
266071_at	6.627242664
253489_at	9.649866308
259418_at	4.944767737
266658_at	9.102065514
262549_at	4.786146891
258621_at	6.787626239
255842_at	5.739223244
245711_at	9.566436946
256050_at	8.472846481
258295_at	9.238921573
266620_at	6.309667445
253891_at	8.148340518
253628_at	10.22692455
249423_at	4.422344472
253827_at	7.792628571
245797_at	6.188367811
256884_at	4.761025148
250335_at	8.567773736
255764_at	8.839611005
260581_at	5.455005707
266867_at	6.998778302
267537_at	8.110551457
261394_at	3.754334165
252652_at	7.123665906
248190_at	5.859887432
266246_at	8.047479042
258251_at	9.361096507
260068_at	3.986067026
263182_at	9.298812016
259753_at	5.004939955
260673_at	8.020459771
254520_at	6.467156702
247393_at	6.917646634
259179_at	4.840392233
251979_at	4.024812416
252179_at	5.871799488
251745_at	10.00841039
265632_at	5.953477035
248870_at	8.338603618
254432_at	9.584614348
252979_at	8.746926891
265732_at	8.270175515
262945_at	7.520496912
245632_at	6.966850069
254545_at	7.585787709
249747_at	6.21534892
246495_at	6.639839642
263478_at	9.43860089
247426_at	8.184698696
261545_at	8.29392965
254291_at	9.444704754
253956_at	6.401236752
265184_at	9.098287579
263471_at	7.416023735
245514_at	6.888958097
252878_at	9.72633254
252489_at	4.717058075
265682_at	4.926807904
256837_at	5.724401331
258394_at	8.876911596
256792_at	4.034886674
257794_at	8.063944166
247891_at	6.317453483
265959_at	7.843994332
259015_at	10.5166304
259160_at	5.713639566
261938_at	7.987305776
252908_at	8.880850187
265737_at	9.093547124
