Reporter Identifier	VALUE
178	0.496104007
179	0.154152253
183	0.173729261
184	0.000000000
185	1.126813630
190	0.105877220
191	0.119767254
192	0.000000000
194	0.099233156
195	0.136075721
196	0.128573254
197	0.131635012
198	0.000000000
199	0.703692543
200	0.138554376
201	0.655815045
202	0.422559471
203	0.282013654
205	0.243279002
206	0.888448870
207	0.289646317
208	0.000000000
209	0.009062555
210	0.000000000
211	0.151821360
212	0.129493540
213	0.183895590
214	0.240810714
215	0.219469948
217	3.822337616
219	0.611654330
220	0.161793173
221	0.122710576
222	0.000000000
223	0.457726556
224	0.000000000
225	0.134987852
227	0.269163498
230	0.351476362
232	0.258610312
233	0.386266510
234	0.000000000
235	0.193820439
236	0.143501685
237	0.139015253
238	0.204892520
239	0.247471848
243	0.000000000
244	0.630555484
245	0.211598235
246	0.000000000
247	0.898740297
248	0.158602160
249	0.145916157
250	0.195161116
251	0.265550883
253	0.128396953
254	0.203851093
255	0.062507435
256	0.322984728
257	0.242305639
259	0.462081805
260	0.000000000
261	0.175180003
262	0.000000000
263	0.774644646
265	99.999999999
266	0.000000000
267	0.573270844
268	0.000000000
271	5.180716247
272	0.277396833
273	0.215593429
274	0.123160643
277	4.051594085
279	0.397657128
280	0.808632880
281	0.000000000
283	0.500753935
284	0.344883537
286	0.149589687
287	0.725393209
289	0.397594871
290	0.547073530
291	0.395596962
292	0.170094709
295	0.526412152
296	0.999436788
297	0.208615031
299	0.456299710
301	0.147365571
302	0.939341103
303	0.067296197
304	0.519929246
307	0.022513353
308	0.241613493
310	0.000000000
311	4.987921511
313	0.225953088
314	0.990105504
315	0.468363848
317	0.232504354
319	0.116308783
320	0.313445716
322	0.280313757
323	0.338458346
325	1.452647145
326	0.889640327
327	0.354483788
328	0.734764996
329	0.887054185
331	0.615031348
332	0.297464497
333	0.828945675
334	0.367233439
335	0.139815296
337	0.330663380
338	0.332557463
339	0.494728230
343	0.790447603
344	0.429599255
345	0.150529641
347	0.238821827
349	0.700425157
350	0.157087007
351	0.806996844
352	0.174875250
353	0.431039752
355	0.235320768
356	0.242858078
357	0.452751081
358	0.392583230
359	0.142262685
361	0.201464001
363	0.013175931
364	0.256579555
365	0.522266796
368	0.376055273
369	5.769955380
370	0.209200426
371	0.746664830
373	0.269275022
374	0.842179791
376	1.262901322
377	0.090697443
379	0.935824350
380	0.682825650
381	0.835254395
382	0.177129510
386	0.914445923
387	0.848027251
388	0.690618517
392	1.332212075
393	0.178049135
394	0.172849313
395	0.161356974
396	0.000000000
398	0.538570271
399	0.447800414
400	0.321448558
401	0.223601000
402	0.000000000
403	0.104544896
404	0.691251054
406	0.168103866
407	0.100903126
408	0.000000000
409	0.560249941
410	0.404906066
411	0.158597225
412	0.022295973
413	0.412999066
414	0.000000000
415	0.333422572
416	0.282473859
417	0.441929843
418	0.004738114
419	0.209839283
420	0.000000000
421	0.223948163
422	0.139992004
423	0.218251198
424	0.064073690
425	0.283371497
430	0.181286717
431	0.349784974
432	0.000000000
434	0.464252738
435	0.373137950
436	0.590141410
437	0.186503696
439	1.416890536
440	0.587012945
442	0.285411997
443	0.116896469
444	0.000000000
447	0.365753311
448	0.000000000
450	0.000000000
451	0.246033761
453	0.206100809
454	0.143449444
456	0.000000000
457	0.329324384
459	0.207542302
460	0.587385385
461	0.185634825
464	0.314385098
465	0.231317578
466	0.088930475
468	0.012164551
469	0.428149405
470	0.000000000
471	0.251986691
472	0.140718625
473	0.168216553
474	0.000000000
476	0.243325972
477	0.034976050
478	0.001577510
479	0.359715127
480	0.045027485
482	2.617208773
484	0.039452872
485	0.084017563
486	0.000000000
