Root.MES.1	Root.MES.2	Root.MES.3	Root.ATP.1	Root.ATP.2	Root.ATP.3	ATP.raw.pvals.present	ATP.fdr.pvals.present
248203_at	7.25086089667918	7.91232973539895	8.3045988916337	6.95175729378419	7.37384340558211	7.19009829182233	0.157234997713379	0.432883873240815
248204_at	7.19533516812049	7.18926333041753	7.47426886648475	6.96781455508854	7.05237866959701	6.45722372223534	0.115254148409414	0.386325808261387
248205_at	8.22491468388394	8.37242131702803	8.4366272552816	7.00176937540367	8.0359352332042	7.81119117478872	0.141396150293803	0.416392628746228
248206_at	2.56385973368848	4.34752328422185	2.28487972533669	2.37821507646071	4.62732233385824	3.01008937894625	0.783754601782056	0.896157324509935
248207_at	10.3953206730773	10.6628384011192	10.7564291538681	11.3890428536259	11.0292832682636	11.594070165145	0.0267290008306696	0.289172762629658
248208_at	6.82966619702769	7.45168675063973	7.27956256809674	6.55463380299616	7.39350131555316	6.07607959026257	0.319920470957865	0.585431974285864
248209_at	4.49572300302205	3.99563647149017	4.08601762797437	4.22234326250213	5.24846788374428	1.15946242841424	0.650961463343445	0.819404612265548
248210_at	3.14203583728153	1.38236748477667	0.80032898310101	-0.598103577403981	0.264937877774789	0.136083089838522	0.106504030286374	0.37726355289476
248211_at	2.68154205136655	1.36140123210939	3.24598076539951	1.42349384662984	4.6615047503726	2.60899059581494	0.696548466332795	0.846922735450483
248212_at	6.22226410217064	6.47990936312003	6.67429689664822	5.99679023976444	5.78897765106594	6.20321273825089	0.0600060114204838	0.326175457905921
248213_at	5.49641637923609	2.55132255674926	4.86050112563852	5.19103533760026	5.34364248231294	4.8976085491225	0.446897910147114	0.684334806298288
248214_at	1.40649886835526	0.828173699197684	1.75218913431604	1.79688024521164	0.408689373159812	0.458871331010458	0.461092532007808	0.693757489316363
248215_at	7.06357987231141	6.91328472347847	7.68997934564639	6.62515138228094	7.01691132688678	6.56709952593949	0.170030024952938	0.447846369770576
248216_at	1.23676524612286	1.03840646217402	1.99289447969042	2.32090671131914	0.792431886065085	1.66791557084705	0.765336114873232	0.885035071242506
248217_at	13.4997247366475	13.524704898548	13.3154524445602	13.4951465817503	13.6402454185501	13.6538389603778	0.151102601295035	0.425965869254531
248218_at	5.8871369540275	4.93923388961139	5.22761151059379	4.69289529563488	5.36813531252659	4.70212763962158	0.299579502764949	0.568888978488934
248219_at	10.2253159428985	10.4384779779622	10.755524730984	10.6957923276759	10.4236572584856	10.3295231717301	0.961084786001805	0.982624113343844
248220_at	10.5131629945887	10.1635996038848	10.2486593380528	10.4707280126291	10.1773924439657	10.157217342296	0.797666828772972	0.904403040277934
248221_at	10.1838801429165	10.129570874241	10.0498341998615	9.91679240771613	9.72200515536537	9.83875122286078	0.0163910057666146	0.273594600752929
248222_at	8.90049424799158	8.80815529323114	8.9092582200325	9.18249606314986	9.34148679890817	9.35375961321131	0.00569278970288772	0.25449497298434
248223_at	9.01310849845058	9.01629658920255	9.01183515234056	8.66205707481153	8.36335339622561	8.65971777234011	0.0448981147187925	0.308382758756936
248224_at	8.43044059454559	8.40942708139213	7.49320337032144	9.86951373655288	8.97871300450499	9.47896598607409	0.0311255335631946	0.290662927314912
248225_at	7.27685341544788	6.51363644895684	6.84067365086896	6.47744685190795	7.11490090896328	6.94110690089006	0.916579598326043	0.964358758854385
248226_at	6.77809695375535	6.28361389777813	5.94072613473196	7.50534917656041	6.38303205981296	6.77553671094882	0.25272098509745	0.527695556017407
248227_at	1.01920024413688	4.86077285450423	4.60776964939812	3.87659007617793	4.06883523551979	5.06933925115978	0.573061232639641	0.76668400660411
248228_at	8.88952863244931	9.01808551451228	8.87787500146576	8.41225215796816	8.46929896744425	7.99735172372176	0.0411014003581917	0.304592827656432
248229_at	2.49406016965859	1.98227177520744	0.931821790811092	1.14734781360594	0.256548793728428	2.16269493893361	0.441838756185768	0.681247319952615
248230_at	6.48974391092502	5.78986698152451	5.93329572348599	6.04506913550899	5.92758112435093	5.69370668017118	0.500207343689803	0.72044765483137
248231_at	7.00285110639539	7.00726136709964	7.43906238635738	6.62998343225843	7.52460350355435	7.01879445269965	0.776096483128176	0.891063612027669
248232_at	7.65338578985754	7.27371765516198	6.92148372500973	6.7094025425049	7.0026274710135	6.50608923351773	0.109981166937807	0.380074345360075
248233_at	4.7704506223911	3.20384247363183	2.57487924360419	4.72468230362548	4.14478715819366	1.74737962162739	0.985002386671812	0.993214162684332
248234_at	10.7549014569162	10.8733290203554	10.9309584205555	10.641893973396	10.7956478503959	10.7325374948373	0.132320940125232	0.406114187870902
248235_at	9.00879261577653	8.79869839427596	9.09269446922339	9.36129322037094	9.1807053840667	9.44582651823277	0.037153703083132	0.301592870934605
248236_at	5.00678633146199	4.0364108550875	3.77662562726049	3.53134092950742	4.34272302079976	3.84786950293563	0.462743775415611	0.694877255907181
248237_at	6.63647173111321	6.52628743821782	6.53658830587892	6.8000997472958	6.86358310888594	6.48061070687636	0.337138433082552	0.598406945655047
248238_at	7.73598120885326	8.03847471423499	8.11802837552894	8.138334130401	7.70168090988468	7.69646961476536	0.561919085452889	0.759942851651747
248239_at	6.59028137609676	6.84003698479483	6.43526627635051	6.6420640793441	6.39815797416398	6.21165738530614	0.299182413621137	0.568536379577214
248240_at	2.10440666565285	4.34246704255276	4.55551998666408	4.56344932605332	4.17593678926559	5.34999529167143	0.322906013779697	0.587921948779924
248241_at	0.215319483974332	0.0479939630438546	-0.0488497651651973	-0.903326909551784	2.20018389069356	1.51825507813718	0.45462463359933	0.689181275729455
248242_at	7.33172191436366	7.27396101608237	7.410565955861	8.79063965944754	7.7910877393688	8.33413450039195	0.0763019115590774	0.343291914473116
248243_at	9.82279476551845	10.3298045723589	10.1774758082498	9.61923569297689	10.0092641003639	9.65379269531497	0.150484446703804	0.425927562887922
248244_at	2.32973165778598	3.22921832877087	4.52968099961664	4.29989350844266	2.58870531753251	3.00850128120827	0.941860985744589	0.975253033947709
248245_at	9.23152372167925	9.21828625519208	9.05565161897311	7.66700052256655	8.27493235192289	7.97976134041934	0.0140834646485678	0.270931846823136
248246_at	5.13537232116587	4.86129000091826	4.60785148820297	5.51318314890062	4.71492324820363	4.98597929619861	0.513685081461483	0.729153188170351
248247_at	4.51018836154209	2.75147996570152	1.61104409385113	6.07652843895475	4.21768820440884	5.58403834184636	0.0920952725331333	0.360755734538167
248248_at	10.3528100412632	10.2999192442796	10.1844402163701	9.63436046966581	10.2619255332062	9.94102709349574	0.201396125762462	0.478415138667453
248249_at	8.97714274762122	9.2319065593868	9.23274734636315	8.31635125441115	8.74429076938162	8.22106245697248	0.0281833346102535	0.289733740217009
248250_at	8.55604295509595	8.10594555120486	8.35524008497342	8.3560391880263	8.48776146008587	8.47140854314781	0.531547448339932	0.741477431728468
248251_at	6.90473708854258	5.92491307761849	6.2079147263041	6.09621641891742	6.34545722999866	6.10227661764707	0.634351684638932	0.807836900426233
248252_at	10.2992497813972	10.4813880064642	10.4562676316797	9.26942187487484	9.34724969027019	9.5935749469415	0.00223830945519078	0.25449497298434
248253_at	6.35184127827311	6.16530011156489	6.63538317146479	6.34490681538552	5.0930699961916	5.14159757766899	0.161789828287677	0.438658948422642
248254_at	7.29202761689249	7.28716441958701	7.58826611250937	6.6022098281738	7.23480495087322	6.18598526358308	0.133211726828736	0.406822799432786
248255_at	11.3832375165307	11.5759799741232	11.65278936811	11.3341378622557	11.6264941846777	11.6378529598576	0.973607782136183	0.987412905192679
248256_at	7.80871159842257	8.74187750111935	8.48540525376337	8.42431829375251	8.53209474278107	8.45457531165156	0.698151511979638	0.847877541702456
248257_at	3.40277574965348	3.10300723719786	2.19293931530611	2.94315731233089	0.571512318897829	4.02776415472472	0.749869010015162	0.876736248440952
248258_at	11.1274410299943	10.7650340342386	10.8989823402424	10.4425438548898	10.5389144941643	10.3281066909177	0.0241134930764903	0.285877742762341
248259_at	9.48093625516668	9.62330814377945	9.7475919531045	9.69514527172437	10.0151929196042	9.84674039968621	0.124736436782473	0.39756170036981
248260_at	0.934557279131092	1.16316489999346	0.309016956225575	0.779502676043333	2.07737326235717	0.0469664964428293	0.815809553376441	0.914572402334655
248261_at	6.80444785168048	7.05122057168266	7.16383203850279	6.9657512712009	6.86922595934992	6.55497018750923	0.269471858742672	0.541746262816883
248262_at	8.02521478707526	8.62549235669975	8.63910936194322	8.19816342067623	8.18569573950634	8.34723724686394	0.457272170129348	0.690890786292006
248263_at	8.92731828309253	8.69968261834911	8.72529478417106	8.79691160274171	8.82177402551633	8.71508860961005	0.942915796454357	0.975693246028672
248264_at	10.1381542120193	10.3114049305007	10.0797689646924	10.9057181822588	10.5208999755013	10.7215719156508	0.0208403407414524	0.280590638099178
248265_at	6.81641890640401	6.75456330887998	6.07652884078989	6.58507351237523	6.09333636476922	5.83438634153208	0.30752774432987	0.575164631695994
248266_at	9.14630077347033	8.90245572954646	8.99310041638117	8.63070432318751	8.76810327333278	8.59445471515243	0.0197298862628248	0.279743179759461
248267_at	10.8473273880033	10.764982533874	10.7139123156852	10.4586696017146	10.4691261762899	10.1579575525184	0.0421001316289917	0.30524602748166
248268_at	8.28658223407927	8.43779562170546	8.35596684241693	7.97587500470234	8.36888632022893	7.7287823421614	0.209117452667726	0.48633453256024
248269_at	8.38115411567157	8.21141236238886	8.35154582291044	8.15575419527129	8.20010121597726	8.18824403262824	0.118072015646713	0.389992646103645
248270_at	9.87003089400749	9.48553515601394	8.8958316624834	9.94372649213983	9.25215501637788	9.68297968587933	0.58320656374623	0.773283703252113
248271_at	8.5489067469253	8.62365995974738	8.48113281590299	9.22499103501253	8.3443205458392	8.66354824865725	0.532816344447226	0.742065015071513
248272_at	8.26390125008888	8.80233950540789	8.76724148773671	8.60893022007363	8.66789938973077	8.03937991905811	0.551914273098402	0.752220636315401
248273_at	7.16164957133889	7.00404579595324	7.154515745868	7.65895122908818	7.09414099356055	7.30255262038409	0.27244508865216	0.544603669455417
248274_at	4.78115062311501	3.91445671473182	0.565598101453127	5.01205472850166	3.23861330196069	4.49227286591852	0.471930951377256	0.700128181740489
248275_at	1.52886415119949	3.73758743208596	1.26402140630758	1.2489290580828	2.98297012805475	4.57579366594088	0.574787306448315	0.767931731979504
248276_at	10.2817677851956	10.0696437953139	9.77644431272738	10.4135138871953	9.95846623007589	9.85057896595423	0.895974625210171	0.953360322136497
248277_at	5.39964649457427	3.60680166554177	1.21502349332983	3.75191302485567	4.49188609740431	4.18061297607819	0.608194646870019	0.791522200708297
248278_at	5.16201227956588	4.74113586592521	3.5331460252639	4.56955049264811	3.69127103538317	4.4842333041433	0.708128710663251	0.852775243663416
248279_at	6.77996597842973	6.24335158801641	6.65584738046208	6.00196231141386	5.93022805828888	5.59023277969559	0.0275004323367478	0.289172762629658
248280_at	5.55984961847721	5.93979539875918	5.84691174172315	5.2247138594635	-0.146777254309565	4.18144256775894	0.242423649411781	0.518190889287142
248281_at	8.10776621105651	7.87891733405567	7.80682128356281	7.63279186481348	7.59414721017242	7.38536843580148	0.0308124664077715	0.290312823498244
248282_at	6.1427882082131	5.66285418833328	5.64449323450188	7.30238941240205	6.82250168348569	6.86926643251233	0.00621925385141927	0.255600020669866
248283_at	10.7589923918305	10.4401485438306	10.5522294544788	10.9018153060244	9.89931927915857	10.3353583523139	0.560135624636268	0.758530847658114
248284_at	6.23853502714732	4.89989658830513	5.26846896541369	5.00703604708366	5.07132575513279	4.48402158368433	0.262193050380089	0.534987340474983
248285_at	8.98898395916927	8.96910620757149	8.6206592415394	10.405938809471	8.35631649402301	9.66757198156688	0.412197250190555	0.659121893882958
248286_at	5.19255550735911	5.68979549140573	6.25738073021592	5.40582412486914	6.06903789957073	6.14650804689099	0.701022926598124	0.849558796922005
248287_at	8.02910308647705	8.44209133955892	7.29765328458117	10.1176776929023	8.45813676501321	9.75663155616721	0.0750806793440106	0.343142740757656
248288_at	11.7275005171463	11.8822751593135	11.6417290591078	11.8287000358667	11.8345886109959	11.7797715751201	0.462559752385534	0.694692385561893
248289_at	8.13281561095222	7.95935540655153	7.95350136854848	7.6848571130431	7.78712351723065	6.9417159504156	0.172902774676765	0.449734474373794
248290_at	6.02933937742689	6.83052291773356	6.61503127074401	6.36362709825032	6.2147373054835	6.10995453304732	0.389822827288821	0.640347017892698
248291_at	6.57802288101909	6.89680799851486	6.44170090492196	6.02768157155697	6.4278585841052	6.22613271795471	0.0828565987630707	0.35173668990765
248292_at	5.54706276733035	5.31793531596909	2.98897483114278	5.84094436781713	5.2814310805294	4.92259058250157	0.471267450047595	0.699953670172242
248293_at	9.08036624865243	9.19625904478245	8.98027605793643	9.46928378017844	8.83928299932644	9.03815095353339	0.890373873957496	0.950593403462228
248294_at	6.79137236818526	7.13260409853627	7.34725652721038	6.53836680753254	6.87325622928298	6.6686366810726	0.118594557482336	0.390577801930708
248295_at	10.0277875022144	9.37547538300599	9.53468961387873	9.38207848709028	8.72786442439817	9.09929368282356	0.102346528730138	0.372661237394111
248296_at	8.14704786911283	7.78274691089413	7.68727721665602	7.33353679955432	7.51661570275162	7.42891706594633	0.0715739464134201	0.340267135825367
248297_at	4.98713263331249	4.46795878790223	4.66891790111515	1.49920765155117	4.02641840139462	4.43546731561559	0.268271153811426	0.54058661464643
248298_at	7.11098964385202	7.58554793616921	7.62799046610509	6.44656538064637	7.51244997299171	7.24683160301676	0.377240178065801	0.631085329056173
248299_at	5.02650299872468	5.98095117170991	6.03402022948183	5.60255576537264	5.26856055699452	5.23502879607026	0.447632408113801	0.684900404418822
248300_at	9.74490526215768	9.6998471176898	9.83339538136523	9.47055888338236	9.48703409113397	9.42026812573362	0.00660887872367969	0.256635211975216
248301_at	7.54044447754326	7.17419435989869	7.50101699156415	7.40631524974025	7.31466307252392	7.32102360180692	0.671747006609557	0.831216507835378
248302_at	10.7517128737145	11.0967607337506	11.4695898201087	11.4162452123469	11.2590376016606	11.516549668384	0.293756949762444	0.563590394781616
248303_at	8.21600627416276	7.82396985045926	8.08649802892094	8.76215769209826	8.57519347374229	8.66908534932624	0.0183168889152631	0.276474995844616
248304_at	9.32712535066733	9.31725560836425	9.54835745449746	9.19587702277101	9.58681522184404	9.39750964690065	0.977122894090561	0.989294134759147
248305_at	8.41771833422425	8.51575958885709	8.46109276271969	8.21699233572165	8.480312345708	8.28078849118534	0.215523552046562	0.491904364837111
248306_at	7.5498058140789	7.75210525782523	7.6400960499267	6.94220490629269	6.66269708007936	6.79467315289899	0.00156532299874717	0.25449497298434
248307_at	5.13372431869368	4.91051540367625	5.28345101030495	5.50882105037073	4.48414904530089	4.64531611885966	0.552920622376329	0.753175670922356
248308_at	8.01013379866331	8.12937244982215	8.67757742599476	8.06000497665185	8.41193199399422	8.35832824114568	0.986111556293691	0.993858908657429
248309_at	8.5626632160163	8.81674303747546	8.9374172522218	8.37150335754131	8.90287229340244	8.60331269082062	0.48674308898203	0.7118426530538
248310_at	8.37987531299254	8.50312116386812	8.54054331989614	8.20309857795849	8.32160027406444	8.1864968401258	0.0218626270494667	0.282661721447312
248311_at	8.72725550408254	8.6856448319853	7.15004501197181	9.4101991112265	9.31986335560311	8.9615273119413	0.175731804611049	0.452064986023399
248312_at	6.12368572741604	6.50523594828156	6.33466104818186	5.92559708275114	6.30224330433286	6.32697846839057	0.469863700878708	0.69912531096173
248313_at	9.90819818714744	9.76045705150059	9.8903975158149	9.86640232529735	9.94169087625016	9.99634215906659	0.246688830407765	0.521982580853537
248314_at	4.10482744582602	0.731980930106367	2.2711766722345	1.05150876363337	2.35141880238231	4.13854569586037	0.918344881015383	0.965192797521428
248315_at	6.73570656131625	6.29438520199426	6.775120554904	6.25104260764987	5.78905358711796	6.39165111666882	0.129249606380844	0.402057747257266
248316_at	5.56921861321866	4.1167973584754	5.07441866873702	6.92811493121556	6.7658032027698	6.14743311580374	0.037686795530238	0.302341658186432
248317_at	4.46640318395115	0.702710435703667	3.66480106780821	0.973862669450293	4.78768210407689	4.62142336859948	0.775405332908159	0.890628714619826
248318_at	0.980874425747214	3.37861316799732	2.73267338102265	-1.44708643307954	1.6443983867292	1.61574177706822	0.240245402542629	0.516499201102827
248319_at	6.1514863396981	4.76444833937281	5.87552142723643	5.41672686233852	5.72177525363184	5.34589152177852	0.834939330703109	0.92392434222897
248320_at	0.913941814106209	0.561739007487352	0.849274038249169	-0.882440274094759	0.444537879872503	-0.582375198205716	0.100255552354138	0.370333966584365
248321_at	4.71539271937296	1.15313718254731	1.67324271790075	0.726392089494262	0.837409836664964	3.3416471460282	0.56667580356188	0.762723495559479
248322_at	6.02343502241292	5.09306034047043	5.46071229577295	7.16189714575179	7.15423760142494	7.26873218923319	0.0235473800176742	0.284790953448117
248323_at	1.1169767252247	2.69375028621386	0.560558619964169	3.70751120909525	-0.0637389696863395	1.7451535026759	0.804431347688551	0.908300278780593
248324_at	6.18973261060546	6.4206361531554	5.88160516892572	5.35797312897436	5.15016248192746	5.66987622670812	0.0238264561165783	0.28544194538821
248325_at	2.43725347882839	4.64791108978982	4.33872506598263	3.86802259345736	4.06541572157633	4.54179529046315	0.668195225881907	0.829426050411749
248326_at	9.48764670598769	9.79331157147711	9.74469215625971	9.7463949947468	9.93460457716355	9.8183363594666	0.239602849141821	0.516012736629108
248327_at	7.52053506391429	6.89067401622471	5.99649021844407	8.49261914842075	8.47816360461504	8.1719644862107	0.0633452390375571	0.330415024570473
248328_at	8.03089515450136	8.11458251963536	8.5168200455045	8.00058563311373	8.31186687634821	8.22551063099734	0.827912361503311	0.921069158947009
248329_at	6.06926188540256	5.23762072559173	5.08473633163975	7.63682940989448	6.94538201344452	7.47561429319116	0.00968816305872353	0.259942976531138
248330_at	8.10095302732592	7.73492294274357	8.22148516416834	7.95845464744736	7.96427755232273	7.82934037581956	0.564599842534497	0.761354071763431
248331_at	13.0106390398748	12.7325460797653	12.8643111301243	12.7219777407492	12.67620465476	12.7256000491226	0.178412956047359	0.455556930868422
248332_at	12.1799559102302	12.0556733351478	12.2198578599714	11.9972082523548	12.3244136295346	12.0808381692996	0.882587417473639	0.946667071202987
248333_at	5.50471249873612	6.2384310880667	4.75099282812778	4.72970844579341	4.39239241935027	4.18962195321433	0.119406974090165	0.391261824885653
248334_s_at	8.49851691558282	8.78872161418291	8.7515899068355	8.3217706083763	8.01975474016502	7.33211642727006	0.103899720818617	0.374281843315327
248335_at	8.58626180390062	8.73981023036537	8.92557057437162	8.46496520002525	9.12740045583916	8.69136576764547	0.963950680256356	0.983847126088343
248336_at	7.87589078444093	7.28225541979386	7.61195854737602	7.93930155650603	7.83008755172291	8.0749040832932	0.1610980151701	0.43771837117689
248337_at	9.41597697323687	8.96680473950276	9.9743795600778	9.4354890857644	9.72557379971867	9.86981566011641	0.535563330468056	0.743530101520167
248338_at	8.87360496401208	8.74808944242191	8.80502876908466	9.8589189464577	9.502922594932	9.99806116885692	0.0173712496025979	0.276124183578577
248339_at	8.07541087850479	8.46628220168685	8.35808706205423	9.23707944756645	8.31446698442175	8.7851977389337	0.206584591838677	0.483698885222769
248340_at	8.46534721895605	8.54259509993643	8.47485408463395	8.43441834638894	8.69647961127964	8.61287499495132	0.379194868041244	0.632468610202368
248341_at	6.41501897207683	5.14405315848156	6.32647510585902	6.27677281031402	5.96305324507218	6.10820623631433	0.745753396639081	0.87377840524242
248342_at	6.73234933928966	6.62113925616244	6.50276542840313	5.93860771330245	6.21520588328166	6.28960710987096	0.0275150219449029	0.289172762629658
248343_at	4.47165707466767	4.05848955629771	4.43447621845164	3.8686646114819	3.26744123461814	4.65365944366779	0.436605530767891	0.677225805604064
248344_at	8.15784845583797	8.0827604821786	7.92322271729512	6.72754893874944	7.25703329670391	6.48805533472559	0.024439765113888	0.287504405491379
248345_at	1.1401126097924	-1.17715699728854	4.75388225232135	4.08815995703291	3.20957850919355	4.19139119564821	0.320098196078841	0.58561436096875
248346_at	9.27204746955109	9.39551866167073	9.25184889445265	9.49772079198418	9.37027400962627	9.24945632334454	0.486401548408404	0.711525640941173
248347_at	8.22121276757845	7.65907270782013	8.72148351410136	8.66124634167452	8.61441701625666	8.93350035372612	0.216784147763853	0.493251512268676
248348_at	7.08464039461469	7.07813129768276	6.64094823945031	7.26921989441698	7.43107836114925	7.58104682227525	0.0573210141066326	0.321993261273916
248349_at	12.2355103446704	12.1296463431024	12.2718234184859	12.0998943929615	12.5355115980215	12.5883729054482	0.333154319449753	0.595505840188767
248350_at	2.34693198760316	4.78925729765993	1.45527987472976	1.62199147076057	3.31020436496724	3.72033212407169	0.987256743504942	0.994450268021538
248351_at	10.5579082252596	10.2117795932957	10.3883427683879	9.79597208223333	9.74495382559768	10.5477229192707	0.302940139909243	0.571438160694763
248352_at	5.59517474289034	6.22099113483176	7.21635638519904	5.15847232915057	5.64834109954864	5.2388927456524	0.160337945259068	0.437092476761706
248353_at	1.29529458749578	3.70463216633672	3.66058971202312	4.57964850294179	4.30468827544162	4.45611984625985	0.187930376382813	0.46564109116793
248354_at	2.49996260387283	4.57820183836326	3.17577406459333	3.53506716751721	3.83646497082649	4.60141222496239	0.466814099184551	0.697247536381862
248355_at	-0.88984453731443	-0.68894893172342	2.47422906537703	-0.364020023683434	-0.323169208787225	-0.787378103797963	0.544705997271902	0.749110321823953
248356_at	1.84479572608425	2.7004509146529	3.26177394861252	-0.406302714385371	0.911785524992084	-0.654262415878465	0.014913470217502	0.272048470940757
248357_at	7.8265102403213	7.94961627880403	7.70430510189418	7.26934527460169	7.1544831332871	7.06227350888666	0.00222308391590766	0.25449497298434
248358_at	5.01830524170916	5.29320330891546	4.55200059809414	3.9648903713795	5.04904602020813	4.46165967533692	0.29885966787649	0.568319218362879
248359_at	5.08707426578027	3.12305180977541	5.17849062858039	4.358290861039	4.76632149865972	4.56812900175566	0.894563247560632	0.952658278951306
248360_at	8.16932751658677	8.32073360793087	7.89673744610352	8.42977603223746	8.02362447810863	8.1518599861132	0.694650681538924	0.845652027854131
248361_at	5.33465098829533	3.63681459336645	4.17935727252255	3.67191704086937	2.46170904497628	4.19735917325891	0.260361420223744	0.533780693448103
248362_at	12.4349779374296	12.3685064555025	12.4380461690083	12.2468402916767	12.2728224679766	12.1802679256726	0.00791629130420925	0.256635211975216
248363_at	0.945345405361919	-0.0287950540232568	1.19344499701825	3.65184843973747	0.754810025260557	1.12516048818485	0.339896352080468	0.600219539440696
248364_at	2.4534448846322	1.55310553800528	2.40806365708095	0.628755724130878	0.963169073686111	1.85511823760827	0.105783778649892	0.376373107316182
248365_at	0.164671164619129	0.318030452012916	-0.653239859329859	-0.410647998017969	-0.417719948847581	0.741407785855023	0.957461990376819	0.981169746221007
248366_at	9.15732603259697	9.09567194764251	9.16024375081745	8.83285160996624	9.13573037534709	8.75379272317565	0.183053418931936	0.460192470426873
248367_at	0.0568123708118086	1.16635365540869	0.211723887162047	0.831977107484618	-0.25551946291635	0.696864157952685	0.917322071879314	0.964807824217401
248368_at	0.622200617728674	1.19377810470696	0.360812810363499	2.67510181009893	3.56751780482906	3.88925432884626	0.00566763452480304	0.25449497298434
248369_at	10.5907431798219	10.8030010446593	11.2210558480946	10.4916834835911	10.7077206729596	10.5368343185295	0.250239821782766	0.525496128113612
248370_at	5.85987917401672	6.03226040677262	5.98746970522742	5.61968365079099	5.75508924250014	5.55793298328317	0.015846246387991	0.273344360872482
248371_at	5.73757990706682	5.84599970724456	6.27231630104706	4.97736041204841	5.29457403308532	6.05945634683596	0.254086024768051	0.528853200562026
248372_at	6.35471581998803	6.65815969370505	6.80528718609141	5.4327071918111	6.23629638307768	5.64520912991991	0.0532253484567856	0.317022716898999
248373_at	0.47288929594573	1.97112682021325	-1.02524298961683	0.89934424854069	3.79703516775664	-0.125934538611788	0.514542414558733	0.729719155324803
248374_at	0.996093708337092	1.21662234603815	3.16745974606793	0.391693227804782	1.37629602822168	3.79426892609725	0.963124018799599	0.983430720659781
248375_at	7.48313385662853	7.50623961559944	7.62520413268549	6.88556122678715	7.1206741790143	6.99272918700149	0.0045124064292013	0.25449497298434
248376_at	10.4309891879317	10.5186540625464	10.6554752159062	10.5240173713288	10.6571440508048	10.654445905728	0.391564318403153	0.641395362269541
248377_at	4.86437985632068	7.91134299862528	7.52651788853409	9.99977388664029	7.99251741579087	8.94766139021494	0.134444205084114	0.408447236210342
248378_at	9.18272135096245	8.94722933685843	8.95105576566806	8.86534946783921	8.34138158486068	8.25478737753922	0.0898657832246282	0.359053865012046
248379_at	9.66954768809352	9.44075234992011	9.51794711846014	9.28046427215208	9.48469343878165	9.50043784869319	0.283605323805905	0.55376112275404
248380_at	8.5579441693947	8.5619398729386	8.24603184850596	9.78179481997051	8.72818994397383	9.68059670431686	0.0960564090874994	0.365621009618023
248381_at	10.3516174146689	10.4910496695861	10.2270069853337	10.6157157068538	10.6098840712489	10.4666458829432	0.0952877202173405	0.364878895126804
248382_at	9.92109252155362	10.0082592535196	9.91647156219593	9.39149619396002	9.27000860891525	9.4955789130545	0.00545741108665268	0.25449497298434
248383_at	1.97486023396575	3.28456321455238	0.111966967446494	3.0419923948681	2.39240516602892	1.4180372285089	0.665955247477453	0.82806389137425
248384_at	4.50819271953593	3.47685194637926	3.77334157759475	4.48452721381789	0.929433690641988	1.37253204002831	0.273802769522351	0.546025631474457
248385_at	6.62126148790975	6.41479415209994	6.955487419228	6.50571416356894	6.90342466727442	6.9338993983309	0.606110525789693	0.789931498872294
248386_at	10.4702158713025	10.1355835689157	10.4156718726574	10.6241678138331	10.5620113836493	10.3860728204163	0.226959789236963	0.50385425425843
248387_at	9.64400996262723	9.73226792543421	9.87949620442655	9.82162007481696	9.8468416009857	9.84123832360986	0.342777663669293	0.602694712733877
248388_at	8.78813647469235	8.82469936519349	8.82443599923931	9.05015766586561	8.61255080484618	9.05597596420137	0.588751020418342	0.776895220163276
248389_at	2.3833404633565	4.30252141262261	4.6139807826191	4.40725496610952	3.86728015657262	4.62105048197106	0.531865011334924	0.741691074680542
248390_at	1.27532933007308	0.476006347114067	0.174331726339816	1.76443871448656	0.435723291898191	0.0328974886611155	0.877728443409463	0.944608907486193
248391_at	6.66669745611199	7.00847559871278	6.69885081572733	6.20178463454049	6.45678141234104	6.18908471693487	0.0236942073736412	0.285301692125919
248392_at	10.2039400619557	9.85055908877803	10.1741649388703	9.95978275057655	10.510691281279	10.3091833915386	0.408966073161	0.655976668699948
248393_at	10.1447741028612	10.0785961142149	10.2543465716555	10.437477967388	10.6252970710446	10.3482383161488	0.041079208118417	0.304592827656432
248394_at	7.32600540981552	7.5669951823908	7.37774946013044	7.12328999932977	7.30652063032165	7.29056949731415	0.125551331917041	0.398196034625655
248395_at	6.88482309059	7.34442988739228	7.52494159425005	6.66678714503599	6.79253775480424	6.55641780641295	0.079718940898517	0.34822327276192
248396_at	0.697929691842374	3.48952642185639	0.198415018712038	1.53092350626623	3.89926279834065	0.333671381335801	0.769544928688669	0.887248272512563
248397_at	0.963795965233957	4.86988790765036	0.496877143398342	1.70163306387499	0.915014720691265	1.2554547427323	0.616058740830589	0.796615639362003
248398_at	12.7674413157188	12.7006095599699	12.7490299467496	12.4982699650495	12.7094382430767	12.6691056181318	0.215887776807421	0.49234155058761
248399_at	7.955938644571	6.83402509514734	7.52594627682996	7.34864219243835	7.20755558704634	7.68199614379391	0.946979404535696	0.977546083511345
248400_at	8.41999112859159	7.90452204195995	9.01228137205454	8.10795070447564	8.61017491682948	8.48766324639131	0.909991657311941	0.961101528142121
248401_at	7.14255786733124	6.89685307387797	6.24232890628913	7.14823045622619	6.8519579540789	6.800942561527	0.597484524514968	0.783975034755316
248402_at	6.86726720191088	7.26811712194384	6.19200448761791	8.1598067220714	7.01683811967682	7.81584955526886	0.127098828209343	0.399624691665861
248403_at	9.91474970279586	9.88436590877279	10.1233378212012	9.87977527028708	9.80987365159226	9.88855268357318	0.262565375144754	0.535363923040299
