data
245044_at	1.6017588475033
245047_at	1.78326848185494
245080_at	-1.5295111269592
245113_at	-0.934993997001859
245159_at	-3.03312083491528
245174_at	-1.24097997009006
245175_at	-0.478746586242519
245293_at	-0.800471610708549
245343_at	-0.755722567765348
245387_at	-0.883623779803118
245423_at	-0.675821033882384
245514_at	0.900997053507076
245592_at	1.83346071436209
245644_at	-0.571968752790625
245649_at	-0.380446589326095
245697_at	-0.695720076578898
245715_s_at	-0.503932957481767
245729_at	-0.259358599887152
245772_at	-0.659277941078202
245792_at	-0.978101278985715
245814_at	-0.688065300648784
245818_at	-0.58299052733475
245850_at	-0.574998060617462
245862_at	-0.301267061061665
245866_s_at	1.28688795801032
245932_at	-0.609928084493697
245956_s_at	-0.889036824843201
245971_at	-0.485427552287385
246031_at	-0.508212549274667
246032_s_at	-3.09786264925722
246044_at	-0.351876114188633
246053_at	0.694630772791979
246059_at	-0.540977130933619
246099_at	0.832583786750895
246108_at	0.914566072347405
246134_at	-0.506498481362154
246143_at	-0.84323819581728
246175_s_at	-3.96361500836755
246182_at	-0.576747461183533
246213_at	-0.349662411415549
246229_at	-1.38466990504413
246263_at	-0.500532190051814
246303_at	0.867834428482836
246307_at	-0.358244356486718
246319_at	0.445727310910717
246425_at	-0.845985779850221
246443_at	-0.24904830136766
246444_at	-0.419485854048916
246516_at	-0.608975016918865
246555_at	-0.77991975924127
246586_at	-0.699903521845174
246652_at	-1.75350884233748
246694_at	-1.99963925261272
246752_at	-0.80364209373457
246762_at	-0.506856508057718
246799_at	-0.440574397836381
246800_at	-1.20868795184716
246802_at	-0.742466076469605
246803_at	-0.918763892525982
246827_at	-1.02053161637453
246830_at	-0.250085893380268
246852_at	0.518140794117802
246866_at	-4.1486762450319
246895_at	-0.323726183339367
246902_at	-0.74344092010462
246907_at	-0.364141880237081
246913_at	-0.8946891508993
246923_at	-0.504406241440588
246935_at	0.472714067309392
246960_at	-0.571012418891932
246976_s_at	-0.466297642297377
247007_at	-0.386111846049008
247028_at	-0.936970536873198
247039_at	-0.788280485193087
247046_at	-0.607302344693916
247059_at	-1.11414387971909
247127_at	-0.366511075908183
247163_at	0.407921833104526
247182_at	3.20887913253793
247192_at	-0.805053708071693
247203_at	-0.673113202232582
247210_at	-0.845387886178932
247220_at	-0.341604224558623
247257_at	-0.487158233250804
247265_at	-0.780448254269925
247312_at	-0.669158801717606
247337_at	-0.960121534572885
247460_at	-0.259639488071606
247461_at	-0.919170456191146
247497_at	-0.412572053971758
247575_at	-0.81034804213774
247585_at	0.644101638804891
247586_at	-0.537326044922207
247590_at	-1.08622834960047
247606_at	-0.6194263677585
247648_at	-1.46270289363788
247651_at	-0.199036853154839
247693_at	0.92000866325362
247738_at	-0.251239015901772
247745_at	0.808819790168096
247755_at	-0.948834575003119
247781_at	-1.28600756830229
247841_at	-0.637152218918715
247848_at	1.49296882149646
247861_at	-0.637094210464528
247893_at	-0.56589901133895
247900_at	-0.31661281958697
247929_at	-0.445821638654927
247939_at	-0.720971210034932
247986_at	-0.426744114959078
247993_at	-0.516677653825319
248021_at	-0.527650628153928
248030_at	-0.719444841898888
248044_at	0.324755844847738
248067_at	-0.570449897605058
248068_at	-0.376019902221053
248085_at	-1.02020347901349
248088_at	-0.525165171718074
248106_at	-0.638888260884643
248168_at	-0.896815414289875
248198_at	-0.429234462336162
248199_at	1.01468589496239
248222_at	0.419944904671372
248252_at	-1.00888630248487
248282_at	1.18134063245061
248300_at	-0.300095553654252
248306_at	-0.847477327519927
248329_at	1.88873559129871
248357_at	-0.664776568081352
248362_at	-0.180533292204821
248368_at	2.6516941369917
248375_at	-0.538537670703511
248382_at	-0.562913207113116
248413_at	-1.07880239876509
248471_at	-0.643909202842256
248506_at	-0.388724248584889
248527_at	-0.817107635654534
248564_at	0.494431554770232
248604_at	-1.01354170677966
248608_at	-0.55591017849482
248628_at	-0.41449386948209
248652_at	-1.73132023137146
248718_at	-0.641754020122018
248729_at	-1.16978237204037
248733_at	-2.73996205598137
248750_at	-1.04511043050936
248784_at	2.76982931912788
248793_at	-0.771256216824822
248821_at	1.01659851014933
248825_at	-0.411680367317487
248828_at	1.37467985159103
248844_s_at	-0.785633574892721
248858_at	-0.278960362174107
248865_at	-0.544827920596552
248870_at	0.744325686904
248883_at	-0.449941405894014
248888_at	1.20531571873503
248900_at	-0.741329390831853
248901_at	0.259868037618181
248911_at	1.5498044503505
248990_at	-1.18516265976066
249020_at	-0.505410244421657
249021_at	1.03022575802555
249029_at	1.0085162353829
249052_at	-2.98686253149453
249059_at	-0.707795595457901
249078_at	0.623209507658093
249148_at	0.664102750688267
249153_s_at	-1.06303086190126
249169_at	-1.1859173477621
249175_at	-0.258506632038273
249189_at	-0.583365138513545
249212_at	-0.755861388270441
249237_at	0.616193297852597
249266_at	-0.3854397894361
249273_at	-0.327767896559719
249307_s_at	-0.624370896452287
249318_at	-0.652476090665767
249437_at	-0.614485867150979
249522_at	-0.94607307185853
249538_at	-0.554962017450844
249596_s_at	-1.3242721544607
249610_at	0.897492832282352
249719_at	1.03415616321421
249773_at	-0.675252932266115
249788_at	-0.82943356868263
249797_at	-1.12854635275252
249817_at	-0.397776917936655
249830_at	-0.714162199905289
249838_at	-0.657932533910089
