Reporter Identifier	VALUE
AT1G02330_1	3285
AT1G02335_1	7573
AT1G02340_1	300
AT1G02350_1	224
AT1G02360_1	4444
AT1G02370_1	1274
AT1G02380_1	762
AT1G02390_1	2682
AT1G02391_1	136
AT1G02400_1	6641
AT1G02405_1	592
AT1G02410_1	4828
AT1G02420_1	796
AT1G02430_1	1718
AT1G02440_1	706
AT1G02450_1	361
AT1G02460_1	2110
AT1G02470_1	81
AT1G02470_2	175
AT1G02475_1	1015
AT1G02480_1	3876
AT1G02490_1	975
AT1G02500_1	20914
AT1G02510_1	544
AT1G02520_1	5427
AT1G02530_1	1760
AT1G02540_1	251
AT1G02550_1	65
AT1G02560_1	6205
AT1G02570_1	337
AT1G02580_1	163
AT1G02590_1	234
AT1G02600_1	1426
AT1G02610_1	214
AT1G02620_1	285
AT1G02630_1	907
AT1G02630_2	430
AT1G02640_1	13155
AT1G02650_1	535
AT1G02660_1	7469
AT1G02670_1	244
AT1G02680_1	3165
AT1G02681_1	146
AT1G02690_1	8660
AT1G02700_1	199
AT1G02710_1	3916
AT1G02720_1	2646
AT1G02720_2	642
AT1G02730_1	9652
AT1G02740_1	1551
AT1G02750_1	2909
AT1G02770_1	364
AT1G02780_1	15756
AT1G02790_1	223
AT1G02800_1	173
AT1G02810_1	6296
AT1G02813_1	419
AT1G02816_1	1298
AT1G02820_1	147
AT1G02830_1	71
AT1G02840_1	11887
AT1G02840_2	3464
AT1G02840_3	11797
AT1G02850_1	2207
AT1G02850_2	1749
AT1G02850_3	2159
AT1G02850_4	1816
AT1G02850_5	1797
AT1G02860_1	6720
AT1G02860_2	6265
AT1G02870_1	5711
AT1G02880_1	61
AT1G02880_2	86
AT1G02880_3	917
AT1G02880_4	899
AT1G02890_1	6319
AT1G02890_2	6206
AT1G02900_1	7194
AT1G02910_1	1582
AT1G02920_1	3061
AT1G02930_1	1913
AT1G02940_1	70
AT1G02950_1	7515
AT1G02950_2	6757
AT1G02950_4	5354
AT1G02952_1	1791
AT1G02960_1	3635
AT1G02960_2	3217
AT1G02960_3	2181
AT1G02965_1	252
AT1G02970_1	2029
AT1G02980_1	169
AT1G02990_1	1656
AT1G02990_2	2927
AT1G03000_1	3766
AT1G03010_1	1256
AT1G03020_1	481
AT1G03022_1	82
AT1G03030_1	1160
AT1G03040_1	10457
AT1G03050_1	158
AT1G03055_1	239
AT1G03055_2	288
AT1G03060_1	8074
AT1G03070_1	2619
AT1G03080_1	6948
AT1G03090_1	7532
AT1G03100_1	1121
AT1G03103_1	210
AT1G03106_1	59
AT1G03110_1	5136
AT1G03120_1	228
AT1G03130_1	1278
AT1G03140_1	6040
AT1G03150_1	1809
AT1G03160_1	1674
AT1G03160_2	265
AT1G03170_1	297
AT1G03180_1	1322
AT1G03180_2	113
AT1G03190_1	2857
AT1G03200_1	870
AT1G03210_1	4852
AT1G03220_1	16602
AT1G03230_1	13881
AT1G03240_1	44
AT1G03250_1	3408
AT1G03260_1	4005
AT1G03270_1	887
AT1G03280_1	4227
AT1G03290_1	4330
AT1G03300_1	1442
AT1G03310_1	1456
AT1G03320_1	536
AT1G03330_1	5933
AT1G03340_1	674
AT1G03350_1	8886
AT1G03360_1	4503
AT1G03370_1	902
AT1G03380_1	5750
AT1G03390_1	265
AT1G03400_1	721
AT1G03410_1	3358
AT1G03420_1	8616
AT1G03430_1	3890
AT1G03440_1	4080
AT1G03445_1	228
AT1G03457_1	4285
AT1G03457_2	1301
AT1G03470_1	2133
AT1G03470_2	1108
AT1G03475_1	4961
AT1G03490_1	369
AT1G03495_1	1708
AT1G03502_1	2056
AT1G03506_1	803
AT1G03510_1	714
AT1G03520_1	394
AT1G03520_2	1307
AT1G03530_1	5296
AT1G03540_1	774
AT1G03550_1	4942
AT1G03560_1	1953
AT1G03570_1	1048
AT1G03580_1	243
AT1G03590_1	8521
AT1G03600_1	740
AT1G03610_1	5628
AT1G03620_1	4094
AT1G03630_1	713
AT1G03630_2	505
AT1G03650_1	1630
AT1G03660_1	599
AT1G03670_1	816
AT1G03680_1	2955
AT1G03687_1	1678
AT1G03687_2	724
AT1G03700_1	505
AT1G03710_1	209
AT1G03710_2	524
AT1G03720_1	78
AT1G03730_1	1930
AT1G03740_1	5402
AT1G03740_2	1258
AT1G03743_1	206
AT1G03746_1	379
AT1G03750_1	2360
AT1G03760_1	5342
AT1G03770_1	3496
AT1G03780_1	208
AT1G03780_2	3497
AT1G03790_1	95
AT1G03800_1	588
AT1G03810_1	342
AT1G03820_1	8161
AT1G03830_1	3214
AT1G03840_1	3309
AT1G03850_1	938
AT1G03850_2	6920
AT1G03860_1	6519
AT1G03860_2	4860
AT1G03860_3	155
AT1G03870_1	16628
AT1G03880_1	91
AT1G03890_1	226
AT1G03900_1	9434
AT1G03905_1	1473
AT1G03910_1	6664
AT1G03920_1	1307
AT1G03930_1	3761
AT1G03935_1	2216
AT1G03940_1	1897
AT1G03950_1	1466
AT1G03960_1	779
AT1G03970_1	6335
AT1G03980_1	300
AT1G03982_1	60
AT1G03990_1	2085
AT1G04000_1	4097
AT1G04010_1	3976
AT1G04020_1	2441
AT1G04030_1	3743
AT1G04040_1	17836
AT1G04050_1	3126
AT1G04070_1	2239
AT1G04080_1	7770
AT1G04090_1	568
AT1G04100_1	660
AT1G04110_1	240
AT1G04120_1	5481
AT1G04130_1	1733
AT1G04140_1	10572
AT1G04140_2	7419
AT1G04150_1	431
AT1G04160_1	1931
AT1G04170_1	10990
AT1G04171_1	514
AT1G04180_1	2671
AT1G04190_1	7950
AT1G04200_1	5434
AT1G04210_1	5541
AT1G04220_1	4618
AT1G04230_1	1642
AT1G04240_1	2737
AT1G04250_1	5792
AT1G04260_1	4810
AT1G04270_1	17605
AT1G04270_2	11120
AT1G04280_1	7147
AT1G04290_1	3000
AT1G04295_1	1456
AT1G04300_1	11339
AT1G04310_1	943
AT1G04330_1	2321
AT1G04340_1	4058
AT1G04350_1	392
AT1G04360_1	2116
AT1G04370_1	637
AT1G04380_1	161
AT1G04390_1	2059
AT1G04400_1	10044
AT1G04400_2	10245
AT1G04410_1	15713
AT1G04420_1	1212
AT1G04425_1	5646
AT1G04430_1	13026
AT1G04430_2	12273
AT1G04440_1	12133
AT1G04445_1	708
AT1G04450_1	81
AT1G04457_1	735
AT1G04470_1	161
AT1G04480_1	13437
AT1G04490_1	1178
AT1G04500_1	42
AT1G04501_1	42
AT1G04510_1	6506
AT1G04520_1	2555
AT1G04530_1	2234
AT1G04540_1	535
AT1G04550_1	142
AT1G04550_2	5093
AT1G04555_1	1038
AT1G04560_1	262
AT1G04570_1	862
AT1G04580_1	330
AT1G04590_1	1850
AT1G04600_1	147
AT1G04610_1	1986
AT1G04620_1	431
AT1G04625_1	1636
AT1G04630_1	8663
AT1G04635_1	710
AT1G04640_1	309
AT1G04640_2	230
AT1G04645_1	246
AT1G04650_1	534
AT1G04660_1	2857
AT1G04670_1	51
AT1G04680_1	17305
AT1G04690_1	11502
AT1G04700_1	529
AT1G04710_1	2046
AT1G04730_1	874
AT1G04750_1	653
AT1G04750_2	7031
AT1G04760_1	1237
AT1G04770_1	3859
AT1G04778_1	595
AT1G04780_1	6998
AT1G04790_1	5446
AT1G04800_1	878
AT1G04810_1	8440
AT1G04820_1	15412
AT1G04830_1	2842
AT1G04840_1	363
AT1G04850_1	10549
AT1G04860_1	4210
AT1G04870_1	8155
AT1G04870_2	8641
AT1G04880_1	214
AT1G04890_1	94
AT1G04900_1	1402
AT1G04910_1	6579
AT1G04920_1	843
AT1G04930_1	2090
AT1G04940_1	6080
AT1G04945_1	929
AT1G04945_2	1497
AT1G04950_1	4077
AT1G04960_1	2420
AT1G04960_2	62
AT1G04970_1	1642
AT1G04970_2	4007
AT1G04980_1	2457
AT1G04985_1	3824
AT1G04990_1	111
AT1G04990_2	2693
AT1G05000_1	744
AT1G05000_2	189
AT1G05010_1	1363
AT1G05020_1	235
AT1G05030_1	2150
AT1G05040_1	113
AT1G05040_2	94
AT1G05055_1	5644
AT1G05060_1	5387
AT1G05061_1	600
AT1G05065_1	29
AT1G05070_1	6882
AT1G05080_1	155
AT1G05085_1	243
AT1G05090_1	4594
AT1G05100_1	1825
AT1G05120_1	6740
AT1G05135_1	2004
AT1G05136_1	290
AT1G05140_1	1006
AT1G05150_1	6701
AT1G05160_1	2141
AT1G05170_1	1082
AT1G05170_2	1101
AT1G05180_1	2829
AT1G05180_3	173
AT1G05190_1	2747
AT1G05200_1	1528
AT1G05205_1	4209
AT1G05210_1	2973
AT1G05220_1	419
AT1G05220_2	48
AT1G05230_1	181
AT1G05230_3	176
AT1G05240_1	10873
AT1G05260_1	12941
AT1G05270_1	8515
AT1G05280_1	1064
AT1G05290_1	92
AT1G05291_1	233
AT1G05300_1	274
AT1G05300_2	32
AT1G05310_1	4326
AT1G05320_1	2326
AT1G05330_1	150
AT1G05340_1	8429
AT1G05350_1	8468
AT1G05360_1	2997
AT1G05370_1	525
AT1G05380_1	3198
AT1G05385_1	732
AT1G05390_1	1422
AT1G05400_1	1145
AT1G05400_2	968
AT1G05410_1	1382
AT1G05410_2	5832
AT1G05420_1	1323
AT1G05430_1	4963
AT1G05440_1	516
AT1G05450_1	36
AT1G05450_2	2610
AT1G05460_1	4637
AT1G05470_1	4540
AT1G05490_1	408
AT1G05500_1	6610
AT1G05510_1	198
AT1G05520_1	6615
AT1G05530_1	1374
AT1G05540_1	226
AT1G05550_1	364
AT1G05560_1	2385
AT1G05570_1	7395
AT1G05575_1	4565
AT1G05577_1	142
AT1G05580_1	176
AT1G05580_2	210
AT1G05590_1	3411
AT1G05600_1	956
AT1G05610_1	450
AT1G05615_1	267
AT1G05620_1	4473
AT1G05620_2	7557
AT1G05630_1	1105
AT1G05630_2	2719
AT1G05640_1	1580
AT1G05650_1	2183
AT1G05660_1	6737
AT1G05670_1	1344
AT1G05670_2	210
AT1G05680_1	275
AT1G05690_1	410
AT1G05700_1	1142
AT1G05710_1	216
AT1G05710_2	2271
AT1G05710_3	4516
AT1G05710_4	62
AT1G05720_1	6822
AT1G05730_1	456
AT1G05740_1	161
AT1G05750_1	361
AT1G05760_1	1495
AT1G05770_1	2887
AT1G05780_1	2249
AT1G05785_1	3275
AT1G05785_2	110
AT1G05790_1	1831
AT1G05800_1	802
AT1G05805_1	3214
AT1G05810_1	4430
AT1G05820_1	1037
AT1G05820_2	152
AT1G05830_1	5553
AT1G05835_1	1281
AT1G05840_1	4483
AT1G05850_1	18786
AT1G05860_1	2022
AT1G05870_1	526
AT1G05870_2	2536
AT1G05880_1	188
AT1G05890_1	8184
AT1G05894_1	352
AT1G05900_1	224
AT1G05900_2	556
AT1G05910_1	5766
AT1G05920_1	694
AT1G05925_1	193
AT1G05930_1	983
AT1G05940_1	6009
AT1G05950_1	1443
AT1G05960_1	7407
AT1G05970_1	1528
AT1G05970_2	1534
AT1G05980_1	2633
AT1G05990_1	813
AT1G06000_1	6361
AT1G06010_1	3598
AT1G06020_1	477
AT1G06030_1	254
AT1G06040_1	2011
AT1G06040_2	89
AT1G06050_1	1656
AT1G06060_1	2462
AT1G06070_1	7333
AT1G06080_1	3999
AT1G06090_1	5437
AT1G06100_1	508
AT1G06110_1	5586
AT1G06120_1	2750
AT1G06130_1	5979
AT1G06130_2	5955
AT1G06135_1	2309
AT1G06137_1	134
AT1G06140_1	829
AT1G06145_1	936
AT1G06148_1	171
AT1G06148_2	681
AT1G06149_1	4645
AT1G06150_1	2436
AT1G06160_1	1014
AT1G06170_1	177
AT1G06170_2	504
AT1G06180_1	672
AT1G06190_1	6269
AT1G06190_2	3228
AT1G06200_1	7690
AT1G06210_1	3033
AT1G06210_2	261
AT1G06220_1	7933
AT1G06225_1	542
AT1G06230_1	8444
AT1G06240_1	2977
AT1G06250_1	1014
AT1G06260_1	234
AT1G06265_1	1322
AT1G06265_2	1451
AT1G06270_1	3420
AT1G06280_1	504
AT1G06290_1	8682
AT1G06310_1	462
AT1G06320_1	642
AT1G06330_1	1683
AT1G06340_1	157
AT1G06350_1	1135
AT1G06360_1	902
AT1G06370_1	633
AT1G06380_1	1324
AT1G06390_1	4172
AT1G06390_2	6468
AT1G06400_1	7700
AT1G06410_1	12952
AT1G06420_1	2165
AT1G06430_1	489
AT1G06440_1	366
AT1G06450_1	3532
AT1G06460_1	1742
AT1G06470_1	3339
AT1G06475_1	1789
AT1G06480_1	3201
AT1G06490_1	3829
AT1G06500_1	3775
AT1G06500_2	135
AT1G06500_3	118
AT1G06500_4	4145
AT1G06510_1	419
AT1G06515_1	3868
AT1G06520_1	5459
AT1G06530_1	10267
AT1G06540_1	1463
AT1G06550_1	5555
AT1G06560_1	5836
AT1G06570_1	4917
AT1G06570_2	3626
AT1G06580_1	702
AT1G06590_1	2065
AT1G06610_1	1976
AT1G06620_1	5223
AT1G06630_1	3311
AT1G06630_2	469
AT1G06630_3	3358
AT1G06640_1	9567
AT1G06640_2	2078
AT1G06640_3	13214
AT1G06645_1	563
AT1G06650_1	2501
AT1G06650_2	2708
AT1G06660_1	1050
AT1G06670_1	10053
AT1G06680_1	2206
AT1G06680_2	2241
AT1G06690_1	1678
AT1G06700_1	9892
AT1G06710_1	625
AT1G06720_1	6017
AT1G06730_1	2678
AT1G06740_1	1765
AT1G06750_1	187
AT1G06760_1	15083
AT1G06770_1	1200
AT1G06770_2	354
AT1G06780_1	5884
AT1G06790_1	3259
AT1G06790_2	588
AT1G06800_1	2892
AT1G06800_2	2059
AT1G06810_1	1470
AT1G06820_1	2165
AT1G06830_1	1405
AT1G06840_1	5750
AT1G06850_1	2348
AT1G06850_2	3530
AT1G06870_1	7237
AT1G06890_1	1030
AT1G06890_2	9130
AT1G06900_1	6677
AT1G06910_1	718
AT1G06920_1	141
AT1G06923_1	114
AT1G06925_1	306
AT1G06930_1	956
AT1G06950_1	8727
AT1G06960_1	3952
AT1G06960_2	3950
AT1G06970_1	507
AT1G06980_1	335
AT1G06990_1	268
AT1G07000_1	3033
AT1G07010_1	140
AT1G07010_2	169
AT1G07010_3	37
AT1G07020_1	3596
AT1G07025_1	208
AT1G07030_1	3565
AT1G07040_1	4061
AT1G07050_1	88
AT1G07051_1	25
AT1G07060_1	125
AT1G07070_1	5739
AT1G07080_1	9509
AT1G07090_1	2777
AT1G07110_1	5565
AT1G07119_1	421
AT1G07120_1	706
AT1G07130_1	750
AT1G07135_1	16079
AT1G07140_1	7604
AT1G07150_1	2323
AT1G07160_1	232
AT1G07170_1	493
AT1G07170_2	924
AT1G07175_1	591
AT1G07180_1	263
AT1G07190_1	297
AT1G07200_1	4737
AT1G07200_2	4111
AT1G07210_1	3921
AT1G07220_1	5235
AT1G07230_1	2411
AT1G07240_1	7189
AT1G07250_1	4732
AT1G07260_1	7596
AT1G07270_1	215
AT1G07280_1	673
AT1G07280_2	637
AT1G07290_1	938
AT1G07300_1	982
AT1G07310_1	7437
AT1G07320_1	2294
AT1G07320_3	2667
AT1G07330_1	240
AT1G07340_1	766
AT1G07350_1	6446
AT1G07350_2	849
AT1G07360_1	10918
AT1G07370_1	7291
AT1G07380_1	5866
AT1G07390_1	540
AT1G07390_3	468
AT1G07400_1	847
AT1G07410_1	2151
AT1G07420_1	10039
AT1G07420_2	979
AT1G07430_1	2032
AT1G07440_1	398
AT1G07440_2	185
AT1G07450_1	181
AT1G07460_1	161
AT1G07470_1	5547
AT1G07473_1	496
AT1G07476_1	464
AT1G07480_1	9138
AT1G07485_1	101
AT1G07490_1	363
AT1G07500_1	2195
AT1G07510_1	6408
AT1G07520_1	4616
AT1G07530_1	7862
AT1G07540_1	167
AT1G07550_1	404
AT1G07560_1	577
AT1G07570_1	1228
AT1G07570_2	1229
AT1G07590_1	778
AT1G07600_1	24325
AT1G07610_1	12422
AT1G07615_1	2177
AT1G07620_1	678
AT1G07630_1	4973
AT1G07640_1	7104
AT1G07640_2	6871
AT1G07640_3	2697
AT1G07645_1	1100
AT1G07650_1	1013
AT1G07660_1	8867
AT1G07660_2	4454
AT1G07670_1	12072
AT1G07680_1	148
AT1G07690_1	372
AT1G07700_1	780
AT1G07700_2	1131
AT1G07700_3	244
AT1G07705_1	61
AT1G07705_2	2664
AT1G07710_1	3148
AT1G07720_1	1488
AT1G07725_1	161
AT1G07728_1	1779
AT1G07730_2	5285
AT1G07740_1	739
AT1G07745_1	1024
AT1G07745_2	218
AT1G07747_1	86
AT1G07750_1	12180
AT1G07760_1	1434
AT1G07770_1	13967
AT1G07770_2	15008
AT1G07780_1	3901
AT1G07780_2	5459
AT1G07780_3	5443
AT1G07780_4	3023
AT1G07790_1	7362
AT1G07795_1	226
AT1G07800_1	812
AT1G07810_1	10622
AT1G07820_1	2290
AT1G07820_2	10775
AT1G07830_1	9345
AT1G07840_1	2276
AT1G07840_2	370
AT1G07840_3	200
AT1G07850_1	242
AT1G07860_1	849
AT1G07870_1	5715
AT1G07880_1	1949
AT1G07880_2	2009
AT1G07885_1	376
AT1G07890_1	20819
AT1G07890_2	21824
AT1G07890_3	27649
AT1G07890_4	21815
AT1G07890_6	1698
AT1G07890_8	1408
AT1G07900_1	874
AT1G07901_1	6235
AT1G07910_1	2462
AT1G07920_1	23088
AT1G07930_1	14765
AT1G07930_2	20282
AT1G07940_1	25786
AT1G07950_1	1764
AT1G07960_1	5258
AT1G07960_2	134
AT1G07960_3	4032
AT1G07970_1	3867
AT1G07980_1	3383
AT1G07985_1	287
AT1G07990_1	5665
AT1G08000_1	2189
AT1G08000_2	435
AT1G08005_1	964
AT1G08010_1	1414
AT1G08010_2	7850
AT1G08030_1	3412
AT1G08035_1	95
AT1G08040_1	3269
AT1G08050_1	3900
AT1G08060_1	3437
AT1G08065_1	87
AT1G08070_1	692
AT1G08080_1	144
AT1G08090_1	8892
AT1G08100_1	722
AT1G08105_1	863
AT1G08110_1	7600
AT1G08110_2	393
AT1G08110_3	7474
AT1G08110_4	8133
AT1G08115_1	1685
AT1G08120_1	503
AT1G08125_1	4307
AT1G08130_1	3707
AT1G08135_1	178
AT1G08140_1	621
AT1G08150_1	330
AT1G08160_1	16237
AT1G08165_1	90
AT1G08170_1	304
AT1G08180_1	188
AT1G08190_1	6866
AT1G08200_1	17773
AT1G08210_1	7939
AT1G08220_1	662
AT1G08220_2	2012
AT1G08230_2	1190
AT1G08250_1	768
AT1G08260_1	187
AT1G08260_2	4108
AT1G08270_1	1464
AT1G08270_2	514
AT1G08280_1	3607
AT1G08290_1	2554
AT1G08300_1	402
AT1G08310_1	427
AT1G08315_1	3930
AT1G08320_1	5124
AT1G08320_2	113
AT1G08340_1	5289
AT1G08350_1	4402
AT1G08360_1	12576
AT1G08370_1	8903
AT1G08380_1	4121
AT1G08390_1	1769
AT1G08400_1	952
AT1G08410_1	4621
AT1G08420_1	10902
AT1G08430_1	768
AT1G08440_1	244
AT1G08450_1	6442
AT1G08450_2	6204
AT1G08460_1	4189
AT1G08465_1	55
AT1G08470_1	5035
AT1G08480_1	7275
AT1G08490_1	6683
AT1G08500_1	2369
AT1G08510_1	11740
AT1G08520_1	6052
AT1G08530_1	1423
AT1G08540_1	2596
AT1G08550_1	1196
AT1G08560_1	9828
AT1G08570_1	4378
AT1G08570_2	4187
AT1G08570_4	4077
AT1G08580_1	5098
AT1G08590_1	5357
AT1G08600_1	6712
AT1G08610_1	1268
AT1G08620_1	4007
AT1G08630_1	116
AT1G08630_2	387
AT1G08630_3	29
AT1G08640_1	2038
AT1G08650_1	4211
AT1G08660_1	7374
AT1G08660_2	6433
AT1G08670_1	786
AT1G08680_1	6136
AT1G08695_1	261
AT1G08700_1	3792
AT1G08710_1	243
AT1G08710_2	134
AT1G08720_1	3944
AT1G08730_1	251
AT1G08735_1	2886
AT1G08740_1	3170
AT1G08750_1	51
AT1G08750_2	2781
AT1G08760_1	6550
AT1G08770_1	2520
AT1G08780_1	5496
AT1G08790_1	268
AT1G08800_1	3518
AT1G08810_1	89
AT1G08810_2	73
AT1G08820_1	8867
AT1G08830_1	11508
AT1G08830_2	16647
AT1G08840_1	1767
AT1G08845_1	2081
AT1G08860_1	339
AT1G08870_1	2825
AT1G08880_1	3705
AT1G08890_1	3884
AT1G08900_1	655
AT1G08900_3	603
AT1G08910_1	8619
AT1G08920_1	10980
AT1G08920_2	5606
AT1G08920_3	61
AT1G08930_1	9139
AT1G08940_1	5969
AT1G08960_1	2819
AT1G08970_1	7172
AT1G08970_2	5353
AT1G08970_4	90
AT1G08980_1	4918
AT1G08985_1	156
AT1G08990_1	2661
AT1G09000_1	1998
AT1G09010_1	6166
AT1G09020_1	9534
AT1G09026_1	53
AT1G09030_1	202
AT1G09040_1	1711
AT1G09050_1	2152
AT1G09060_1	6116
AT1G09070_1	31976
AT1G09080_1	322
AT1G09090_1	7636
AT1G09090_2	8054
AT1G09100_1	6678
AT1G09130_1	5507
AT1G09130_2	623
AT1G09140_1	10032
AT1G09140_2	6529
AT1G09150_1	9055
AT1G09155_1	520
AT1G09157_1	373
AT1G09160_1	5383
AT1G09160_2	6733
AT1G09170_1	181
AT1G09176_1	597
AT1G09180_1	410
AT1G09190_1	1900
AT1G09195_1	587
AT1G09200_1	11230
AT1G09210_1	11214
AT1G09220_1	725
AT1G09230_1	1527
AT1G09240_1	190
AT1G09245_1	116
AT1G09250_1	3854
AT1G09260_1	240
AT1G09270_1	7184
AT1G09270_2	6510
AT1G09280_1	5056
AT1G09290_1	3693
AT1G09300_1	3090
AT1G09300_2	767
AT1G09310_1	641
AT1G09320_1	4087
AT1G09330_1	9401
AT1G09340_1	1034
AT1G09350_1	323
AT1G09360_1	139
AT1G09370_1	88
AT1G09380_1	398
AT1G09390_1	5631
AT1G09400_1	287
AT1G09410_1	1061
AT1G09415_1	992
AT1G09420_1	591
AT1G09421_1	693
AT1G09430_1	9871
AT1G09440_1	3787
AT1G09450_1	224
AT1G09460_1	6338
AT1G09470_1	2175
AT1G09480_1	241
AT1G09483_1	607
AT1G09486_1	27
AT1G09490_1	820
AT1G09490_2	318
AT1G09500_1	340
AT1G09500_2	59
AT1G09500_3	120
AT1G09510_1	166
AT1G09520_1	1754
AT1G09530_1	411
AT1G09540_1	439
AT1G09550_1	168
AT1G09560_1	17891
AT1G09570_1	10847
AT1G09575_1	4431
AT1G09580_1	4183
AT1G09590_1	8728
AT1G09600_1	483
AT1G09610_1	1194
AT1G09620_1	10826
AT1G09625_1	171
AT1G09630_1	4714
AT1G09640_1	17003
AT1G09645_1	4228
AT1G09650_1	472
AT1G09660_1	5220
AT1G09660_2	3925
AT1G09665_1	175
AT1G09680_1	1109
AT1G09690_1	15918
AT1G09700_1	2969
AT1G09710_1	2929
AT1G09720_1	602
AT1G09730_1	7135
AT1G09740_1	12670
AT1G09750_1	15519
AT1G09760_1	6198
AT1G09770_1	12702
AT1G09780_1	13490
AT1G09790_1	690
AT1G09795_1	1633
AT1G09800_1	1820
AT1G09810_1	1040
AT1G09812_1	496
AT1G09815_1	7992
AT1G09820_1	2989
AT1G09830_1	5070
AT1G09840_1	12845
AT1G09850_1	5964
AT1G09860_1	1062
AT1G09870_1	6774
AT1G09880_1	1547
AT1G09890_1	541
AT1G09900_1	1649
AT1G09910_1	3178
AT1G09920_1	3666
AT1G09930_1	3207
AT1G09932_1	4276
AT1G09932_2	469
AT1G09935_1	77
AT1G09940_1	6456
AT1G09950_1	6918
AT1G09960_1	4586
AT1G09970_1	15254
AT1G09970_2	15737
AT1G09980_1	5607
AT1G09995_1	537
AT1G10000_1	353
AT1G10010_1	265
AT1G10020_1	4579
AT1G10030_1	3907
AT1G10040_1	1161
