Reporter Identifier	VALUE
AT1G03330_1	4714
AT1G03340_1	875
AT1G03350_1	9493
AT1G03360_1	4202
AT1G03370_1	1469
AT1G03380_1	6627
AT1G03390_1	192
AT1G03400_1	673
AT1G03410_1	3347
AT1G03420_1	9085
AT1G03430_1	3470
AT1G03440_1	4469
AT1G03445_1	284
AT1G03457_1	5176
AT1G03457_2	2616
AT1G03470_1	2265
AT1G03470_2	1495
AT1G03475_1	5755
AT1G03490_1	176
AT1G03495_1	1696
AT1G03502_1	1371
AT1G03506_1	866
AT1G03510_1	710
AT1G03520_1	1148
AT1G03520_2	1742
AT1G03530_1	7841
AT1G03540_1	1241
AT1G03550_1	5350
AT1G03560_1	2767
AT1G03570_1	358
AT1G03580_1	269
AT1G03590_1	9127
AT1G03600_1	939
AT1G03610_1	6021
AT1G03620_1	2800
AT1G03630_1	880
AT1G03630_2	667
AT1G03650_1	1486
AT1G03660_1	837
AT1G03670_1	331
AT1G03680_1	2642
AT1G03687_1	2342
AT1G03687_2	416
AT1G03700_1	734
AT1G03710_1	200
AT1G03710_2	420
AT1G03720_1	65
AT1G03730_1	2524
AT1G03740_1	6641
AT1G03740_2	2297
AT1G03743_1	380
AT1G03746_1	629
AT1G03750_1	2878
AT1G03760_1	5676
AT1G03770_1	4773
AT1G03780_1	368
AT1G03780_2	4912
AT1G03790_1	97
AT1G03800_1	425
AT1G03810_1	187
AT1G03820_1	6544
AT1G03830_1	4542
AT1G03840_1	5100
AT1G03850_1	728
AT1G03850_2	5275
AT1G03860_1	6639
AT1G03860_2	5489
AT1G03860_3	179
AT1G03870_1	17090
AT1G03880_1	89
AT1G03890_1	184
AT1G03900_1	9379
AT1G03905_1	1363
AT1G03910_1	7249
AT1G03920_1	1803
AT1G03930_1	4151
AT1G03935_1	1689
AT1G03940_1	1782
AT1G03950_1	1723
AT1G03960_1	1316
AT1G03970_1	5132
AT1G03980_1	796
AT1G03982_1	51
AT1G03990_1	2251
AT1G04000_1	3254
AT1G04010_1	4853
AT1G04020_1	3225
AT1G04030_1	5027
AT1G04040_1	16206
AT1G04050_1	3889
AT1G04070_1	1816
AT1G04080_1	7819
AT1G04090_1	672
AT1G04100_1	931
AT1G04110_1	158
AT1G04120_1	6325
AT1G04130_1	2183
AT1G04140_1	11961
AT1G04140_2	8453
AT1G04150_1	650
AT1G04160_1	2547
AT1G04170_1	11418
AT1G04171_1	1007
AT1G04180_1	2852
AT1G04190_1	8116
AT1G04200_1	6902
AT1G04210_1	5683
AT1G04220_1	5769
AT1G04230_1	2209
AT1G04240_1	2680
AT1G04250_1	5127
AT1G04260_1	3681
AT1G04270_1	16795
AT1G04270_2	11360
AT1G04280_1	7460
AT1G04290_1	2453
AT1G04295_1	1630
AT1G04300_1	11706
AT1G04310_1	1551
AT1G04330_1	1549
AT1G04340_1	4211
AT1G04350_1	513
AT1G04360_1	2794
AT1G04370_1	473
AT1G04380_1	284
AT1G04390_1	2490
AT1G04400_1	10371
AT1G04400_2	10302
AT1G04410_1	17266
AT1G04420_1	1111
AT1G04425_1	5373
AT1G04430_1	13943
AT1G04430_2	14825
AT1G04440_1	12415
AT1G04445_1	732
AT1G04450_1	83
AT1G04457_1	1053
AT1G04470_1	114
AT1G04480_1	10559
AT1G04490_1	1468
AT1G04500_1	34
AT1G04501_1	31
AT1G04510_1	8170
AT1G04520_1	4045
AT1G04530_1	2676
AT1G04540_1	798
AT1G04550_1	210
AT1G04550_2	4803
AT1G04555_1	1105
AT1G04560_1	145
AT1G04570_1	883
AT1G04580_1	302
AT1G04590_1	2028
AT1G04600_1	321
AT1G04610_1	2895
AT1G04620_1	655
AT1G04625_1	473
AT1G04630_1	7519
AT1G04635_1	706
AT1G04640_1	424
AT1G04640_2	219
AT1G04645_1	133
AT1G04650_1	838
AT1G04660_1	3691
AT1G04670_1	50
AT1G04680_1	16876
AT1G04690_1	12759
AT1G04700_1	941
AT1G04710_1	2413
AT1G04730_1	1634
AT1G04750_1	543
AT1G04750_2	6342
AT1G04760_1	1729
AT1G04770_1	2932
AT1G04778_1	804
AT1G04780_1	7792
AT1G04790_1	7035
AT1G04800_1	454
AT1G04810_1	7834
AT1G04820_1	16342
AT1G04830_1	3173
AT1G04840_1	686
AT1G04850_1	10691
AT1G04860_1	5393
AT1G04870_1	8676
AT1G04870_2	8906
AT1G04880_1	420
AT1G04890_1	80
AT1G04900_1	2493
AT1G04910_1	8043
AT1G04920_1	340
AT1G04930_1	2256
AT1G04940_1	6534
AT1G04945_1	1453
AT1G04945_2	2254
AT1G04950_1	4611
AT1G04960_1	2499
AT1G04960_2	96
AT1G04970_1	2538
AT1G04970_2	4138
AT1G04980_1	3353
AT1G04985_1	4102
AT1G04990_1	472
AT1G04990_2	3303
AT1G05000_1	971
AT1G05000_2	387
AT1G05010_1	2010
AT1G05020_1	444
AT1G05030_1	2850
AT1G05040_1	89
AT1G05040_2	67
AT1G05055_1	5901
AT1G05060_1	4721
AT1G05061_1	489
AT1G05065_1	45
AT1G05070_1	7217
AT1G05080_1	100
AT1G05085_1	165
AT1G05090_1	5701
AT1G05100_1	1971
AT1G05120_1	6899
AT1G05135_1	1807
AT1G05136_1	130
AT1G05140_1	1594
AT1G05150_1	7219
AT1G05160_1	2585
AT1G05170_1	1464
AT1G05170_2	1775
AT1G05180_1	4305
AT1G05180_3	167
AT1G05190_1	2893
AT1G05200_1	1601
AT1G05205_1	3718
AT1G05210_1	3269
AT1G05220_1	627
AT1G05220_2	222
AT1G05230_1	323
AT1G05230_3	318
AT1G05240_1	13905
AT1G05260_1	12763
AT1G05270_1	8631
AT1G05280_1	1566
AT1G05290_1	67
AT1G05291_1	149
AT1G05300_1	466
AT1G05300_2	30
AT1G05310_1	4153
AT1G05320_1	3100
AT1G05330_1	192
AT1G05340_1	6425
AT1G05350_1	9401
AT1G05360_1	3513
AT1G05370_1	1152
AT1G05380_1	4120
AT1G05385_1	942
AT1G05390_1	478
AT1G05400_1	922
AT1G05400_2	771
AT1G05410_1	2027
AT1G05410_2	6174
AT1G05420_1	1305
AT1G05430_1	5104
AT1G05440_1	854
AT1G05450_1	33
AT1G05450_2	3009
AT1G05460_1	5688
AT1G05470_1	6145
AT1G05490_1	582
AT1G05500_1	6968
AT1G05510_1	126
AT1G05520_1	8858
AT1G05530_1	2004
AT1G05540_1	303
AT1G05550_1	175
AT1G05560_1	2279
AT1G05570_1	7536
AT1G05575_1	3597
AT1G05577_1	260
AT1G05580_1	102
AT1G05580_2	109
AT1G05590_1	4435
AT1G05600_1	1154
AT1G05610_1	790
AT1G05615_1	187
AT1G05620_1	4982
AT1G05620_2	8635
AT1G05630_1	1540
AT1G05630_2	3725
AT1G05640_1	2006
AT1G05650_1	1814
AT1G05660_1	7519
AT1G05670_1	2037
AT1G05670_2	295
AT1G05680_1	617
AT1G05690_1	403
AT1G05700_1	2215
AT1G05710_1	613
AT1G05710_2	2209
AT1G05710_3	3907
AT1G05710_4	254
AT1G05720_1	7801
AT1G05730_1	572
AT1G05740_1	139
AT1G05750_1	460
AT1G05760_1	1667
AT1G05770_1	2757
AT1G05780_1	1946
AT1G05785_1	3743
AT1G05785_2	354
AT1G05790_1	2530
AT1G05800_1	519
AT1G05805_1	3382
AT1G05810_1	4819
AT1G05820_1	1501
AT1G05820_2	327
AT1G05830_1	6448
AT1G05835_1	1097
AT1G05840_1	4612
AT1G05850_1	18501
AT1G05860_1	2370
AT1G05870_1	971
AT1G05870_2	2777
AT1G05880_1	405
AT1G05890_1	7777
AT1G05894_1	540
AT1G05900_1	376
AT1G05900_2	843
AT1G05910_1	6643
AT1G05920_1	312
AT1G05925_1	95
AT1G05930_1	403
AT1G05940_1	6826
AT1G05950_1	2252
AT1G05960_1	7901
AT1G05970_1	1527
AT1G05970_2	1531
AT1G05980_1	790
AT1G05990_1	547
AT1G06000_1	6431
AT1G06010_1	3213
AT1G06020_1	657
AT1G06030_1	301
AT1G06040_1	3273
AT1G06040_2	241
AT1G06050_1	1580
AT1G06060_1	2672
AT1G06070_1	8184
AT1G06080_1	3362
AT1G06090_1	5640
AT1G06100_1	439
AT1G06110_1	5088
AT1G06120_1	4077
AT1G06130_1	6797
AT1G06130_2	6261
AT1G06135_1	1452
AT1G06137_1	94
AT1G06140_1	1259
AT1G06145_1	1473
AT1G06148_1	208
AT1G06148_2	415
AT1G06149_1	4991
AT1G06150_1	2825
AT1G06160_1	1172
AT1G06170_1	348
AT1G06170_2	721
AT1G06180_1	1115
AT1G06190_1	6828
AT1G06190_2	3847
AT1G06200_1	6824
AT1G06210_1	4120
AT1G06210_2	362
AT1G06220_1	8772
AT1G06225_1	520
AT1G06230_1	9130
AT1G06240_1	3544
AT1G06250_1	990
AT1G06260_1	250
AT1G06265_1	1087
AT1G06265_2	1203
AT1G06270_1	4003
AT1G06280_1	255
AT1G06290_1	11249
AT1G06310_1	1248
AT1G06320_1	928
AT1G06330_1	1532
AT1G06340_1	110
AT1G06350_1	1078
AT1G06360_1	609
AT1G06370_1	972
AT1G06380_1	1537
AT1G06390_1	4967
AT1G06390_2	7730
AT1G06400_1	7340
AT1G06410_1	13303
AT1G06420_1	2591
AT1G06430_1	966
AT1G06440_1	843
AT1G06450_1	4241
AT1G06460_1	1746
AT1G06470_1	4466
AT1G06475_1	1173
AT1G06480_1	856
AT1G06490_1	4720
AT1G06500_1	3790
AT1G06500_2	262
AT1G06500_3	317
AT1G06500_4	3855
AT1G06510_1	659
AT1G06515_1	3551
AT1G06520_1	6300
AT1G06530_1	9823
AT1G06540_1	1186
AT1G06550_1	5940
AT1G06560_1	7639
AT1G06570_1	4926
AT1G06570_2	3544
AT1G06580_1	921
AT1G06590_1	2525
AT1G06610_1	661
AT1G06620_1	5659
AT1G06630_1	3923
AT1G06630_2	796
AT1G06630_3	3828
AT1G06640_1	9326
AT1G06640_2	2393
AT1G06640_3	13591
AT1G06645_1	852
AT1G06650_1	2500
AT1G06650_2	2611
AT1G06660_1	1544
AT1G06670_1	11417
AT1G06680_1	2908
AT1G06680_2	2643
AT1G06690_1	1597
AT1G06700_1	9312
AT1G06710_1	1274
AT1G06720_1	8239
AT1G06730_1	3015
AT1G06740_1	2304
AT1G06750_1	258
AT1G06760_1	14956
AT1G06770_1	1732
AT1G06770_2	618
AT1G06780_1	6851
AT1G06790_1	3108
AT1G06790_2	571
AT1G06800_1	3565
AT1G06800_2	2393
AT1G06810_1	749
AT1G06820_1	3513
AT1G06830_1	1736
AT1G06840_1	5452
AT1G06850_1	2806
AT1G06850_2	3828
AT1G06870_1	7365
AT1G06890_1	1465
AT1G06890_2	10554
AT1G06900_1	7903
AT1G06910_1	1167
AT1G06920_1	101
AT1G06923_1	131
AT1G06925_1	187
AT1G06930_1	1326
AT1G06950_1	10653
AT1G06960_1	3135
AT1G06960_2	2809
AT1G06970_1	347
AT1G06980_1	430
AT1G06990_1	221
AT1G07000_1	3913
AT1G07010_1	226
AT1G07010_2	230
AT1G07010_3	38
AT1G07020_1	2884
AT1G07025_1	121
AT1G07030_1	4540
AT1G07040_1	4650
AT1G07050_1	86
AT1G07051_1	28
AT1G07060_1	128
AT1G07070_1	5521
AT1G07080_1	8964
AT1G07090_1	2002
AT1G07110_1	6086
AT1G07119_1	662
AT1G07120_1	1143
AT1G07130_1	999
AT1G07135_1	15498
AT1G07140_1	8290
AT1G07150_1	1721
AT1G07160_1	677
AT1G07170_1	552
AT1G07170_2	1218
AT1G07175_1	766
AT1G07180_1	385
AT1G07190_1	197
AT1G07200_1	5125
AT1G07200_2	4739
AT1G07210_1	4647
AT1G07220_1	6494
AT1G07230_1	2570
AT1G07240_1	6634
AT1G07250_1	4680
AT1G07260_1	7764
AT1G07270_1	547
AT1G07280_1	1427
AT1G07280_2	1360
AT1G07290_1	1470
AT1G07300_1	1015
AT1G07310_1	6675
AT1G07320_1	2426
AT1G07320_3	2830
AT1G07330_1	201
AT1G07340_1	268
AT1G07350_1	5885
AT1G07350_2	1364
AT1G07360_1	13626
AT1G07370_1	7264
AT1G07380_1	5793
AT1G07390_1	721
AT1G07390_3	729
AT1G07400_1	447
AT1G07410_1	1957
AT1G07420_1	9914
AT1G07420_2	1501
AT1G07430_1	1483
AT1G07440_1	478
AT1G07440_2	144
AT1G07450_1	136
AT1G07460_1	116
AT1G07470_1	6324
AT1G07473_1	339
AT1G07476_1	259
AT1G07480_1	8395
AT1G07485_1	128
AT1G07490_1	538
AT1G07500_1	1119
AT1G07510_1	7874
AT1G07520_1	5262
AT1G07530_1	7581
AT1G07540_1	106
AT1G07550_1	714
AT1G07560_1	1114
AT1G07570_1	1484
AT1G07570_2	1860
AT1G07590_1	1052
AT1G07600_1	21455
AT1G07610_1	10421
AT1G07615_1	2840
AT1G07620_1	902
AT1G07630_1	5825
AT1G07640_1	6634
AT1G07640_2	6922
AT1G07640_3	3882
AT1G07645_1	398
AT1G07650_1	1346
AT1G07660_1	7811
AT1G07660_2	3971
AT1G07670_1	12068
AT1G07680_1	125
AT1G07690_1	705
AT1G07700_1	1002
AT1G07700_2	1053
AT1G07700_3	184
AT1G07705_1	96
AT1G07705_2	3659
AT1G07710_1	3746
AT1G07720_1	1938
AT1G07725_1	155
AT1G07728_1	2108
AT1G07730_2	5485
AT1G07740_1	1517
AT1G07745_1	1365
AT1G07745_2	222
AT1G07747_1	69
AT1G07750_1	11741
AT1G07760_1	443
AT1G07770_1	12699
AT1G07770_2	13816
AT1G07780_1	4159
AT1G07780_2	5016
AT1G07780_3	5405
AT1G07780_4	3564
AT1G07790_1	6563
AT1G07795_1	206
AT1G07800_1	411
AT1G07810_1	11221
AT1G07820_1	2586
AT1G07820_2	9270
AT1G07830_1	8736
AT1G07840_1	2812
AT1G07840_2	361
AT1G07840_3	282
AT1G07850_1	190
AT1G07860_1	947
AT1G07870_1	5724
AT1G07880_1	2606
AT1G07880_2	2669
AT1G07885_1	312
AT1G07890_1	22089
AT1G07890_2	20600
AT1G07890_3	28371
AT1G07890_4	20972
AT1G07890_6	1474
AT1G07890_8	1232
AT1G07900_1	999
AT1G07901_1	7339
AT1G07910_1	2900
AT1G07920_1	26948
AT1G07930_1	15660
AT1G07930_2	20171
AT1G07940_1	24205
AT1G07950_1	1995
AT1G07960_1	5390
AT1G07960_2	218
AT1G07960_3	3750
AT1G07970_1	4340
AT1G07980_1	3434
AT1G07985_1	182
AT1G07990_1	6739
AT1G08000_1	2398
AT1G08000_2	423
AT1G08005_1	976
AT1G08010_1	2233
AT1G08010_2	7722
AT1G08030_1	4465
AT1G08035_1	86
AT1G08040_1	4204
AT1G08050_1	4298
AT1G08060_1	4091
AT1G08065_1	70
AT1G08070_1	755
AT1G08080_1	154
AT1G08090_1	7282
AT1G08100_1	676
AT1G08105_1	496
AT1G08110_1	7271
AT1G08110_2	423
AT1G08110_3	6946
AT1G08110_4	7568
AT1G08115_1	1593
AT1G08120_1	461
AT1G08125_1	4409
AT1G08130_1	3800
AT1G08135_1	133
AT1G08140_1	328
AT1G08150_1	212
AT1G08160_1	15685
AT1G08165_1	99
AT1G08170_1	185
AT1G08180_1	428
AT1G08190_1	7457
AT1G08200_1	17318
AT1G08210_1	7231
AT1G08220_1	1147
AT1G08220_2	2935
AT1G08230_2	1441
AT1G08250_1	1035
AT1G08260_1	171
AT1G08260_2	5710
AT1G08270_1	1506
AT1G08270_2	506
AT1G08280_1	4592
AT1G08290_1	2857
AT1G08300_1	863
AT1G08310_1	560
AT1G08315_1	3786
AT1G08320_1	4729
AT1G08320_2	254
AT1G08340_1	5030
AT1G08350_1	5883
AT1G08360_1	11664
AT1G08370_1	9551
AT1G08380_1	3810
AT1G08390_1	1559
AT1G08400_1	1285
AT1G08410_1	6113
AT1G08420_1	13798
AT1G08430_1	1694
AT1G08440_1	244
AT1G08450_1	7235
AT1G08450_2	6446
AT1G08460_1	4174
AT1G08465_1	46
AT1G08470_1	5907
AT1G08480_1	6123
AT1G08490_1	6127
AT1G08500_1	2630
AT1G08510_1	13376
AT1G08520_1	6547
AT1G08530_1	1543
AT1G08540_1	3117
AT1G08550_1	1330
AT1G08560_1	10690
AT1G08570_1	3942
AT1G08570_2	4157
AT1G08570_4	4199
AT1G08580_1	4015
AT1G08590_1	6295
AT1G08600_1	7458
AT1G08610_1	1931
AT1G08620_1	4546
AT1G08630_1	76
AT1G08630_2	437
AT1G08630_3	36
AT1G08640_1	2489
AT1G08650_1	3413
AT1G08660_1	8487
AT1G08660_2	7470
AT1G08670_1	1026
AT1G08680_1	7216
AT1G08695_1	150
AT1G08700_1	5081
AT1G08710_1	470
AT1G08710_2	257
AT1G08720_1	4195
AT1G08730_1	447
AT1G08735_1	721
AT1G08740_1	801
AT1G08750_1	79
AT1G08750_2	3244
AT1G08760_1	7660
AT1G08770_1	1839
AT1G08780_1	5924
AT1G08790_1	142
AT1G08800_1	4492
AT1G08810_1	107
AT1G08810_2	77
AT1G08820_1	8637
AT1G08830_1	8868
AT1G08830_2	12683
AT1G08840_1	2886
AT1G08845_1	1830
AT1G08860_1	311
AT1G08870_1	793
AT1G08880_1	3130
AT1G08890_1	4827
AT1G08900_1	1017
AT1G08900_3	991
AT1G08910_1	9140
AT1G08920_1	11001
AT1G08920_2	5110
AT1G08920_3	338
AT1G08930_1	10450
AT1G08940_1	5310
AT1G08960_1	3307
AT1G08970_1	6652
AT1G08970_2	5337
AT1G08970_4	153
AT1G08980_1	4596
AT1G08985_1	114
AT1G08990_1	3858
AT1G09000_1	2453
AT1G09010_1	6600
AT1G09020_1	11316
AT1G09026_1	75
AT1G09030_1	168
AT1G09040_1	2109
AT1G09050_1	2410
AT1G09060_1	6615
AT1G09070_1	28268
AT1G09080_1	430
AT1G09090_1	8331
AT1G09090_2	10789
AT1G09100_1	7119
AT1G09130_1	5672
AT1G09130_2	773
AT1G09140_1	9516
AT1G09140_2	5559
AT1G09150_1	9067
AT1G09155_1	483
AT1G09157_1	263
AT1G09160_1	6344
AT1G09160_2	7717
AT1G09170_1	687
AT1G09176_1	372
AT1G09180_1	631
AT1G09190_1	2381
AT1G09195_1	887
AT1G09200_1	10455
AT1G09210_1	11173
AT1G09220_1	844
AT1G09230_1	2213
AT1G09240_1	155
AT1G09245_1	86
AT1G09250_1	4042
AT1G09260_1	138
AT1G09270_1	8380
AT1G09270_2	7579
AT1G09280_1	5191
AT1G09290_1	4492
AT1G09300_1	3961
AT1G09300_2	862
AT1G09310_1	843
AT1G09320_1	4899
AT1G09330_1	8591
AT1G09340_1	1207
AT1G09350_1	756
AT1G09360_1	105
AT1G09370_1	120
AT1G09380_1	510
AT1G09390_1	6164
AT1G09400_1	634
AT1G09410_1	1155
AT1G09415_1	1048
AT1G09420_1	1169
AT1G09421_1	658
AT1G09430_1	9832
AT1G09440_1	5117
AT1G09450_1	772
AT1G09460_1	6507
AT1G09470_1	2854
AT1G09480_1	405
AT1G09483_1	519
AT1G09486_1	33
AT1G09490_1	1262
AT1G09490_2	572
AT1G09500_1	214
AT1G09500_2	81
AT1G09500_3	84
AT1G09510_1	132
AT1G09520_1	1495
AT1G09530_1	747
AT1G09540_1	828
AT1G09550_1	106
AT1G09560_1	18015
AT1G09570_1	11720
AT1G09575_1	3911
AT1G09580_1	4113
AT1G09590_1	8706
AT1G09600_1	978
AT1G09610_1	1319
AT1G09620_1	11963
AT1G09625_1	99
AT1G09630_1	4753
AT1G09640_1	16633
AT1G09645_1	4009
AT1G09650_1	500
AT1G09660_1	5286
AT1G09660_2	4035
AT1G09665_1	133
AT1G09680_1	1377
AT1G09690_1	15861
AT1G09700_1	3297
AT1G09710_1	3161
AT1G09720_1	273
AT1G09730_1	8316
AT1G09740_1	10332
AT1G09750_1	20315
AT1G09760_1	5758
AT1G09770_1	14196
AT1G09780_1	13470
AT1G09790_1	338
AT1G09795_1	1776
AT1G09800_1	2192
AT1G09810_1	1586
AT1G09812_1	698
AT1G09815_1	7011
AT1G09820_1	3326
AT1G09830_1	6013
AT1G09840_1	14247
AT1G09850_1	6940
AT1G09860_1	844
AT1G09870_1	7144
AT1G09880_1	1881
AT1G09890_1	1382
AT1G09900_1	2287
AT1G09910_1	3586
AT1G09920_1	3499
AT1G09930_1	4444
AT1G09932_1	4309
AT1G09932_2	1157
AT1G09935_1	90
AT1G09940_1	7102
AT1G09950_1	5528
AT1G09960_1	5626
AT1G09970_1	15359
AT1G09970_2	16129
AT1G09980_1	6497
AT1G09995_1	848
AT1G10000_1	468
AT1G10010_1	208
