Reporter Identifier	VALUE
AT1G32730_1	1560
AT1G32740_1	959
AT1G32750_1	6829
AT1G32760_1	2502
AT1G32763_1	293
AT1G32770_1	303
AT1G32780_1	203
AT1G32790_1	11744
AT1G32790_2	10338
AT1G32810_2	5535
AT1G32820_1	2136
AT1G32830_1	751
AT1G32840_1	1916
AT1G32850_1	332
AT1G32860_1	3934
AT1G32870_1	1892
AT1G32870_2	1729
AT1G32880_1	136
AT1G32890_1	202
AT1G32900_1	329
AT1G32910_1	673
AT1G32920_1	10827
AT1G32928_1	3590
AT1G32930_1	2331
AT1G32940_1	1057
AT1G32950_1	559
AT1G32960_1	1630
AT1G32970_1	4207
AT1G32975_1	228
AT1G32980_1	204
AT1G32990_1	2892
AT1G32992_1	93
AT1G33000_1	95
AT1G33010_1	177
AT1G33020_1	206
AT1G33030_1	103
AT1G33040_1	5829
AT1G33050_1	5494
AT1G33050_2	5941
AT1G33050_3	2658
AT1G33055_1	630
AT1G33060_1	3798
AT1G33060_2	3810
AT1G33070_1	169
AT1G33080_1	5337
AT1G33080_2	103
AT1G33090_1	618
AT1G33100_1	2124
AT1G33102_1	226
AT1G33110_1	3705
AT1G33110_2	377
AT1G33120_1	5445
AT1G33130_1	1975
AT1G33135_1	3458
AT1G33140_1	7699
AT1G33160_1	429
AT1G33170_1	9205
AT1G33180_1	197
AT1G33190_1	64
AT1G33200_1	144
AT1G33220_1	357
AT1G33230_1	4771
AT1G33240_1	3960
AT1G33250_1	5869
AT1G33260_1	713
AT1G33260_2	769
AT1G33265_1	5260
AT1G33270_1	1374
AT1G33270_2	445
AT1G33280_1	2109
AT1G33290_1	2695
AT1G33290_2	3356
AT1G33300_1	119
AT1G33320_1	194
AT1G33330_1	1430
AT1G33340_1	3587
AT1G33350_1	984
AT1G33360_1	5510
AT1G33380_1	125
AT1G33390_1	4055
AT1G33400_1	3468
AT1G33410_1	4463
AT1G33415_1	113
AT1G33415_2	852
AT1G33420_1	4160
AT1G33430_1	365
AT1G33440_1	3655
AT1G33450_1	521
AT1G33460_1	403
AT1G33470_1	2072
AT1G33470_2	2086
AT1G33475_1	284
AT1G33480_1	3949
AT1G33490_1	1970
AT1G33500_1	407
AT1G33510_1	84
AT1G33520_1	3961
AT1G33530_1	34
AT1G33540_1	1099
AT1G33550_1	145
AT1G33560_1	4726
AT1G33570_1	403
AT1G33580_1	1842
AT1G33590_1	13113
AT1G33600_1	1003
AT1G33607_1	199
AT1G33610_1	1205
AT1G33615_1	694
AT1G33640_1	237
AT1G33660_1	1726
AT1G33670_1	1678
AT1G33680_1	7207
AT1G33700_1	8214
AT1G33710_1	34
AT1G33720_1	654
AT1G33730_1	174
AT1G33740_1	104
AT1G33743_1	205
AT1G33750_1	5805
AT1G33760_1	3182
AT1G33770_1	160
AT1G33780_1	3445
AT1G33785_1	63
AT1G33790_1	1802
AT1G33790_2	874
AT1G33800_1	3448
AT1G33810_1	2412
AT1G33811_1	260
AT1G33813_1	32
AT1G33817_1	27
AT1G33820_1	88
AT1G33830_1	176
AT1G33835_1	82
AT1G33840_1	274
AT1G33850_1	2282
AT1G33855_1	309
AT1G33860_1	7949
AT1G33870_1	200
AT1G33880_1	181
AT1G33890_1	164
AT1G33900_1	271
AT1G33910_1	320
AT1G33920_1	133
AT1G33925_1	452
AT1G33930_1	212
AT1G33940_1	36
AT1G33940_2	2550
AT1G33950_1	123
AT1G33960_1	182
AT1G33970_1	4009
AT1G33970_2	715
AT1G33970_3	1497
AT1G33970_4	4428
AT1G33980_1	6662
AT1G33990_1	3883
AT1G34000_1	202
AT1G34010_1	2613
AT1G34020_1	4679
AT1G34030_1	8511
AT1G34040_1	3352
AT1G34041_1	44
AT1G34042_1	47
AT1G34044_1	124
AT1G34046_1	58
AT1G34047_1	867
AT1G34050_1	347
AT1G34060_1	425
AT1G34065_1	1418
AT1G34070_1	29
AT1G34080_1	62
AT1G34090_1	30
AT1G34095_1	191
AT1G34097_1	25
AT1G34100_1	41
AT1G34110_1	3534
AT1G34120_1	1122
AT1G34120_3	702
AT1G34130_1	10617
AT1G34140_1	341
AT1G34150_1	3121
AT1G34160_1	793
AT1G34170_1	28
AT1G34170_2	58
AT1G34170_3	45
AT1G34180_1	4976
AT1G34190_1	6687
AT1G34200_1	276
AT1G34210_1	2073
AT1G34220_1	5198
AT1G34220_2	5551
AT1G34230_1	315
AT1G34240_1	75
AT1G34245_1	267
AT1G34250_1	223
AT1G34260_1	5186
AT1G34270_1	1976
AT1G34280_1	41
AT1G34281_1	57
AT1G34290_1	181
AT1G34300_1	5783
AT1G34310_1	139
AT1G34315_1	2114
AT1G34320_1	5424
AT1G34330_1	32
AT1G34340_1	604
AT1G34350_1	1383
AT1G34355_1	2772
AT1G34360_1	2168
AT1G34370_1	10740
AT1G34370_3	9490
AT1G34380_1	135
AT1G34380_2	513
AT1G34390_1	291
AT1G34392_1	84
AT1G34400_1	2627
AT1G34405_1	2204
AT1G34410_1	113
AT1G34418_1	2041
AT1G34419_1	185
AT1G34420_1	1246
AT1G34430_1	4700
AT1G34440_1	272
AT1G34460_1	804
AT1G34470_1	3326
AT1G34480_1	107
AT1G34490_1	509
AT1G34500_1	39
AT1G34510_1	288
AT1G34520_1	777
AT1G34530_1	658
AT1G34540_1	464
AT1G34545_1	25
AT1G34550_1	6406
AT1G34560_1	223
AT1G34570_1	660
AT1G34575_1	220
AT1G34580_1	62
AT1G34590_1	141
AT1G34600_1	1642
AT1G34610_1	103
AT1G34620_1	186
AT1G34630_1	7183
AT1G34630_2	920
AT1G34640_1	946
AT1G34650_1	175
AT1G34660_1	74
AT1G34670_1	3019
AT1G34680_1	34
AT1G34690_1	534
AT1G34700_1	2212
AT1G34710_1	2790
AT1G34720_1	4803
AT1G34730_1	3356
AT1G34740_1	806
AT1G34750_1	6188
AT1G34760_1	69
AT1G34760_2	218
AT1G34770_1	1118
AT1G34780_1	2523
AT1G34780_2	2544
AT1G34790_1	192
AT1G34792_1	138
AT1G34795_1	92
AT1G34797_1	755
AT1G34800_1	141
AT1G34803_1	691
AT1G34808_1	784
AT1G34810_1	173
AT1G34825_1	152
AT1G34830_1	161
AT1G34840_1	173
AT1G34842_1	26
AT1G34844_1	30
AT1G34860_1	138
AT1G34904_1	245
AT1G34910_1	722
AT1G34930_1	95
AT1G34967_1	855
AT1G35030_1	1208
AT1G35035_1	73
AT1G35040_1	398
AT1G35050_1	382
AT1G35060_1	892
AT1G35080_1	276
AT1G35090_1	606
AT1G35100_1	412
AT1G35110_1	1059
AT1G35112_1	2327
AT1G35115_1	3654
AT1G35130_1	274
AT1G35140_1	15044
AT1G35143_1	133
AT1G35146_1	362
AT1G35150_1	175
AT1G35160_1	8239
AT1G35170_1	184
AT1G35180_1	329
AT1G35181_1	30
AT1G35183_1	52
AT1G35186_1	236
AT1G35190_1	3506
AT1G35190_2	1383
AT1G35200_1	158
AT1G35210_1	1551
AT1G35220_1	5998
AT1G35230_1	536
AT1G35240_1	284
AT1G35242_1	239
AT1G35250_1	4684
AT1G35255_1	199
AT1G35260_1	3477
AT1G35270_1	1042
AT1G35280_1	225
AT1G35290_1	257
AT1G35300_1	182
AT1G35310_1	249
AT1G35320_1	124
AT1G35330_1	981
AT1G35333_1	228
AT1G35340_1	1482
AT1G35340_2	712
AT1G35340_3	1638
AT1G35350_1	2279
AT1G35360_1	255
AT1G35365_1	105
AT1G35370_1	304
AT1G35375_1	92
AT1G35380_1	185
AT1G35390_1	500
AT1G35400_1	116
AT1G35405_1	632
AT1G35410_1	103
AT1G35420_1	462
AT1G35430_1	1187
AT1G35435_1	94
AT1G35440_1	464
AT1G35450_1	200
AT1G35460_1	1296
AT1G35461_1	93
AT1G35465_1	151
AT1G35467_1	138
AT1G35470_1	3710
AT1G35470_2	3439
AT1G35480_1	93
AT1G35490_1	85
AT1G35500_1	282
AT1G35501_1	37
AT1G35510_1	4963
AT1G35513_1	118
AT1G35515_1	169
AT1G35516_1	3278
AT1G35520_1	454
AT1G35530_1	1264
AT1G35535_1	94
AT1G35537_1	47
AT1G35540_1	128
AT1G35545_1	250
AT1G35550_1	542
AT1G35560_1	535
AT1G35570_1	33
AT1G35580_1	19668
AT1G35580_3	220
AT1G35590_1	896
AT1G35600_1	2134
AT1G35610_1	262
AT1G35612_1	796
AT1G35614_1	492
AT1G35617_1	446
AT1G35620_1	10079
AT1G35625_1	1964
AT1G35630_1	243
AT1G35640_1	356
AT1G35645_1	199
AT1G35647_1	336
AT1G35650_1	148
AT1G35660_1	2640
AT1G35663_1	26
AT1G35670_1	3881
AT1G35680_1	2906
AT1G35690_1	302
AT1G35700_1	50
AT1G35710_1	1660
AT1G35720_1	18340
AT1G35730_1	265
AT1G35735_1	286
AT1G35740_1	47
AT1G35745_1	69
AT1G35750_1	108
AT1G35760_1	344
AT1G35770_1	366
AT1G35780_1	6359
AT1G35790_1	417
AT1G35820_1	589
AT1G35830_1	4835
AT1G35840_1	196
AT1G35850_1	207
AT1G35860_1	259
AT1G35870_1	381
AT1G35880_1	143
AT1G35890_1	179
AT1G35900_1	434
AT1G35910_1	1038
AT1G35920_1	322
AT1G35930_1	237
AT1G35940_1	683
AT1G35950_1	218
AT1G35960_1	998
AT1G35970_1	190
AT1G35980_1	243
AT1G35990_1	189
AT1G35995_1	31
AT1G36000_1	82
AT1G36010_1	118
AT1G36020_1	188
AT1G36030_1	73
AT1G36035_1	219
AT1G36040_1	359
AT1G36050_1	967
AT1G36050_2	2730
AT1G36060_1	2861
AT1G36070_1	830
AT1G36078_1	141
AT1G36080_1	188
AT1G36090_1	2196
AT1G36095_1	87
AT1G36100_1	412
AT1G36105_1	208
AT1G36110_1	408
AT1G36120_1	1583
AT1G36130_1	550
AT1G36140_1	86
AT1G36150_1	208
AT1G36160_1	14227
AT1G36180_1	3295
AT1G36180_2	134
AT1G36185_1	64
AT1G36190_1	387
AT1G36200_1	358
AT1G36210_1	908
AT1G36220_1	29
AT1G36225_1	26
AT1G36230_1	47
AT1G36240_1	236
AT1G36250_1	52
AT1G36260_1	865
AT1G36270_1	587
AT1G36272_1	96
AT1G36280_1	4113
AT1G36290_1	86
AT1G36300_1	310
AT1G36305_1	6560
AT1G36310_1	5341
AT1G36310_2	129
AT1G36320_1	3696
AT1G36330_1	249
AT1G36340_1	91
AT1G36360_1	298
AT1G36370_1	10322
AT1G36380_1	1039
AT1G36390_1	577
AT1G36390_2	2503
AT1G36395_1	961
AT1G36400_1	6959
AT1G36403_1	1002
AT1G36406_1	345
AT1G36420_1	352
AT1G36430_1	196
AT1G36440_1	530
AT1G36441_1	83
AT1G36445_1	184
AT1G36450_1	146
AT1G36460_1	2750
AT1G36470_1	2801
AT1G36480_1	107
AT1G36485_1	108
AT1G36490_1	68
AT1G36495_1	124
AT1G36500_1	99
AT1G36510_1	97
AT1G36520_1	4910
AT1G36530_1	480
AT1G36540_1	2101
AT1G36550_1	529
AT1G36560_1	903
AT1G36570_1	355
AT1G36580_1	747
AT1G36590_1	32
AT1G36595_1	135
AT1G36600_1	452
AT1G36605_1	282
AT1G36610_1	4108
AT1G36620_1	214
AT1G36622_1	220
AT1G36630_1	738
AT1G36640_1	90
AT1G36650_1	255
AT1G36660_1	168
AT1G36670_1	149
AT1G36675_1	252
AT1G36680_1	343
AT1G36690_1	183
AT1G36700_1	189
AT1G36710_1	238
AT1G36720_1	4448
AT1G36730_1	10467
AT1G36740_1	116
AT1G36745_1	665
AT1G36750_1	471
AT1G36756_1	1747
AT1G36763_1	3875
AT1G36770_1	399
AT1G36775_1	233
AT1G36790_1	108
AT1G36795_1	2022
AT1G36800_1	670
AT1G36810_1	1018
AT1G36830_1	2340
AT1G36840_1	180
AT1G36850_1	1966
AT1G36880_1	192
AT1G36890_1	347
AT1G36910_1	370
AT1G36915_1	88
AT1G36920_1	103
AT1G36925_1	168
AT1G36927_1	100
AT1G36933_1	343
AT1G36936_1	123
AT1G36940_1	984
AT1G36942_1	114
AT1G36950_1	425
AT1G36960_1	362
AT1G36970_1	251
AT1G36975_1	134
AT1G36980_1	14263
AT1G36990_1	4127
AT1G36992_1	5132
AT1G37000_1	168
AT1G37007_1	187
AT1G37010_1	178
AT1G37012_1	122
AT1G37015_1	15273
AT1G37020_1	271
AT1G37030_1	191
AT1G37035_1	120
AT1G37036_1	196
AT1G37037_1	112
AT1G37038_1	263
AT1G37040_1	72
AT1G37045_1	419
AT1G37050_1	107
AT1G37057_1	150
AT1G37060_1	603
AT1G37063_1	990
AT1G37070_1	2271
AT1G37080_1	275
AT1G37090_1	175
AT1G37095_1	182
AT1G37100_1	1072
AT1G37110_1	112
AT1G37113_1	642
AT1G37120_1	405
AT1G37130_1	17883
AT1G37140_1	52
AT1G37140_2	95
AT1G37150_1	1358
AT1G37150_2	3002
AT1G37150_3	1108
AT1G37150_4	42
AT1G37160_1	2259
AT1G37162_1	89
AT1G37170_1	1088
AT1G37180_1	235
AT1G37190_1	215
AT1G37200_1	1241
AT1G37210_1	345
AT1G37275_1	2868
AT1G37340_1	3219
AT1G37405_1	666
AT1G37471_1	1373
AT1G37537_1	1903
AT1G37603_1	826
AT1G37669_1	375
AT1G37735_1	639
AT1G37801_1	771
AT1G37867_1	1465
AT1G37933_1	874
AT1G37999_1	137
AT1G38065_1	3226
AT1G38140_1	101
AT1G38149_1	1785
AT1G38158_1	2060
AT1G38167_1	837
AT1G38176_1	1172
AT1G38185_1	1566
AT1G38194_1	6399
AT1G38203_1	2001
AT1G38212_1	1124
AT1G38221_1	796
AT1G38230_1	494
AT1G38240_1	432
AT1G38250_1	1739
AT1G38260_1	1271
AT1G38270_1	1570
AT1G38280_1	893
AT1G38290_1	1037
AT1G38300_1	1093
AT1G38310_1	411
AT1G38320_1	799
AT1G38340_1	1972
AT1G38350_1	1226
AT1G38360_1	660
AT1G38380_1	323
AT1G38390_1	791
AT1G38400_1	1686
AT1G38410_1	1771
AT1G38416_1	1585
AT1G38423_1	2121
AT1G38430_1	2245
AT1G38440_1	409
AT1G38450_1	2222
AT1G38460_1	3255
AT1G38550_1	375
AT1G38630_1	51
AT1G38710_1	289
AT1G38790_1	97
AT1G38870_1	214
AT1G38950_1	758
AT1G39030_1	900
AT1G39110_1	1041
AT1G39190_1	393
AT1G39270_1	957
AT1G39350_1	119
AT1G39430_1	65
AT1G39510_1	542
AT1G39511_1	969
AT1G39590_1	2500
AT1G39670_1	34
AT1G39750_1	2298
AT1G39830_1	1142
AT1G39910_1	1897
AT1G39990_1	2397
AT1G40069_1	399
AT1G40070_1	1062
AT1G40071_1	573
AT1G40072_1	3711
AT1G40074_1	1081
AT1G40075_1	470
AT1G40076_1	911
AT1G40077_1	2561
AT1G40078_1	917
AT1G40079_1	113
AT1G40080_1	739
AT1G40081_1	696
AT1G40083_1	429
AT1G40084_1	456
AT1G40085_1	1455
AT1G40087_1	83
AT1G40089_1	106
AT1G40091_1	160
AT1G40093_1	4221
AT1G40095_1	2876
AT1G40097_1	320
AT1G40099_1	166
AT1G40100_1	1976
AT1G40101_1	1408
AT1G40103_1	387
AT1G40104_1	4678
AT1G40105_1	1319
AT1G40106_1	279
AT1G40107_1	400
AT1G40109_1	1197
AT1G40112_1	1434
AT1G40113_1	1301
AT1G40115_1	2314
AT1G40117_1	4085
AT1G40118_1	1309
AT1G40119_1	2622
AT1G40121_1	5894
AT1G40123_1	1239
AT1G40124_1	1109
AT1G40125_1	137
AT1G40127_1	267
AT1G40129_1	808
AT1G40130_1	154
AT1G40131_1	2546
AT1G40133_1	306
AT1G40135_1	1000
AT1G40136_1	2474
AT1G40137_1	844
AT1G40139_1	265
AT1G40141_1	1956
AT1G40143_1	778
AT1G40150_1	2416
AT1G40230_1	1361
AT1G40310_1	936
AT1G40390_1	180
AT1G40470_1	223
AT1G40630_1	2592
AT1G41115_1	1197
AT1G41600_1	1385
AT1G41630_1	1203
AT1G41650_1	8771
AT1G41660_1	1630
AT1G41680_1	2006
AT1G41690_1	3081
AT1G41700_1	2152
AT1G41710_1	1703
AT1G41720_1	3008
AT1G41723_1	6831
AT1G41726_1	1209
AT1G41730_1	846
AT1G41740_1	4161
AT1G41743_1	502
AT1G41746_1	886
AT1G41750_1	203
AT1G41755_1	360
AT1G41760_1	234
AT1G41770_1	4223
AT1G41775_1	1941
AT1G41790_1	213
AT1G41795_1	956
AT1G41797_1	443
AT1G41798_1	4643
AT1G41803_1	348
AT1G41810_1	164
AT1G41820_1	148
AT1G41825_1	447
AT1G41827_1	660
AT1G41830_1	12226
AT1G41835_1	295
AT1G41840_1	529
AT1G41850_1	253
AT1G41855_1	1341
AT1G41860_1	108
AT1G41870_1	533
AT1G41875_1	363
AT1G41880_1	3967
AT1G41890_1	1607
AT1G41893_1	140
AT1G41896_1	2625
AT1G41900_1	523
AT1G41910_1	137
AT1G41920_1	110
AT1G41930_1	736
AT1G42003_1	352
AT1G42040_1	2841
AT1G42045_1	216
AT1G42050_1	3398
AT1G42060_1	910
AT1G42070_1	496
AT1G42080_1	555
AT1G42090_1	684
AT1G42100_1	94
AT1G42110_1	44
AT1G42130_1	484
AT1G42140_1	1395
AT1G42150_1	198
AT1G42160_1	212
AT1G42170_1	102
AT1G42180_1	143
AT1G42190_1	29
AT1G42200_1	63
AT1G42210_1	267
AT1G42220_1	31
AT1G42230_1	454
AT1G42240_1	106
AT1G42250_1	146
AT1G42260_1	83
AT1G42270_1	36
AT1G42280_1	871
AT1G42290_1	225
AT1G42300_1	105
AT1G42310_1	214
AT1G42320_1	958
AT1G42350_1	544
AT1G42360_1	2412
AT1G42365_1	4207
AT1G42367_1	3877
AT1G42370_1	3141
AT1G42375_1	5182
AT1G42377_1	154
AT1G42380_1	164
AT1G42385_1	55
AT1G42390_1	436
AT1G42393_1	740
AT1G42396_1	344
AT1G42400_1	171
AT1G42410_1	1094
AT1G42420_1	267
AT1G42430_1	3885
AT1G42440_1	7809
AT1G42450_1	249
AT1G42460_1	287
AT1G42470_1	7826
AT1G42480_1	5499
AT1G42480_2	512
AT1G42480_3	127
AT1G42490_1	1046
AT1G42500_1	2386
AT1G42510_1	165
AT1G42515_1	262
AT1G42520_1	197
AT1G42525_1	107
AT1G42525_2	99
AT1G42530_1	189
AT1G42540_1	3387
AT1G42550_1	563
AT1G42560_1	143
AT1G42570_1	160
AT1G42580_1	272
AT1G42590_1	517
AT1G42595_1	772
AT1G42600_1	465
AT1G42602_1	354
AT1G42605_1	6156
AT1G42610_1	505
AT1G42620_1	75
AT1G42630_1	443
AT1G42635_1	75
AT1G42650_1	358
AT1G42655_1	121
AT1G42680_1	73
AT1G42690_1	198
AT1G42695_1	505
AT1G42697_1	295
AT1G42698_1	167
AT1G42699_1	214
AT1G42700_1	93
AT1G42703_1	91
AT1G42705_1	825
AT1G42710_1	177
AT1G42718_1	573
AT1G42727_1	693
AT1G42736_1	74
AT1G42740_1	243
AT1G42745_1	644
AT1G42780_1	1404
AT1G42816_1	213
AT1G42852_1	124
AT1G42888_1	545
AT1G42924_1	742
AT1G42960_1	4280
AT1G42970_1	1931
AT1G42980_1	165
AT1G42990_1	5836
AT1G43000_1	221
AT1G43005_1	386
AT1G43010_1	142
AT1G43020_1	341
AT1G43020_2	146
AT1G43020_3	341
AT1G43020_4	408
AT1G43030_1	476
AT1G43040_1	442
AT1G43050_1	176
AT1G43060_1	528
AT1G43070_1	316
AT1G43080_1	343
AT1G43090_1	217
AT1G43100_1	372
AT1G43110_1	219
AT1G43120_1	312
AT1G43130_1	4255
AT1G43140_1	207
AT1G43145_1	26
AT1G43150_1	34
AT1G43160_1	1447
AT1G43170_1	14389
AT1G43170_2	13039
AT1G43170_4	16025
AT1G43171_1	97
AT1G43180_1	244
AT1G43190_1	11088
AT1G43190_2	11323
AT1G43190_3	11248
AT1G43195_1	64
AT1G43200_1	1323
AT1G43205_1	722
AT1G43210_1	1276
AT1G43220_2	1605
AT1G43230_1	679
AT1G43240_1	1524
AT1G43245_1	564
AT1G43250_1	1951
AT1G43260_1	100
AT1G43270_1	337
AT1G43280_1	542
AT1G43290_1	117
AT1G43300_1	269
AT1G43310_1	700
AT1G43320_1	269
AT1G43330_1	70
AT1G43387_1	256
AT1G43415_1	236
AT1G43444_1	2007
AT1G43502_1	788
AT1G43560_1	1321
AT1G43570_1	353
AT1G43575_1	136
AT1G43580_1	7490
AT1G43590_1	320
AT1G43600_1	232
AT1G43610_1	111
AT1G43620_1	4260
AT1G43630_1	492
AT1G43640_1	223
AT1G43650_1	8577
AT1G43660_1	216
AT1G43665_1	234
AT1G43666_1	66
AT1G43667_1	233
AT1G43670_1	3976
AT1G43675_1	227
AT1G43680_1	256
AT1G43690_1	9329
AT1G43700_1	6434
AT1G43710_1	13970
AT1G43715_1	294
AT1G43720_1	690
AT1G43722_1	320
AT1G43723_1	133
AT1G43724_1	206
AT1G43725_1	111
AT1G43730_1	698
AT1G43740_1	2276
AT1G43745_1	3826
AT1G43750_1	2926
AT1G43755_1	3968
AT1G43760_1	241
AT1G43763_1	597
AT1G43765_1	441
AT1G43766_1	86
AT1G43770_1	882
AT1G43770_2	306
AT1G43775_1	364
AT1G43777_1	155
AT1G43780_1	196
AT1G43781_1	53
AT1G43785_1	233
AT1G43790_1	9275
AT1G43800_1	2198
AT1G43810_1	135
AT1G43830_1	1091
AT1G43835_1	97
AT1G43840_1	1839
AT1G43845_1	46
AT1G43850_1	5623
AT1G43860_1	4876
AT1G43870_1	595
AT1G43880_1	142
AT1G43883_1	2651
AT1G43886_1	631
AT1G43890_1	13568
AT1G43895_1	264
AT1G43897_1	61
AT1G43900_1	5471
AT1G43910_1	1772
AT1G43920_1	250
AT1G43930_1	420
AT1G43940_1	66
AT1G43950_1	111
AT1G43960_1	260
AT1G43970_1	187
AT1G43980_1	699
AT1G43990_1	241
AT1G43995_1	2283
AT1G43997_1	147
AT1G44000_1	3230
AT1G44010_1	111
AT1G44020_1	504
AT1G44030_1	88
AT1G44040_1	27
AT1G44045_1	129
AT1G44050_1	435
AT1G44060_1	1234
AT1G44070_1	766
AT1G44075_1	178
AT1G44080_1	167
AT1G44090_1	186
AT1G44100_1	4714
AT1G44110_1	2597
AT1G44120_1	414
AT1G44130_1	396
AT1G44140_1	1223
AT1G44150_1	798
AT1G44160_1	2946
AT1G44170_1	9100
AT1G44170_3	9229
AT1G44180_1	397
AT1G44191_1	423
AT1G44224_1	236
AT1G44286_1	179
AT1G44318_1	260
AT1G44350_1	6561
AT1G44382_1	654
AT1G44414_1	150
AT1G44446_1	1069
AT1G44446_2	458
AT1G44446_3	983
AT1G44478_1	296
AT1G44510_1	285
AT1G44542_1	616
AT1G44575_1	981
AT1G44575_2	128
AT1G44608_1	539
AT1G44641_1	50
AT1G44674_1	299
AT1G44707_1	66
AT1G44740_1	174
AT1G44750_1	2692
AT1G44750_2	2961
AT1G44750_3	2855
AT1G44760_1	2487
AT1G44770_1	3549
AT1G44770_2	3308
AT1G44780_1	1001
AT1G44780_2	1144
AT1G44790_1	2800
AT1G44800_1	11646
AT1G44810_1	3006
AT1G44820_1	3263
AT1G44830_1	1209
AT1G44835_1	4835
AT1G44835_2	5368
AT1G44840_1	698
AT1G44850_1	1454
AT1G44860_1	603
AT1G44870_1	433
AT1G44875_1	963
AT1G44880_1	145
AT1G44890_1	230
AT1G44900_1	4484
AT1G44910_1	5092
AT1G44910_2	5621
AT1G44920_1	3465
AT1G44935_1	957
AT1G44940_1	271
AT1G44940_2	282
AT1G44941_1	438
AT1G44960_1	4667
AT1G44970_1	2635
AT1G44980_1	98
AT1G44990_1	939
AT1G45000_1	9556
AT1G45000_2	5259
AT1G45010_1	214
AT1G45015_1	814
AT1G45020_1	247
AT1G45030_1	302
AT1G45035_1	301
AT1G45040_1	56
AT1G45050_1	1556
AT1G45063_1	249
AT1G45063_2	294
AT1G45070_1	2044
AT1G45080_1	642
AT1G45090_1	425
AT1G45100_1	87
AT1G45110_1	434
AT1G45120_1	34
AT1G45130_1	9708
AT1G45140_1	236
AT1G45145_1	9709
AT1G45150_1	3591
AT1G45160_1	1475
AT1G45160_2	4689
AT1G45165_1	32
AT1G45170_1	2067
AT1G45170_2	1285
AT1G45180_1	3204
AT1G45190_1	125
AT1G45191_2	1578
AT1G45201_1	8670
AT1G45201_2	11813
AT1G45207_2	4715
AT1G45211_1	955
AT1G45215_1	603
AT1G45223_1	499
AT1G45225_1	362
AT1G45227_1	439
AT1G45229_1	165
AT1G45230_1	1030
AT1G45230_2	952
AT1G45231_2	1382
AT1G45233_2	2140
AT1G45234_1	5928
AT1G45238_1	5398
AT1G45240_1	5472
AT1G45242_1	5956
AT1G45243_1	116
AT1G45244_1	5716
AT1G45246_1	4932
AT1G45248_2	787
AT1G45248_4	1583
AT1G45248_5	326
AT1G45249_1	3763
AT1G45249_2	1211
AT1G45256_2	109
AT1G45332_1	3697
AT1G45403_1	161
AT1G45474_1	289
AT1G45474_2	256
AT1G45545_1	686
AT1G45616_1	205
AT1G45688_1	16137
AT1G45688_2	1084
AT1G45760_1	226
AT1G45832_1	147
AT1G45904_1	403
AT1G45976_1	4261
AT1G46048_1	277
AT1G46120_1	96
AT1G46192_1	123
AT1G46264_1	8070
AT1G46336_1	31
AT1G46408_1	72
AT1G46480_1	5848
AT1G46552_1	582
AT1G46554_1	752
AT1G46624_1	457
AT1G46696_1	189
AT1G46768_1	875
AT1G46840_1	240
AT1G46912_1	419
AT1G46984_1	181
AT1G47056_1	1819
AT1G47128_1	9248
AT1G47200_1	8214
AT1G47210_1	1627
AT1G47210_2	1109
AT1G47220_1	114
AT1G47230_1	2924
AT1G47240_1	6931
AT1G47250_1	4654
AT1G47260_1	11903
AT1G47265_1	181
AT1G47270_1	1892
AT1G47271_1	1361
AT1G47278_1	5427
AT1G47278_2	592
AT1G47280_1	49
AT1G47290_1	3708
AT1G47290_2	4297
AT1G47300_1	189
AT1G47310_1	3510
AT1G47317_1	129
AT1G47320_1	390
AT1G47330_1	6609
AT1G47340_1	2410
AT1G47350_1	205
AT1G47360_1	110
AT1G47370_1	114
AT1G47380_1	5470
AT1G47389_1	115
AT1G47390_1	135
AT1G47395_1	4452
AT1G47400_1	1712
AT1G47405_1	669
AT1G47410_1	2847
AT1G47420_1	13175
AT1G47430_1	350
AT1G47435_1	332
AT1G47440_1	303
AT1G47450_1	87
AT1G47460_1	160
AT1G47465_1	323
AT1G47470_1	97
AT1G47480_1	3820
AT1G47485_1	225
AT1G47490_1	14372
AT1G47490_2	11380
AT1G47495_1	89
AT1G47497_1	527
AT1G47500_1	12886
AT1G47510_1	76
AT1G47520_1	175
AT1G47530_1	4728
AT1G47540_1	101
AT1G47540_2	105
AT1G47550_1	6690
AT1G47560_1	4767
AT1G47565_1	431
AT1G47570_1	6188
AT1G47580_1	1184
AT1G47590_1	520
AT1G47595_1	846
AT1G47600_1	6414
AT1G47603_1	764
AT1G47606_1	734
AT1G47610_1	110
AT1G47620_1	1780
AT1G47625_1	86
AT1G47630_1	2186
AT1G47640_1	9159
AT1G47650_1	107
AT1G47655_1	2812
AT1G47660_1	966
AT1G47670_1	9924
AT1G47680_1	204
AT1G47690_1	354
AT1G47705_1	97
AT1G47710_1	6490
AT1G47720_1	1349
AT1G47730_1	491
AT1G47740_1	3877
AT1G47740_2	99
AT1G47750_1	2983
AT1G47760_1	181
AT1G47765_1	164
AT1G47770_1	91
AT1G47780_1	404
AT1G47783_1	631
AT1G47786_1	334
AT1G47790_1	996
AT1G47800_1	651
AT1G47810_1	707
AT1G47813_1	354
AT1G47816_1	882
AT1G47820_1	1158
AT1G47830_1	4415
AT1G47840_1	5149
AT1G47860_1	114
AT1G47870_1	5441
AT1G47880_1	72
AT1G47885_1	299
AT1G47890_1	272
AT1G47900_1	7633
AT1G47910_1	105
AT1G47915_1	496
