Reporter Identifier	VALUE
AT1G48360_2	2687
AT1G48360_3	3060
AT1G48370_1	2812
AT1G48380_1	2057
AT1G48380_2	126
AT1G48390_1	755
AT1G48400_1	435
AT1G48405_1	232
AT1G48410_1	13532
AT1G48420_1	6113
AT1G48422_1	63
AT1G48430_1	6873
AT1G48440_1	14593
AT1G48450_1	5274
AT1G48450_2	1753
AT1G48460_1	2592
AT1G48470_1	100
AT1G48480_1	10975
AT1G48490_1	7979
AT1G48490_2	129
AT1G48500_1	1153
AT1G48500_2	1066
AT1G48500_3	116
AT1G48510_1	2016
AT1G48520_1	5867
AT1G48520_2	220
AT1G48520_3	5911
AT1G48530_1	199
AT1G48540_1	1472
AT1G48540_2	2751
AT1G48550_1	3146
AT1G48560_1	808
AT1G48570_1	2277
AT1G48580_1	1109
AT1G48590_1	334
AT1G48598_1	16170
AT1G48605_1	2104
AT1G48610_1	7243
AT1G48610_2	100
AT1G48620_1	11291
AT1G48625_1	268
AT1G48630_1	8727
AT1G48635_1	3446
AT1G48635_2	846
AT1G48640_1	467
AT1G48650_1	4611
AT1G48650_2	5301
AT1G48660_1	265
AT1G48670_1	296
AT1G48680_1	495
AT1G48690_1	2248
AT1G48698_1	416
AT1G48700_1	136
AT1G48710_1	1461
AT1G48720_1	1604
AT1G48730_1	249
AT1G48740_1	710
AT1G48742_1	70
AT1G48745_1	641
AT1G48750_1	5821
AT1G48760_1	4500
AT1G48760_2	3667
AT1G48760_3	4998
AT1G48770_1	1457
AT1G48780_1	1733
AT1G48790_1	5224
AT1G48800_1	541
AT1G48810_1	77
AT1G48820_1	404
AT1G48830_1	6734
AT1G48830_2	9470
AT1G48840_1	3936
AT1G48850_1	13317
AT1G48850_2	13209
AT1G48860_1	8951
AT1G48860_2	608
AT1G48870_1	165
AT1G48880_1	1851
AT1G48890_1	155
AT1G48900_1	9702
AT1G48900_2	7402
AT1G48910_1	104
AT1G48912_1	352
AT1G48920_1	15786
AT1G48930_1	548
AT1G48940_1	206
AT1G48950_1	6110
AT1G48953_1	1371
AT1G48960_1	3414
AT1G48970_1	5454
AT1G48980_1	209
AT1G48980_2	190
AT1G48980_4	188
AT1G48990_1	1308
AT1G49000_1	499
AT1G49005_1	405
AT1G49010_1	151
AT1G49015_1	228
AT1G49030_1	5664
AT1G49032_1	1676
AT1G49040_1	8605
AT1G49040_2	159
AT1G49050_1	5769
AT1G49060_1	62
AT1G49070_1	904
AT1G49080_1	1065
AT1G49090_1	1222
AT1G49100_1	268
AT1G49110_1	219
AT1G49120_1	72
AT1G49130_1	205
AT1G49130_2	85
AT1G49140_1	8195
AT1G49150_1	615
AT1G49160_1	2509
AT1G49170_1	751
AT1G49180_1	1162
AT1G49190_1	195
AT1G49200_1	904
AT1G49210_1	353
AT1G49220_1	542
AT1G49230_1	4562
AT1G49240_1	20404
AT1G49245_1	1483
AT1G49250_1	100
AT1G49260_1	196
AT1G49270_1	229
AT1G49290_1	118
AT1G49300_1	7637
AT1G49300_2	68
AT1G49310_1	3417
AT1G49320_1	2977
AT1G49330_1	610
AT1G49340_1	6503
AT1G49340_2	5781
AT1G49350_1	1862
AT1G49360_1	4176
AT1G49370_1	192
AT1G49380_1	1313
AT1G49390_1	1218
AT1G49400_1	5422
AT1G49405_1	1119
AT1G49410_1	7038
AT1G49420_1	175
AT1G49430_1	3560
AT1G49435_1	96
AT1G49440_1	436
AT1G49450_1	1496
AT1G49470_1	4643
AT1G49475_1	539
AT1G49480_1	5854
AT1G49490_1	1940
AT1G49500_1	8472
AT1G49510_1	3174
AT1G49520_1	1256
AT1G49530_1	1702
AT1G49540_1	7182
AT1G49550_1	147
AT1G49560_1	1468
AT1G49570_1	11832
AT1G49580_1	2794
AT1G49590_1	2494
AT1G49590_2	1470
AT1G49600_1	12818
AT1G49610_1	85
AT1G49620_1	392
AT1G49630_1	2819
AT1G49630_2	2346
AT1G49640_1	75
AT1G49650_1	1104
AT1G49660_1	5624
AT1G49670_1	9380
AT1G49680_1	1811
AT1G49690_1	942
AT1G49700_1	157
AT1G49700_2	180
AT1G49710_1	4378
AT1G49715_1	400
AT1G49720_1	5500
AT1G49730_1	2370
AT1G49730_2	2414
AT1G49730_4	2342
AT1G49740_1	4493
AT1G49750_1	2378
AT1G49760_1	17804
AT1G49770_1	252
AT1G49780_1	4338
AT1G49790_1	100
AT1G49790_2	92
AT1G49800_1	120
AT1G49810_1	130
AT1G49820_1	6665
AT1G49830_1	563
AT1G49840_1	4388
AT1G49850_1	3466
AT1G49860_1	12596
AT1G49870_1	2594
AT1G49880_1	1200
AT1G49890_1	4145
AT1G49900_1	155
AT1G49910_1	1826
AT1G49920_1	555
AT1G49930_1	1170
AT1G49938_1	217
AT1G49940_1	412
AT1G49940_2	571
AT1G49950_1	2704
AT1G49950_2	3617
AT1G49950_3	358
AT1G49952_1	258
AT1G49960_1	2676
AT1G49960_2	3223
AT1G49970_1	8724
AT1G49975_1	163
AT1G49980_1	1461
AT1G49990_1	589
AT1G50000_1	1151
AT1G50000_2	1933
AT1G50010_1	22522
AT1G50020_1	2003
AT1G50030_1	2195
AT1G50040_1	1522
AT1G50050_1	2092
AT1G50055_1	538
AT1G50060_1	4112
AT1G50080_1	161
AT1G50090_1	593
AT1G50110_1	1914
AT1G50120_1	5026
AT1G50130_1	1286
AT1G50140_1	3406
AT1G50160_1	194
AT1G50170_1	2174
AT1G50180_1	231
AT1G50190_1	242
AT1G50200_1	11015
AT1G50210_1	185
AT1G50220_1	119
AT1G50240_2	3753
AT1G50250_1	2379
AT1G50260_1	2274
AT1G50270_1	1192
AT1G50280_1	227
AT1G50290_1	555
AT1G50300_1	4555
AT1G50310_1	666
AT1G50320_1	3049
AT1G50325_1	99
AT1G50330_1	299
AT1G50340_1	111
AT1G50350_1	292
AT1G50360_1	3848
AT1G50370_1	7948
AT1G50380_1	4361
AT1G50390_1	363
AT1G50400_1	310
AT1G50410_1	4370
AT1G50420_1	5728
AT1G50430_1	9309
AT1G50440_1	951
AT1G50450_1	273
AT1G50460_1	5407
AT1G50470_1	63
AT1G50480_1	15557
AT1G50490_1	9953
AT1G50500_1	8593
AT1G50510_1	4180
AT1G50520_1	3916
AT1G50530_1	214
AT1G50550_1	811
AT1G50560_1	4444
AT1G50570_1	6134
AT1G50570_2	2718
AT1G50575_1	3134
AT1G50580_1	3220
AT1G50590_1	1941
AT1G50600_1	8725
AT1G50603_1	151
AT1G50610_1	97
AT1G50620_1	5674
AT1G50630_1	3542
AT1G50630_2	2459
AT1G50640_1	12285
AT1G50650_1	387
AT1G50660_1	11523
AT1G50670_1	3396
AT1G50680_1	145
AT1G50690_1	212
AT1G50691_1	349
AT1G50700_1	2352
AT1G50710_1	2685
AT1G50720_1	324
AT1G50730_1	2667
AT1G50735_1	647
AT1G50740_1	8959
AT1G50750_1	6927
AT1G50760_1	199
AT1G50770_1	310
AT1G50780_1	339
AT1G50790_1	1245
AT1G50800_1	210
AT1G50810_1	1819
AT1G50820_1	221
AT1G50830_1	306
AT1G50840_1	3727
AT1G50850_1	2853
AT1G50860_1	1814
AT1G50870_1	266
AT1G50880_1	111
AT1G50890_1	1365
AT1G50900_1	2134
AT1G50910_1	496
AT1G50920_1	13043
AT1G50930_1	88
AT1G50940_1	5841
AT1G50950_1	1049
AT1G50954_1	282
AT1G50960_1	144
AT1G50970_1	1348
AT1G50980_1	151
AT1G50990_1	226
AT1G51000_1	75
AT1G51010_1	243
AT1G51030_1	177
AT1G51040_1	302
AT1G51050_1	54
AT1G51055_1	214
AT1G51060_1	9875
AT1G51070_1	8517
AT1G51080_1	398
AT1G51085_1	56
AT1G51090_1	1429
AT1G51100_1	250
AT1G51110_1	160
AT1G51120_1	173
AT1G51130_1	1869
AT1G51140_1	5711
AT1G51150_1	276
AT1G51160_1	7577
AT1G51160_2	7314
AT1G51170_1	3805
AT1G51172_1	465
AT1G51175_1	227
AT1G51190_1	1130
AT1G51200_1	9061
AT1G51200_2	11615
AT1G51210_1	350
AT1G51220_1	242
AT1G51230_1	86
AT1G51240_1	186
AT1G51250_1	109
AT1G51260_1	464
AT1G51270_1	94
AT1G51270_2	2762
AT1G51270_3	520
AT1G51290_1	142
AT1G51300_1	61
AT1G51310_1	973
AT1G51320_1	121
AT1G51330_1	130
AT1G51340_1	496
AT1G51350_1	5721
AT1G51355_1	1442
AT1G51360_1	1216
AT1G51370_1	1058
AT1G51370_2	73
AT1G51380_1	857
AT1G51390_1	1456
AT1G51400_1	2565
AT1G51402_1	343
AT1G51405_1	436
AT1G51410_1	255
AT1G51420_1	2096
AT1G51430_1	1243
AT1G51440_1	1369
AT1G51450_1	5742
AT1G51460_1	292
AT1G51470_1	10205
AT1G51480_1	251
AT1G51490_1	242
AT1G51500_1	1355
AT1G51510_1	8238
AT1G51520_1	1302
AT1G51520_2	1257
AT1G51530_1	122
AT1G51538_1	222
AT1G51540_1	4220
AT1G51550_1	4551
AT1G51560_1	1452
AT1G51570_1	12420
AT1G51580_1	7317
AT1G51590_1	6502
AT1G51600_1	3821
AT1G51610_1	3054
AT1G51620_1	342
AT1G51630_1	8463
AT1G51640_1	1154
AT1G51645_1	986
AT1G51650_1	13416
AT1G51660_1	6598
AT1G51670_1	182
AT1G51680_1	11666
AT1G51680_2	45
AT1G51690_1	4495
AT1G51690_2	4172
AT1G51700_1	10622
AT1G51710_1	11097
AT1G51710_2	1992
AT1G51720_1	4698
AT1G51730_1	5157
AT1G51740_1	859
AT1G51745_1	3727
AT1G51750_1	1839
AT1G51760_1	6519
AT1G51770_1	171
AT1G51770_2	207
AT1G51780_1	237
AT1G51790_1	2347
AT1G51800_1	3083
AT1G51802_1	67
AT1G51805_1	328
AT1G51810_1	159
AT1G51820_1	420
AT1G51823_1	150
AT1G51830_1	935
AT1G51840_1	1572
AT1G51850_1	3149
AT1G51860_1	1101
AT1G51870_1	291
AT1G51880_1	523
AT1G51890_1	613
AT1G51900_1	137
AT1G51910_1	83
AT1G51913_1	98
AT1G51915_1	241
AT1G51920_1	172
AT1G51930_1	481
AT1G51940_1	1317
AT1G51950_1	762
AT1G51960_1	116
AT1G51965_1	3731
AT1G51970_1	256
AT1G51980_1	13859
AT1G51980_2	13494
AT1G51990_1	262
AT1G51990_2	295
AT1G52000_1	348
AT1G52010_1	2595
AT1G52020_1	56
AT1G52030_1	156
AT1G52040_1	229
AT1G52050_1	8222
AT1G52060_1	10112
AT1G52070_1	7757
AT1G52080_1	903
AT1G52085_1	82
AT1G52087_1	734
AT1G52090_1	615
AT1G52100_1	149
AT1G52110_1	261
AT1G52120_1	449
AT1G52130_1	515
AT1G52140_1	3091
AT1G52150_1	14710
AT1G52150_2	14111
AT1G52150_3	732
AT1G52155_1	1155
AT1G52160_1	2418
AT1G52170_1	1358
AT1G52180_1	272
AT1G52185_1	29
AT1G52190_1	2470
AT1G52191_1	117
AT1G52200_1	1819
AT1G52210_1	228
AT1G52211_1	77
AT1G52220_1	485
AT1G52220_2	418
AT1G52220_3	346
AT1G52230_1	1341
AT1G52240_1	310
AT1G52240_2	1538
AT1G52260_1	2737
AT1G52270_1	388
AT1G52280_1	3605
AT1G52290_1	1227
AT1G52300_1	7848
AT1G52310_1	3844
AT1G52315_1	1479
AT1G52320_1	2084
AT1G52320_2	4008
AT1G52320_3	165
AT1G52320_4	4550
AT1G52325_1	145
AT1G52330_1	1103
AT1G52330_2	33
AT1G52340_1	5488
AT1G52342_1	124
AT1G52343_1	311
AT1G52343_2	146
AT1G52347_1	1298
AT1G52360_1	6421
AT1G52370_1	6002
AT1G52370_2	7535
AT1G52370_3	302
AT1G52380_1	8941
AT1G52390_1	333
AT1G52400_1	2159
AT1G52400_2	603
AT1G52410_1	4888
AT1G52415_1	508
AT1G52420_1	6972
AT1G52430_1	250
AT1G52440_1	65
AT1G52450_1	358
AT1G52460_1	108
AT1G52470_1	86
AT1G52470_2	83
AT1G52470_3	78
AT1G52490_1	213
AT1G52500_1	652
AT1G52500_2	3479
AT1G52510_1	239
AT1G52510_2	52
AT1G52520_1	981
AT1G52530_1	339
AT1G52540_1	1371
AT1G52550_1	340
AT1G52560_1	856
AT1G52560_2	1310
AT1G52565_1	240
AT1G52570_1	400
AT1G52580_1	322
AT1G52590_1	668
AT1G52600_1	6715
AT1G52610_1	603
AT1G52615_1	108
AT1G52618_1	1461
AT1G52620_1	1086
AT1G52630_1	1825
AT1G52630_2	1409
AT1G52640_1	458
AT1G52650_1	326
AT1G52660_1	246
AT1G52670_1	5829
AT1G52680_1	301
AT1G52690_1	385
AT1G52695_1	93
AT1G52696_1	133
AT1G52700_1	5762
AT1G52710_1	3350
AT1G52720_1	4708
AT1G52730_1	1150
AT1G52730_2	10167
AT1G52740_1	7080
AT1G52750_1	3922
AT1G52760_1	19329
AT1G52770_1	115
AT1G52780_1	8286
AT1G52790_1	321
AT1G52800_1	2997
AT1G52810_1	158
AT1G52820_1	4065
AT1G52825_1	2011
AT1G52827_1	190
AT1G52830_1	642
AT1G52840_1	29
AT1G52850_1	699
AT1G52855_1	160
AT1G52870_1	501
AT1G52870_2	536
AT1G52880_1	162
AT1G52890_1	207
AT1G52900_1	139
AT1G52905_1	3434
AT1G52910_1	5031
AT1G52920_1	599
AT1G52930_1	6204
AT1G52940_1	162
AT1G52942_1	311
AT1G52950_1	75
AT1G52960_1	483
AT1G52970_1	144
AT1G52980_1	10025
AT1G52990_1	142
AT1G53000_1	2029
AT1G53010_1	265
AT1G53020_1	198
AT1G53030_1	1057
AT1G53035_1	1784
AT1G53040_1	5615
AT1G53050_1	8979
AT1G53060_1	1236
AT1G53070_1	2749
AT1G53080_1	90
AT1G53090_1	1747
AT1G53100_1	451
AT1G53110_1	1816
AT1G53120_1	1749
AT1G53130_1	276
AT1G53140_1	2823
AT1G53160_1	106
AT1G53160_2	152
AT1G53163_1	2521
AT1G53165_1	3569
AT1G53170_1	2418
AT1G53180_1	2387
AT1G53190_1	8763
AT1G53200_1	3529
AT1G53210_1	14118
AT1G53230_1	1215
AT1G53233_1	96
AT1G53240_1	19002
AT1G53250_1	373
AT1G53260_1	467
AT1G53265_1	195
AT1G53270_1	2419
AT1G53280_1	13184
AT1G53282_1	102
AT1G53285_1	85
AT1G53290_1	1091
AT1G53300_1	7496
AT1G53310_1	11103
AT1G53320_1	8598
AT1G53325_1	186
AT1G53330_1	1087
AT1G53340_1	716
AT1G53345_1	1691
AT1G53350_1	526
AT1G53360_1	205
AT1G53366_1	244
AT1G53370_1	167
AT1G53380_1	5345
AT1G53390_1	5539
AT1G53400_1	3916
AT1G53410_1	1881
AT1G53420_1	191
AT1G53430_1	11266
AT1G53440_1	7852
AT1G53450_1	629
AT1G53450_2	3854
AT1G53460_1	2631
AT1G53470_1	2517
AT1G53480_1	43
AT1G53490_1	1336
AT1G53500_1	10002
AT1G53510_1	8536
AT1G53520_1	1242
AT1G53530_1	2553
AT1G53530_2	1950
AT1G53540_1	453
AT1G53541_1	562
AT1G53542_1	238
AT1G53543_1	52
AT1G53550_1	235
AT1G53560_1	3177
AT1G53570_1	3990
AT1G53570_2	4265
AT1G53570_3	6874
AT1G53580_1	9293
AT1G53590_1	6895
AT1G53600_1	299
AT1G53610_1	371
AT1G53620_1	99
AT1G53625_1	1305
AT1G53630_1	100
AT1G53633_1	116
AT1G53635_1	143
AT1G53640_1	164
AT1G53645_1	7016
AT1G53650_1	1430
AT1G53650_2	1399
AT1G53660_1	473
AT1G53670_1	2851
AT1G53670_2	956
AT1G53680_1	2028
AT1G53683_1	41
AT1G53687_1	33
AT1G53690_1	452
AT1G53700_1	1906
AT1G53705_1	565
AT1G53708_1	134
AT1G53710_1	5619
AT1G53710_2	4730
AT1G53720_1	6497
AT1G53730_1	7046
AT1G53730_2	7412
AT1G53750_1	13847
AT1G53760_1	4268
AT1G53770_1	2700
AT1G53780_1	7245
AT1G53785_1	4091
AT1G53790_1	1295
AT1G53790_2	1351
AT1G53800_1	2652
AT1G53801_1	1084
AT1G53810_1	336
AT1G53815_1	336
AT1G53820_1	256
AT1G53830_1	3706
AT1G53840_1	15194
AT1G53850_1	3252
AT1G53850_2	7635
AT1G53860_1	263
AT1G53870_1	166
AT1G53870_2	130
AT1G53880_1	8715
AT1G53885_1	5139
AT1G53887_1	483
AT1G53910_1	16209
AT1G53910_2	10114
AT1G53910_3	16507
AT1G53920_1	390
AT1G53930_1	252
AT1G53935_1	555
AT1G53940_1	1273
AT1G53950_1	306
AT1G53970_1	64
AT1G53980_1	245
AT1G53990_1	172
AT1G54000_1	10738
AT1G54010_1	10290
AT1G54020_1	137
AT1G54020_2	252
AT1G54030_1	5688
AT1G54035_1	207
AT1G54040_1	597
AT1G54040_2	59
AT1G54050_1	600
AT1G54060_1	4347
AT1G54070_1	558
AT1G54080_1	8327
AT1G54080_2	10025
AT1G54090_1	6419
AT1G54095_1	663
AT1G54100_1	10669
AT1G54110_1	1227
AT1G54115_1	8696
AT1G54120_1	854
AT1G54130_1	5358
AT1G54140_1	5362
AT1G54150_1	1340
AT1G54160_1	839
AT1G54170_1	6364
AT1G54180_1	1536
AT1G54180_2	2108
AT1G54200_1	4201
AT1G54210_1	893
AT1G54215_1	2387
AT1G54217_1	3309
AT1G54217_2	2488
AT1G54217_3	3488
AT1G54220_1	6318
AT1G54220_2	6270
AT1G54230_1	624
AT1G54240_1	97
AT1G54250_1	2963
AT1G54260_1	318
AT1G54270_1	9238
AT1G54280_1	346
AT1G54290_1	1282
AT1G54300_1	239
AT1G54310_1	2293
AT1G54310_2	2511
AT1G54320_1	14211
AT1G54330_1	1362
AT1G54340_1	3258
AT1G54350_1	3370
AT1G54355_1	182
AT1G54360_1	5322
AT1G54360_3	5570
AT1G54360_4	5552
AT1G54370_1	8553
AT1G54380_1	3640
AT1G54385_1	2213
AT1G54390_1	1770
AT1G54390_2	2120
AT1G54390_3	2090
AT1G54390_4	4767
AT1G54390_5	891
AT1G54390_6	4947
AT1G54400_1	755
AT1G54410_1	11964
AT1G54420_1	5019
AT1G54430_1	640
AT1G54440_1	3059
AT1G54445_1	126
AT1G54450_1	1692
AT1G54460_1	7457
AT1G54470_1	141
AT1G54490_1	9992
AT1G54500_1	454
AT1G54510_1	5721
AT1G54520_1	5604
AT1G54530_1	912
AT1G54540_1	3639
AT1G54550_1	143
AT1G54560_1	353
AT1G54570_1	2527
AT1G54575_1	629
AT1G54580_1	4272
AT1G54590_1	401
AT1G54600_1	346
AT1G54610_1	2749
AT1G54610_2	9889
AT1G54610_3	10209
AT1G54620_1	77
AT1G54630_1	14082
AT1G54630_2	632
AT1G54640_1	109
AT1G54650_1	2534
AT1G54660_1	4746
AT1G54680_1	1343
AT1G54680_2	182
AT1G54690_1	6901
AT1G54700_1	146
AT1G54710_1	8460
AT1G54720_1	151
AT1G54730_1	101
AT1G54730_2	3373
AT1G54730_3	114
AT1G54740_1	749
AT1G54750_1	274
AT1G54760_1	329
AT1G54770_1	713
AT1G54775_1	91
AT1G54780_1	880
AT1G54790_1	3800
AT1G54790_2	3606
AT1G54820_1	234
AT1G54830_1	4080
AT1G54830_2	4531
AT1G54830_3	5187
AT1G54840_1	646
AT1G54850_1	3379
AT1G54860_1	736
AT1G54870_1	387
AT1G54880_1	105
AT1G54890_1	1083
AT1G54905_1	68
AT1G54920_1	4633
AT1G54920_2	4893
AT1G54923_1	412
AT1G54926_1	908
AT1G54930_1	327
AT1G54940_1	286
AT1G54950_1	1071
AT1G54955_1	388
AT1G54960_1	1345
AT1G54970_1	1861
AT1G54980_1	99
AT1G54985_1	281
AT1G54990_1	5858
AT1G55000_1	2731
AT1G55000_2	4109
AT1G55000_3	4530
AT1G55010_1	123
AT1G55020_1	15447
AT1G55030_1	116
AT1G55035_1	444
AT1G55040_1	696
AT1G55045_1	79
AT1G55050_1	1430
AT1G55060_1	420
AT1G55070_1	503
AT1G55080_1	2706
AT1G55090_1	6677
AT1G55100_1	51
AT1G55110_1	2898
AT1G55120_1	3190
AT1G55130_1	5925
AT1G55140_1	956
AT1G55140_2	1181
AT1G55150_1	3862
AT1G55152_1	410
AT1G55160_1	4812
AT1G55160_2	3713
AT1G55160_3	4575
AT1G55170_1	3748
AT1G55175_1	447
AT1G55180_1	2937
AT1G55190_1	5211
AT1G55200_1	94
AT1G55205_1	221
AT1G55205_2	498
AT1G55210_1	16211
AT1G55220_1	100
AT1G55221_1	130
AT1G55230_1	350
AT1G55240_1	1133
AT1G55250_1	5517
AT1G55250_2	4033
AT1G55260_1	629
AT1G55265_1	4365
AT1G55270_1	8090
AT1G55280_1	636
AT1G55290_1	219
AT1G55300_1	2134
AT1G55300_2	46
AT1G55310_1	11323
AT1G55310_2	8013
AT1G55320_1	1903
AT1G55325_1	5557
AT1G55330_1	10005
AT1G55340_1	5682
AT1G55340_2	2894
AT1G55350_1	8234
AT1G55350_2	9049
AT1G55350_3	2100
AT1G55360_1	10654
AT1G55365_1	841
AT1G55370_1	116
AT1G55370_2	183
AT1G55380_1	2502
AT1G55390_1	2956
AT1G55400_1	2247
AT1G55410_1	700
AT1G55420_1	1659
AT1G55430_1	1665
AT1G55440_1	557
AT1G55450_1	3063
AT1G55460_1	5188
AT1G55470_1	503
AT1G55475_1	206
AT1G55480_1	540
AT1G55490_1	6336
AT1G55500_1	4363
AT1G55510_1	3107
AT1G55520_1	4972
AT1G55520_2	4805
AT1G55525_1	1364
AT1G55530_1	5275
AT1G55535_1	1124
AT1G55535_2	1859
AT1G55540_1	5774
AT1G55545_1	1263
AT1G55546_1	774
AT1G55550_1	653
AT1G55560_1	484
AT1G55570_1	132
AT1G55580_1	468
AT1G55590_1	2802
AT1G55591_1	24
AT1G55600_1	107
AT1G55604_1	136
AT1G55610_1	5148
AT1G55615_1	113
AT1G55620_1	1862
AT1G55625_1	1071
AT1G55630_1	1687
AT1G55640_1	341
AT1G55650_1	154
AT1G55660_1	138
AT1G55670_1	4462
AT1G55675_1	2026
AT1G55680_1	12791
AT1G55690_1	5652
AT1G55690_2	5358
AT1G55690_3	303
AT1G55700_1	370
AT1G55710_1	5512
AT1G55720_1	411
AT1G55730_1	6632
AT1G55740_1	3146
AT1G55750_1	4154
AT1G55760_1	3364
AT1G55770_1	60
AT1G55780_1	2579
AT1G55790_1	233
AT1G55800_1	268
AT1G55805_1	6896
AT1G55810_1	2900
AT1G55820_1	6611
AT1G55830_1	2348
AT1G55840_1	6257
AT1G55840_2	7637
AT1G55850_1	6523
AT1G55860_1	6698
AT1G55870_1	2149
AT1G55880_1	4994
AT1G55880_2	451
AT1G55890_1	5587
AT1G55900_1	4763
AT1G55910_1	1664
AT1G55915_1	1307
AT1G55920_1	5284
AT1G55928_1	212
AT1G55930_1	2007
AT1G55940_1	1613
AT1G55950_1	227
AT1G55960_1	3606
AT1G55964_1	147
AT1G55970_1	1133
AT1G55980_1	218
AT1G55990_1	5414
AT1G56000_1	2526
AT1G56010_1	187
AT1G56010_2	804
AT1G56020_1	1972
AT1G56030_1	180
AT1G56040_1	132
AT1G56045_1	7786
AT1G56050_1	1851
AT1G56060_1	2836
AT1G56070_1	25694
AT1G56080_1	723
AT1G56085_1	464
AT1G56090_1	2852
AT1G56100_1	905
AT1G56100_2	219
AT1G56110_1	18744
AT1G56120_1	1668
AT1G56130_1	2879
AT1G56140_1	6334
AT1G56145_1	9156
AT1G56150_1	506
AT1G56160_1	229
AT1G56165_1	162
AT1G56170_1	3552
AT1G56170_2	776
AT1G56180_1	3651
AT1G56190_1	5949
AT1G56190_2	6076
AT1G56200_1	13231
AT1G56200_2	11114
AT1G56210_1	7595
AT1G56220_1	12416
AT1G56220_2	10683
AT1G56220_3	10513
AT1G56220_4	11851
AT1G56230_1	6708
AT1G56233_1	76
AT1G56240_1	2969
AT1G56242_1	51
AT1G56250_1	2852
AT1G56260_1	1186
AT1G56270_1	368
AT1G56280_1	16803
AT1G56290_1	3861
AT1G56300_1	2423
AT1G56310_1	1685
AT1G56320_1	1591
AT1G56330_1	12904
AT1G56340_1	8382
AT1G56340_2	16506
AT1G56345_1	416
AT1G56350_1	1557
AT1G56360_1	209
AT1G56380_1	64
AT1G56380_2	54
AT1G56385_1	154
AT1G56390_1	109
AT1G56400_1	231
AT1G56410_1	351
AT1G56415_1	333
AT1G56418_1	351
AT1G56420_1	581
AT1G56423_1	8331
AT1G56430_1	1539
AT1G56440_1	1497
AT1G56450_1	14530
AT1G56460_1	4345
AT1G56470_1	473
AT1G56480_1	217
AT1G56490_1	49
AT1G56500_1	642
AT1G56510_1	210
AT1G56520_1	112
AT1G56540_1	574
AT1G56550_1	2141
AT1G56553_1	115
AT1G56555_1	79
AT1G56560_1	3993
AT1G56570_1	1267
AT1G56580_1	3167
AT1G56590_1	4610
AT1G56600_1	98
AT1G56610_1	3071
AT1G56612_1	1992
AT1G56612_2	1664
AT1G56612_3	1546
AT1G56620_1	181
AT1G56630_1	1182
AT1G56640_1	113
AT1G56650_1	332
AT1G56660_1	18926
AT1G56670_1	3005
AT1G56675_1	601
AT1G56680_1	4179
AT1G56690_1	1450
AT1G56700_1	6664
AT1G56700_2	104
AT1G56700_3	6446
AT1G56710_1	114
AT1G56720_1	5187
AT1G56730_1	3581
AT1G56850_1	3588
AT1G56940_1	3196
AT1G57420_1	2815
AT1G57450_1	1801
AT1G57540_1	1611
AT1G57540_2	312
AT1G57540_3	2413
AT1G57550_1	162
AT1G57560_1	531
AT1G57565_1	241
AT1G57570_1	215
AT1G57580_1	236
AT1G57590_1	3009
AT1G57600_1	2853
AT1G57610_1	659
AT1G57610_2	2892
AT1G57610_3	3672
AT1G57613_1	96
AT1G57620_1	6190
AT1G57630_1	397
AT1G57640_1	991
AT1G57650_1	201
AT1G57660_1	2909
AT1G57670_1	830
AT1G57680_1	12263
AT1G57690_1	122
AT1G57700_1	1968
AT1G57710_1	58
AT1G57720_1	14456
AT1G57730_1	159
AT1G57740_1	129
AT1G57750_1	347
AT1G57750_2	419
AT1G57760_1	337
AT1G57765_1	3127
AT1G57770_1	383
AT1G57775_1	1040
AT1G57777_1	560
AT1G57780_1	60
AT1G57790_1	1132
AT1G57800_1	415
AT1G57810_1	130
AT1G57820_1	8616
AT1G57820_2	8411
AT1G57830_1	103
AT1G57835_1	161
AT1G57840_1	88
AT1G57850_1	139
AT1G57850_2	279
AT1G57860_1	14838
AT1G57870_1	7351
AT1G57906_1	187
AT1G57943_1	1165
AT1G57943_2	856
AT1G57980_1	1079
AT1G57990_1	12496
AT1G58007_1	367
AT1G58007_2	374
AT1G58010_1	381
AT1G58020_1	2159
AT1G58025_1	4051
AT1G58030_1	12326
AT1G58037_1	823
AT1G58037_2	1780
AT1G58040_1	110
AT1G58050_1	296
AT1G58055_1	219
AT1G58060_1	4450
AT1G58070_1	2968
AT1G58080_1	9498
AT1G58090_1	488
AT1G58100_1	3812
AT1G58100_2	9896
AT1G58110_1	6198
AT1G58120_1	579
AT1G58130_1	221
AT1G58140_1	2607
AT1G58150_1	1701
AT1G58160_1	382
AT1G58170_1	3825
AT1G58180_1	1211
AT1G58180_2	1711
AT1G58180_3	1647
AT1G58190_1	319
AT1G58200_1	4986
AT1G58210_1	404
AT1G58220_1	8655
AT1G58225_1	129
AT1G58227_1	1407
AT1G58230_1	4351
AT1G58235_1	1631
AT1G58242_1	147
AT1G58245_1	138
AT1G58248_1	197
AT1G58250_1	3658
AT1G58260_1	193
AT1G58265_1	523
AT1G58270_1	14021
AT1G58280_1	2507
AT1G58280_2	1343
AT1G58280_3	31
AT1G58290_1	10929
AT1G58300_1	114
AT1G58310_1	85
AT1G58320_1	411
AT1G58330_1	213
AT1G58340_1	1285
AT1G58350_1	5306
AT1G58360_1	3449
AT1G58370_1	10660
AT1G58380_1	10527
AT1G58390_1	112
AT1G58400_1	4125
AT1G58410_1	2302
